CityTown,Location,County,StateTerritory,Country,Date,EstimateText,EstimateLow,BestGuess,EstimateHigh,AdjustedLow,AdjustedHigh,Actor,Claim,Pro(2)/Anti(1),EventType,ReportedArrests,ReportedParticipantInjuries,ReportedPoliceInjuries,ReportedPropertyDamage,TownsCities,Events,Source1,Source2,Source3,Misc.,Source4
Bakersfield,outside a McFarland Planning Commission meeting,Kern,CA,US,2020-01-21,,,,,,,GEO Group Inc. employees,"for expansion of immigrant detention facility operated by GEO Group, against potential job loss",0,counter-protest,0,0,0,0,0,1,https://www.bakersfield.com/news/mcfarland-meeting-on-expanding-ice-detention-capabilities-draws-huge-protest/article_f7e444a0-3cca-11ea-8ea0-ff67a9ee2622.html,,,,
Boston,Moakley US Courthouse,Suffolk,MA,US,2020-01-21,count pic,19,,19,,,general protestors,against deportation of college student,1,protest,0,0,0,0,1,1,https://www.washingtonpost.com/nation/2020/01/22/dehghani-student-deported/,,,,
Evans,Chik-fil-A,Columbia,GA,US,2020-01-21,dozens,24,,24,,,general protesters,"against breastfeeding shaming, for normalizing public breastfeeding",0,protest,0,0,0,0,1,1,https://www.augustachronicle.com/news/20200121/mothers-protest-at-evans-chick-fil-a-after-breastfeeding-incident,,,,
Fall River,outside the Fall River Diocese,,MA,US,2020-01-21,,1,,1,,,general protester,against child abuse,0,protest,0,0,0,0,1,1,https://www.heraldnews.com/news/20200121/one-man-protest-outside-fall-river-diocese-demands-list-of-credibly-accused-priests,,,,
Fayetteville,City Hall,Washington,AR,US,2020-01-21,about a handful,,,,,,general protesters,agaisnt deportation of immigrants,1,protest,0,0,0,0,1,1,https://www.nwaonline.com/news/2020/jan/22/parking-deck-talks-paused-protesters-latest/,,,,
Madison,state capitol,Dane,WI,US,2020-01-21,count vid,5,,5,,,PETA,"against animal agriculture, for plant-based diets, for climate change action",1,protest,0,0,0,0,1,1,https://www.channel3000.com/peta-activists-protest-dairy-day-at-the-capitol/,,,,
Monticello,Monticello Middle School,Wright,MN,US,2020-01-21,,,,,,,Monticello teachers,in support of union negotiators ,0,rally,0,0,0,0,1,1,https://www.hometownsource.com/monticello_times/community/monticello/monticello-teachers-to-rally-at-school-board-meeting/article_eb719eec-3884-11ea-848d-a3d0bde4260e.html,,,,
Norman,University of Oklahoma,Cleveland,OK,US,2020-01-21,,,,,,,University of Oklahoma,"in celebration of Martin Luther King Jr., for diversity",1,march,0,0,0,0,1,1,https://www.normantranscript.com/news/ou-leaders-reflect-on-civil-rights-legacy-university-s-future/article_220f53da-3c82-11ea-a4eb-8f2311cf7925.html,,,,
Rapid City,Department of Social Services ,Pennington,SD,US,2020-01-21,dozens,24,,24,,,Native American protesters,against Department of Social Services for not following ICWA,0,protest,0,0,0,0,1,1,https://www.blackhillsfox.com/content/news/567181091.html,,,,
Richmond,State Capitol,Richmond City,VA,US,2020-01-21,hundreds,200,,200,,,general protesters,for higher minimum wage,0,rally,0,0,0,0,1,1,https://www.nbc12.com/2020/01/20/hundreds-workers-lawmakers-demand-increase-minimum-wage-rally/,https://www.wavy.com/news/politics/virginia-politics/virginia-workers-allies-rally-for-statewide-15-minimum-wage/,,,
Tallahassee,State Capitol building,Leon,FL,US,2020-01-21,hundreds,200,,200,,,general protestors,for clearing backlog Gardiner Scholarship applications for students with special needs to attend private schools,0,protest,0,0,0,0,1,1,https://www.wctv.tv/content/news/Hundreds-rally-to-clear-Gardiner-Scholarship-backlog-567175281.html,,,,
Atlanta ,state capitol,Fulton,GA,US,2020-01-22,more than 400,400,,400,,,Georgia Right to Life,against abortion rights,2,march,0,0,0,0,1,1,https://www.ajc.com/news/state--regional-govt--politics/more-than-400-gather-for-anti-abortion-rally-atlanta/Z2PvHIjpHYUvOmbUXa7vfK/,,,,
Baldwin Park,outside new Planned Parenthood,Los Angeles,CA,US,2020-01-22,,,,,,,general protesters,"against abortion rights, against Planned Parenthood",2,protest,0,0,0,0,1,1,https://www.sgvtribune.com/2020/01/22/baldwin-parks-planned-parenthood-clinic-opens-to-fanfare-and-protest/,,,,
Durham,Duke University ,Durham ,NC,US,2020-01-22,,,,,,,general protesters,"against annual TechConnet networking event for engineering and computer science students at Duke University, no tech for war, no tech for pharma, no tech for racism, no tech for oil",1,protest,0,0,0,0,1,1,https://www.dukechronicle.com/article/2020/01/duke-students-protest-techconnect-amazon-microsoft-glaxosmithkline,,,,
Indianapolis,Capitol,Marion ,IN,US,2020-01-22,,,,,,,general protesters,against abortion rights,2,rally,0,0,0,0,1,1,https://www.hoosiertimes.com/reporter_times/news/mayfield-continues-pro-life-push-at-statehouse-rally/article_988416f2-3d51-11ea-abb8-23a7b26ae4a1.html,,,,
Jefferson City,City Hall,Cole,MO,US,2020-01-22,,,,,,,general protesters,against feral hog hunting ban,0,protest,0,0,0,0,1,1,https://www.ky3.com/content/news/Landowners-rally-in-Jefferson-City-against-Mark-Twain-National-Forest-feral-hog-hunting-ban--567213311.html,,,,
Lihue,Kuhio Highway ,Kauai,HI,US,2020-01-22,,,,,,,general protesters,against abortion rights,2,rally,0,0,0,0,1,1,https://www.thegardenisland.com/2020/01/28/hawaii-news/small-group-rallies-against-abortion-on-kauai/,,,,
Loretto,St. Francis University,Cambria,PA,US,2020-01-22,a couple hundred,300,,300,,,general protesters,against abortion rights,2,march,0,0,0,0,1,1,https://www.tribdem.com/cnhi_network/leading-the-march-st-francis-holds-th-annual-anti-abortion/article_e596181a-3d91-11ea-8f0d-4f1a355a21a0.html,,,,
Los Angeles,Hall of Justice,Los Angeles,CA,US,2020-01-22,,,,,,,Black Lives Matter LA,"against police brutality, for police accountability, Black Lives Matter, against District Attorney Jackie Lacey",1,protest,,,,,1,1,https://www.cnn.com/2020/07/10/us/jackie-lacey-la-da-black-lives-matter/index.html,https://www.newyorker.com/magazine/2020/11/16/after-years-of-protests-every-wednesday-la-activists-welcome-a-new-da,,,
Louisville,Louisville Metro Hall,Jefferson,KY,US,2020-01-22,about 40,40,,40,,,general protesters,against abortion rights,2,rally,0,0,0,0,1,1,https://eu.courier-journal.com/story/news/local/2020/01/22/roe-v-wade-anti-abortion-protesters-louisville-claim-momentum/4534452002/,,,,
New York ,JFK Airport ,Queens ,NY,US,2020-01-22,nearly 500,500,,500,,,general protesters,for affordable healthcare,0,rally,0,0,0,0,1,1,https://qns.com/story/2020/01/24/32bj-endorses-richards-in-queens-borough-president-race-rallies-at-jfk-for-affordable-healthcare/,,,,
Saint Paul,Minnesota State Capitol,Ramsey,MN,US,2020-01-22,large numbers,,,,,,March for Life,against abortion rights,2,march; rally,0,0,0,0,1,1,https://www.mprnews.org/story/2020/01/22/abortion-opponents-rally-at-minnesota-capitol,,,,
Santa Fe ,Roundhouse,Santa Fe,NM,US,2020-01-22,more than 200,200,,200,,,general protestors,against abortion rights,2,rally,0,0,0,0,1,1,https://www.santafenewmexican.com/news/local_news/anti-abortion-rallies-mark-second-day-of-legislative-session/article_b130c8ce-3c7c-11ea-ab58-23b399611e1f.html,,,,
St. Petersburg,Central Avenue intersection,Pinellas,FL,US,2020-01-22,about 70,70,,70,,,general protesters,for reproductive rights ,1,rally,0,0,0,0,1,1,https://www.wmnf.org/abortion-rights-supporters-rally-st-petersburg/,,,,
St. Petersburg,Central Avenue intersection,Pinellas,FL,US,2020-01-22,about 5,5,,5,,,general protesters,against abortion rights,2,counter protest,0,0,0,0,1,1,https://www.wmnf.org/abortion-rights-supporters-rally-st-petersburg/,,,,
Tallahassee,Miami Gardens,Leon,FL,US,2020-01-22,hundreds,200,,200,,,Women’s March Miami,"for women's rights, against gender inequality, against domestic violence",1,rally,0,0,0,0,1,1,https://www.miamiherald.com/news/local/community/miami-dade/miami-gardens/article239420713.html,,,,
Bainbridge Island,Bainbridge Island City Hall,Kitsap,WA,US,2020-01-23,about a dozen,12,,12,,,general protesters,"against hotel construction, against development",0,protest,0,0,0,0,1,1,https://www.bainbridgereview.com/news/winslow-hotel-hearing-big-day-kicks-off-with-protest/,,,,
Chaparral,outside Otero County Detention Center,Otero,NM,US,2020-01-23,about 50 ,50,,50,,,general protesters,"against poor conditions in ICE detention centers, for compassionate immigration management",1,protest,0,0,0,0,1,1,https://mail.google.com/mail/u/0/#label/Work/FMfcgxwGDNQfmccPLpcgqbVhdrBgzgzl,https://www.lcsun-news.com/story/news/2020/01/24/faith-leaders-community-members-protest-outside-ice-detention-center-chaparral/4559185002/,,,
Charleston,state capitol  ,Kanawha ,WV,US,2020-01-23,,,,,,,general protesters,"in support of the Fairness Act, for state legislation that wouls put sexual orientation and gender identity in the state's non-discrimination ordinances",1,protest,0,0,0,0,1,1,https://www.journal-news.net/journal-news/advocacy-groups-other-supporters-rally-in-support-of-fairness-act/article_a693afb9-2083-5fb1-b554-fa6d86265c26.html,,,,
Columbus ,outside Sen. Rob Portman's office ,Franklin ,OH,US,2020-01-23,,,,,,,general protesters,for reproductive rights ,1,protest,0,0,0,0,1,1,https://www.thelantern.com/2020/01/reproductive-rights-activists-protest-outside-sen-portmans-office/,,,,
Denver,University of Colorado Auraria campus,Denver,CO,US,2020-01-23,,,,,,,#Fight4HER,against prohibition on federal aid to world organizations that perform or promote or provide information about abortion,1,protest; die-in,0,0,0,0,1,1,https://www.coloradopolitics.com/news/die-in-planned-to-protest-anti-abortion-federal-order/article_3ab617dc-3d29-11ea-be62-47520d149ecd.html,,,,
Durham,,Durham ,NC,US,2020-01-23,,,,,,,McDougald Terrace Resident Council,against temporary living conditions for residents of McDougald Terrace apartments ,0,protest,0,0,0,0,1,1,https://www.newsobserver.com/latest-news/article239572938.html,,,,
Hagåtña,DUlce Nombre de Maria Cathedral Basilica,Guam,Guam,US,2020-01-23,,,,,,,general protesters,against abortion rights,2,march,0,0,0,0,1,1,https://www.guampdn.com/story/news/2020/01/23/pro-life-annual-march-protest-abortion-set-4-p-m-friday/4550907002/,,,,
Hempstead,outside District Court,Nassau,NY,US,2020-01-23,more than three dozen,36,,36,,,New York Communities for Change,"against police brutality, against racism",1,protest,0,0,0,0,1,1,https://www.newsday.com/long-island/nassau/police-brutality-nassau-hilton-jones-1.40935573,,,,
Indianapolis,statehouse,Marion ,IN,US,2020-01-23,,,,,,,general protesters,for better pay and benefits for women ,0,protest,0,0,0,0,1,1,https://www.reporter.net/news/state_news/women-rally-for-better-pay-benefits/article_864c69b4-3ecb-11ea-9443-6f63527f8311.html,,,,
Jackson,state capitol south steps,Hinds,MS,US,2020-01-23,,,,,,,general protesters,for better prison conditions,0,rally,0,0,0,0,1,1,https://www.wlbt.com/2020/01/23/prayer-prisons-rally-happening-thursday-state-capitol/,https://www.wlbt.com/2020/01/24/prayer-prisons-rally-brings-emotional-appeals-family-members-pastors-politicians/,,,
Jefferson City,Capitol rotunda,Cole,MO,US,2020-01-23,a small group,,,,,,Justice 4 Inmates,for better care and treatment of prisoners,0,rally,0,0,0,0,1,1,https://www.columbiatribune.com/news/20200123/inmate-advocacy-group-rallies-at-capitol,,,,
Los Angeles,Los Angeles International Airport,Los Angeles,CA,US,2020-01-23,hundreds,200,,200,,,LA Taxi Drivers,for curbside access to LAX airport,0,protest,0,0,0,0,1,1,https://www.dailynews.com/2020/01/23/cab-drivers-protest-expected-to-snarl-traffic-at-lax-today/,,,,
New York,Amazon Store on 34th Street; Manhattan,New York,NY,US,2020-01-23,,,,,,,general protesters,against cooperation between Amazon and ICE,1,protest,,,,,1,1,https://twitter.com/JaniceGinger1/status/1220486709260976136,,,,
New York,Foley Square; Manhattan,New York ,NY,US,2020-01-23,over 150,150,,150,,,general protesters,support immigrant rights,1,rally,0,0,0,0,0,1,https://www.amny.com/news/the-villager/immigration-activist-ravi-ragbir-checks-in-with-ice-as-supporters-rally-in-lower-manhattan/,,,,
Providence,State House,Providence,RI,US,2020-01-23,hundreds,200,,200,,,Rhode Island Second Amendment Coalition,"against state gun control legislation, for Second Amendment rights",2,protest,0,0,0,0,1,1,https://www.wpri.com/news/local-news/providence/advocates-rally-for-2nd-amendment-rights-after-gun-control-bills-reintroduced/,,,,
Providence,state house ,Providence ,RI,US,2020-01-23,,,,,,,general protesters,for Second Amendment rights,2,protest,0,0,0,0,0,1,https://www.newportri.com/news/20200124/pro-gun-advocates-demand-to-keep-constituional-rights-during-rally-at-state-house,,,,
San Francisco,UCSF Mission Bay,San Francisco ,CA,US,2020-01-23,dozens,24,,24,,,general protesters,"against the Thirty Meter Telescope, for environmental conservation",1,protest,0,0,0,0,1,1,https://www.hawaiitribune-herald.com/2020/01/25/hawaii-news/tmt-protesters-rally-at-uc-regents-meeting/,,,,
San Juan,outside Govener's mansion,San Juan City,PR,US,2020-01-23,hundreds,200,,200,,,general protesters,against unused emergency aid for Puerto Rico,0,protest,0,0,0,0,1,1,https://apnews.com/d250973a4a926ee538302e112db332d6,,,,
St. Paul,Intercontinental Hotel,Ramsey,MN,US,2020-01-23,,,,,,,general protesters,against layoffs and budget cuts and closures of Intercontinental Hotels,0,protest,0,0,0,0,1,1,https://minnesota.cbslocal.com/2020/01/23/nurses-doctors-protest-in-st-paul-over-potential-closures-of-2-hospitals/,,,,
Washington,Washington Metropolitan Opportunity Academy Washington Metropolitan High School,DC,DC,US,2020-01-23,,,,,,,general protesters,against school closing,0,protest; walk out,0,0,0,0,1,1,https://wtop.com/dc/2020/01/students-protest-closure-of-dc-alternative-school/,https://www.wusa9.com/article/news/education/washington-met-will-close-despite-protest/65-2b8daba3-244a-47c4-a168-d9eabd23b76d,,,
Aurora,,Arapahoe,CO,US,2020-01-24,,,,,,,general protesters,against impeaching President Trump,2,rally,0,0,0,0,1,1,https://www.gjsentinel.com/news/western_colorado/local-conservatives-rally-to-end-impeachment-trial/article_df0fe7ee-3ee7-11ea-9f1c-63f8f8d74a2e.html,,,,
Exton ,Chester County Liberary ,Chester,PA,US,2020-01-24,50,50,,50,,,general protesters,"against oil pipeline, for environmental protection",1,protest,0,0,0,0,1,1,https://www.dailylocal.com/news/local/pipeline-demonstrators-march-at-chester-county-library/article_8d58ab5c-3ef1-11ea-8e8d-7f652c001243.html,,,,
Ferndale,ICE Holding Facility,Whatcom,WA,US,2020-01-24,,,,,,,general protesters,"against arrest of Mexican citizen, for immigrants' rights",1,protest,0,0,0,0,1,1,https://www.bellinghamherald.com/news/local/crime/article239633408.html,,,,
Grand Junction,,Mesa,CO,US,2020-01-24,,,,,,,general protesters,against impeaching President Trump,2,rally,0,0,0,0,1,1,https://www.gjsentinel.com/news/western_colorado/local-conservatives-rally-to-end-impeachment-trial/article_df0fe7ee-3ee7-11ea-9f1c-63f8f8d74a2e.html,,,,
Hopkinsville,Christian County Justice Center ,Christian ,KY,US,2020-01-24,,,,,,,general protesters,against county attorney Rick Boling ,0,protest,0,0,0,0,1,1,https://www.kentuckynewera.com/news/article_ec1b5268-aa0a-5832-92d8-48c7fac3bcbf.html,,,,
Huntsville ,across Clinton Avenue ,,AL,US,2020-01-24,about a dozen ,12,,12,,,general protesters,for impeaching President Trump,1,counter protest,0,0,0,0,1,1,https://www.al.com/news/huntsville/2020/01/trump-supporters-at-huntsville-rally-send-message-to-sen-jones-vote-no.html,,,,
Huntsville ,Regions Bank building,,AL,US,2020-01-24,about 35 to 40 ,35,,40,,,general protesters,against impeaching President Trump,2,rally,0,0,0,0,1,1,https://www.al.com/news/huntsville/2020/01/trump-supporters-at-huntsville-rally-send-message-to-sen-jones-vote-no.html,,,,
Jackson,outside Capitol,Hinds,MS,US,2020-01-24,,,,,,,general protestors,support prison reform,0,rally,0,0,0,0,1,1,https://twitter.com/Mvmnt4BlkLives/status/1220372199124631552,https://apnews.com/d2fc94d8ba41f0aa3d954a87e9798659,,,
Los Angeles,Echo Park Lake ,Los Angeles,CA,US,2020-01-24,,,,,,,general protestors,against sweep of homeless encampment at Echo Lake,0,protest,0,0,0,0,1,1,https://www.dailyrepublic.com/all-dr-news/wires/homeless-people-and-activists-protest-at-echo-park-lake-call-for-meeting-with-councilman-los-angeles-times/,,,,
New Orleans,City Hall,Orleans,LA,US,2020-01-24,more than 200,200,,200,,,general protesters,protest city response to collapse of Hard Rock Hotel,0,protest,0,0,0,0,1,1,https://www.nola.com/news/article_1a90b196-3f00-11ea-89c0-4b27e7ba4de9.html,https://www.nola.com/news/article_927ef196-3eeb-11ea-b4c7-6780276fe372.html,,,
New York ,NYC Public Schools,Manhattan ,NY,US,2020-01-24,,,,,,,general protesters,against lack of funding in annual school budget,0,protest ,0,0,0,0,1,1,https://www.nydailynews.com/new-york/education/ny-union-education-funding-gap-20200125-foongyxznfdb5el7icu73fagdi-story.html,,,,
Portland,CBP Office,Cumberland,ME,US,2020-01-24,about 30,30,,30,,,general protesters,against Trump's immigration policies ,1,protest,4,0,0,0,1,1,https://www.pressherald.com/2020/01/24/protesters-will-perform-community-service-for-misdemeanor-convictions/,,,,
San Francisco,"outside of the Department of Public Health, across from City Hall,",San Francisco,CA,US,2020-01-24,about 20,20,,20,,,Mad Mob,demanding increased spending for those with mental health disabilities ,0,protest,0,0,0,0,1,1,https://www.sfexaminer.com/the-city/mad-mob-aims-to-influence-sf-city-hall-on-mental-health-policies/,,,,
Seattle ,starbucks headquarters ,King ,WA,US,2020-01-24,,,,,,,PETA,"against Starbucks charging extra for non-dairy milk alternatives, for animal rights",0,protest,0,0,0,0,1,1,https://www.seattlepi.com/local/environment/article/Starbucks-releases-sustainability-initiatives-15001835.php,,,,
Seattle ,Westlake Park ,King ,WA,US,2020-01-24,,,,,,,Downtown Seatle Association ,against criminal violence,0,protest,0,0,0,0,1,1,https://www.kiro7.com/news/local/enough-is-enough-community-rallying-wake-seattle-shooting/ZTTPAJBQR5GBNMVTQRLKTGJ5KI/,,,,
Sequim,Downtown,Clallam,WA,US,2020-01-24,about 70,70,,70,,,Clallam County Republican Party,for President Trump,2,rally,0,0,0,0,1,1,https://www.peninsuladailynews.com/news/trump-supporters-rally-in-sequim/,,,,
Washington,National Mall,DC,DC,US,2020-01-24,tens of thousands,20000,,20000,,,general protestors,against abortion rights,2,rally,0,0,0,0,1,1,https://www.usatoday.com/story/news/nation/2020/01/24/march-for-life-washington-anti-abortion-activists-president-trump/4551608002/,https://www.reuters.com/article/us-usa-abortion-idUSKBN1ZN152,https://www.nj.com/politics/2020/01/anti-abortion-protesters-hear-trump-during-annual-march-for-life-in-washington.html,March for Life,
Wenatchee,corner of Orondo and Chelan avenues,Chelan,WA,US,2020-01-24,,,,,,,Wenatchee Bus Drivers Chapter of Public School Employees of Washington SEIU Local 1948,for fair contract for city bus drivers,0,rally,0,0,0,0,1,1,https://www.wenatcheeworld.com/news/local/wenatchee-school-bus-drivers-rally-to-raise-awareness-of-contract/article_96508d34-3e19-11ea-99a6-c7fcf9d6beb2.html,,,,
Albany,Townsend Park,Albany,NY,US,2020-01-25,about 200,200,,200,,,Bethlehem Neighbors for Peace; Women Against War; Grannies for Peace,against war with Iran,1,rally,0,0,0,0,1,1,https://www.timesunion.com/news/article/Rally-demands-U-S-step-away-from-war-with-Iran-15003975.php,,,,
Allentown,Center Square,Lehigh,PA,US,2020-01-25,two dozen,24,,24,,,The Lehigh Valley chapter of DSA; Make the Road PA,against war with Iran,1,protest,0,0,0,0,1,1,https://www.mcall.com/news/local/mc-nws-lehigh-valley-iran-protest-20200126-qgfjcdp3dzawllj4k6rpom6rmm-story.html,,,,
Atlanta,Georgia Tech; Piedmont Park,Fulton,GA,US,2020-01-25,about 90,90,,90,,,ANSWER,against war with Iran,1,protest,0,0,0,0,1,1,https://www.ajc.com/news/local/dozens-take-part-atlanta-antiwar-protest/UNNhJ6IgEIhi9ETnlubpWK/,,,,
Baton Rouge,Capitol; Galvez Plaza,East Baton Rouge,LA,US,2020-01-25,several hundred,300,,300,,,general protesters,against abortion rights,2,protest; march,0,0,0,0,1,1,https://www.theadvocate.com/baton_rouge/news/article_a9716a26-3fb5-11ea-bd92-ef28df58a31f.html,,,,
Birmingham ,Vance Federal Building at 1800 5th Avenue North ,Jefferson ,AL,US,2020-01-25,,,,,,,general protesters ,against impeaching President Trump,2,protest,0,0,0,0,1,1,https://www.al.com/news/huntsville/2020/01/trump-supporters-at-huntsville-rally-send-message-to-sen-jones-vote-no.html,,,,
Bloomington,People's Park,Monroe,IN,US,2020-01-25,about 20,20,,20,,,Young Democratic Socialists of America,against war with Iran,1,protest; rally,0,0,0,0,1,1,https://www.idsnews.com/article/2020/01/young-democratic-socialists-of-america-organizes-rally-against-u-s-iran-tensions,,,,
Boston,Boston Common,Suffolk,MA,US,2020-01-25,,,,,,,general protesters,against war with Iran,1,protest,0,0,0,0,1,1,https://boston.cbslocal.com/2020/01/25/iran-conflict-protesters-boston-common/,,,,
Charlotte,First Ward Park; East 7th St,Mecklenburg,NC,US,2020-01-25,thousands,2000,,2000,,,Charlotte Women's Movement,for women's rights,1,march,0,0,0,0,1,1,https://www.charlotteobserver.com/news/local/article239577343.html,,,,
Chico ,The Chico Peace and Justice Center ,,CA,US,2020-01-25,,,,,,,general protesters,against war with Iran,1,protest,0,0,0,0,1,1,https://www.chicoer.com/2020/01/24/war-protest-saturday-in-downtown-chico/,,,,
Colorado Springs,,El Paso,CO,US,2020-01-25,,,,,,,general protesters,against impeaching President Trump,2,rally,0,0,0,0,1,1,https://www.gjsentinel.com/news/western_colorado/local-conservatives-rally-to-end-impeachment-trial/article_df0fe7ee-3ee7-11ea-9f1c-63f8f8d74a2e.html,,,,
Detroit,McNamara Federal Building,Wayne,MI,US,2020-01-25,about 15,15,,15,,,general protesters,against impeaching President Trump,2,protest,0,0,0,0,1,1,https://www.detroitnews.com/story/news/local/detroit-city/2020/01/25/detroit-protesters-urge-sen-peters-vote-no-trump-impeachment/4558540002/,,,,
El Paso,Memorial Park,El Paso,TX,US,2020-01-25,,,,,,,general protesters,against war with Iran,1,protest,0,0,0,0,0,1,https://www.ktsm.com/local/el-paso-news/activists-hold-anti-war-protest-in-central-el-paso/,,,,
El Paso,the Paso Del Norte Bridge,El Paso,TX,US,2020-01-25,,,,,,,general protesters,"for justice for Isabel Cabanillas, for women's rights",1,protest; march,0,0,0,0,1,1,https://www.ktsm.com/news/border-report/mexican-officials-to-close-paso-del-norte-bridge-as-precaution-ahead-of-planned-protest/,,,,
Florence,Ninth Street,Lane,OR,US,2020-01-25,,,,,,,Knightts of Columbus from St. Mary's Catholic Church,against abortion rights,2,march ,0,0,0,0,1,1,https://thesiuslawnews.com/article/local-gathering-supports-march-for-life,,,,
Fort Lauderdale,Federal Courthouse,Broward,FL,US,2020-01-25,na,35,,35,,,general protesters,against war with Iran,1,protest; rally,0,0,0,0,1,1,http://www.fightbacknews.org/2020/1/27/south-florida-protest-demands-no-war-iran,,,,
Geneva,"infront of Geneva Armory, 300 South Main St. ",Ontario,NY,US,2020-01-25,,,,,,,Geneva Women's Assembly ,against war with Iran,1,protest,0,0,0,0,1,1,https://www.fltimes.com/news/anti-war-rally-set-for-saturday-in-geneva/article_8b79c464-7fc6-52b0-976c-1542c2d60c06.html,,,,
Grand Rapids,,Kent,MI,US,2020-01-25,na,45,,45,,,general protesters,against war with Iran,1,protest; rally,0,0,0,0,1,1,http://www.fightbacknews.org/2020/1/26/grand-rapids-rallies-against-us-war-iran-joins-worldwide-call-us-leave-iraq,,,,
Hallandale Beach,Gulfstream Park,Broward,FL,US,2020-01-25,,,,,,,general protesters,"against horse races, against animal cruelty",0,protest,0,0,0,0,1,1,https://wsvn.com/entertainment/pegasus-world-cup-draws-a-listers-protesters-to-gulfstream-park/,,,,
Little Rock,State Capitol,Pulaski,AR,US,2020-01-25,more than 300,300,,300,,,general protesters,for abortion rights,1,rally,0,0,0,0,1,1,https://www.arkansasonline.com/news/2020/jan/25/attendees-abortion-rights-rally-state-capitol-urge/,,,,
Marquette,US Postal Service building,Marquette,MI,US,2020-01-25,,,,,,,Citizens for Pece and Justice of Marquettte,against war with Iran,1,protest; vigil,0,0,0,0,1,1,https://www.miningjournal.net/news/local/2020/01/war-in-iran-protested-with-marquette-vigil/,,,,
Michigan City,City Hall,LaPorte,IN,US,2020-01-25,,,,,,,Organized and United Residents of Michigan City,against war with Iran,1,protest,0,0,0,0,1,1,https://www.thenewsdispatch.com/news/article_2937a9d7-c150-51c4-9a98-e18a59ea0285.html,,,,
Mineola,Nassau County Court,Nassau,NY,US,2020-01-25,,,,,,,general protesters,against new bail legislation,0,protest,0,0,0,0,1,1,http://longisland.news12.com/story/41610546/supporters-critics-of-bail-reform-law-hold-dueling-rallies-at-nassau-courthouse,,,,
Mount Vernon,Memorial Highway,Skagit ,WA,US,2020-01-25,about 200,200,,200,,,general protesters,in remembrance of the Holocaust,0,march,0,0,0,0,1,1,https://www.goskagit.com/news/local_news/holocaust-remembrance-march-draws-several-hundred/article_8ea73371-20fa-55a5-b816-fcf8707c35d4.html,,,,
New Port Richey,intersection of U.S. 19 and Ridge Rd,Pasco,FL,US,2020-01-25,,,,,,,Florida Peace Action Network,against war with Iran,1,rally,0,0,0,0,1,1,https://www.wmnf.org/peace-activists-in-tampa-port-richey-will-protest-war-against-iran/,,,,
Providence,State House,Providence,RI,US,2020-01-25,dozens,24,,24,,,general protesters,against war with Iran,1,protest,0,0,0,0,1,1,https://www.wpri.com/news/local-news/providence/dozens-rally-in-providence-say-no-war-with-iran/,,,,
Rapid City,Memorial Park,Pennington ,SD,US,2020-01-25,,,,,,,National Organization for Women West River Chapter,"for women's rights, for LGBTQ+ rights, against racism",1,march,,,,,1,1,https://www.kotatv.com/content/news/Womens-march-is-slowly-approaching-564326271.html,Future.,,,
Rapid City,Memorial Park,Pennington,SD,US,2020-01-25,more than 100,100,,100,,,general protesters,support women's rights,0,march,0,0,0,0,1,1,https://www.blackhillsfox.com/content/news/567299961.html,,,,
Richmond,University of Richmond,Richmond City ,VA,US,2020-01-25,,,,,,,general protesters,against racist graffiti at University of Richmond,0,protest,0,0,0,0,1,1,https://www.nbc12.com/2020/01/26/students-protest-after-racist-graffiti-university-richmond/,,,,
Rome,the Coosa Valley Fairgrounds,Floyd,GA,US,2020-01-25,,,,,,,general protesters,for Second Amendment rights,2,protest,0,0,0,0,1,1,http://www.northwestgeorgianews.com/rome/news/local/gun-rights-rally-set-for-saturday-in-floyd-county/article_1ac8ea76-3bc6-11ea-804a-e7ce1717ac1c.html,,,,
Salem,Capitol,Marion,OR,US,2020-01-25,hundreds,200,,200,,,general protesters,against abortion rights,2,march,0,0,0,0,1,1,https://www.kptv.com/news/hundreds-rally-in-salem-for-oregon-march-for-life/article_29bf4540-3fd4-11ea-b403-3f27bfb98858.html,,,,
Salinas,Oldtown,Monterey,CA,US,2020-01-25,,,,,,,Church of Jesus Christ Temple Philadelphia,in remembrance of the Holocaust,0,march,0,0,0,0,1,1,https://www.thecalifornian.com/story/news/2020/01/27/salinas-residents-remember-those-killed-holocaust/4593506002/,,,,
Salt Lake City,State Capitol,Salt Lake,UT,US,2020-01-25,thousands,2000,,2000,,,Pro-Life Utah,against abortion rights,2,march,0,0,0,0,1,1,https://www.deseret.com/utah/2020/1/25/21080634/salt-lake-city-march-for-life-utah-capitol-thousands-attend,,,,
Salt Lake City,State Capitol,Salt Lake,UT,US,2020-01-25,50 or so,50,,50,,,general protesters,against state legislation aimed at keeping Native American mascots,0,protest,0,0,0,0,0,1,https://www.sltrib.com/news/2020/01/25/tribal-leaders-capitol,,,,
Salt Lake City,Wallace F. Bennett Federal Building,Salt Lake,UT,US,2020-01-25,,,,,,,general protesters,against war with Iran,1,protest,0,0,0,0,0,1,https://www.abc4.com/news/local-news/slc-participates-in-global-protest-against-war-on-iran/,,,,
San Francisco,City Hall,San Francisco ,CA,US,2020-01-25,,,,,,,general protesters,against abortion rights,2,march,0,0,0,0,1,1,https://www.mercurynews.com/the-momentum-is-on-our-side-pro-life-activists-march-in-san-francisco-following-trump-abortion-coverage-ruling,,,,
