CityTown,Location,County,StateTerritory,Country,Date,EstimateText,EstimateLow,BestGuess,EstimateHigh,AdjustedLow,AdjustedHigh,Actor,Claim,Pro(2)/Anti(1),EventType,ReportedArrests,ReportedParticipantInjuries,ReportedPoliceInjuries,ReportedPropertyDamage,TownsCities,Events,Source1,Source2,Source3,Misc.,Source4
Manhattan,432 W. 52nd St. in Hell's Kitchen,New York,NY,US,2020-04-16,,10,,10,,,Local 32BJ,for safer working conditions at Planned Companies during coronavirus pandemic,0,protest,0,0,0,0,0,1,https://www.nydailynews.com/coronavirus/ny-coronavirus-doormen-protest-conditions-20200416-ax4xbloaw5hgrfuacuz3tmchm4-story.html,,,the two Planned Comany protests had 10 total participants,
Norwich,Uncas on Thames,New London,CT,US,2020-04-16,,2,,2,,,general protestors,"for safer working conditions for DSS workers during coronavirus pandemic, for allowing remote work",1,protest,0,0,0,0,1,1,https://www.norwichbulletin.com/news/20200416/retired-state-workers-protest-on-behalf-of-dss-workers-in-norwich,,,,
Richmond,Capitol Square,Capitol Square,VA,US,2020-04-16,roughly 50,50,,50,,,Reopen Virginia,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://www.usatoday.com/story/news/politics/2020/04/15/coronavirus-multiple-states-see-protests-over-stay-home-rules/5142499002/,https://www.richmond.com/special-report/coronavirus/update-about-50-people-gather-at-capitol-square-to-protest-virginias-stay-at-home-order/article_67dbe141-da92-504b-b74d-e7c9ed8a118c.html,,,
Salinas,Natividad,Monterey,CA,US,2020-04-16,count video,6,,6,,,health care workers,for more personal protective equipment for healthcare workers during coronavirus pandemic,0,demonstration,0,0,0,0,0,1,https://kion546.com/news/2020/04/16/nurses-hold-new-rallies-across-central-coast-over-ppe-layoffs/,,,,
Salinas,Salinas Valley Memorial Hospital,Monterey,CA,US,2020-04-16,count video,6,,6,,,health care workers,for more personal protective equipment for healthcare workers during coronavirus pandemic,0,demonstration,0,0,0,0,1,1,https://kion546.com/news/2020/04/16/nurses-hold-new-rallies-across-central-coast-over-ppe-layoffs/,,,,
Springfield,Capitol ,Greene,MO,US,2020-04-16,n/a,5,,5,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://www.myjournalcourier.com/news/article/Protesters-8212-5-of-them-8212-rally-15207156.php,,,,
St. Paul,Governor's Residence,Ramsey,MN,US,2020-04-16,dozens,24,,24,,,Liberate Minnesota,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://kstp.com/news/trump-responds-to-planned-protest-at-minnesota-governors-residence/5703075/,https://minnesota.cbslocal.com/2020/04/16/coronavirus-in-minnesota-protesters-gather-outside-governors-residence-protesting-stay-at-home-order/,,,
Tonawanda,,Erie,NY,US,2020-04-16,,,,,,,home care workers,for more personal protective equipment for home care workers during coronavirus pandemic,0,protest,0,0,0,0,1,1,https://www.niagara-gazette.com/news/local_news/home-care-workers-protest-lack-of-ppe/article_788a45b1-0685-57c4-bf54-6f82b9baf2fc.html,,,,
Watsonville,Watsonville Community Hospital,Santa Cruz,CA,US,2020-04-16,count video,20,,20,,,health care workers,for more personal protective equipment for healthcare workers during coronavirus pandemic,0,protest,0,0,0,0,1,1,https://kion546.com/news/2020/04/16/nurses-hold-new-rallies-across-central-coast-over-ppe-layoffs/,,,,
Anchorage,3rd Avenue,Anchorage,AK,US,2020-04-17,roughly 25,25,,25,,,general protestors,"for closing homeless encampment, for public safety",0,protest,0,0,0,0,1,1,https://www.adn.com/alaska-news/anchorage/2020/04/17/downtown-anchorage-residents-and-business-owners-protest-citys-failure-to-close-homeless-camp/,,,,
Belchertown,Belchertown Town Common,Hampshire,MA,US,2020-04-17,count video,50,,60,,,Belchester Voices for Justice,"against mass incarceration, Black Lives Matter, for immigrants' rights, against Joe Arpaio",1,counter protest,0,0,0,0,0,1,https://www.gazettenet.com/Joe-Arpaio-speaks-at-Belchertown-gun-rally-10776177,,,,
Belchertown,Swift River Sportsman Club,Hampshire,MA,US,2020-04-17,200-300,200,,300,,,general protestors,"for Second Amendment rights, against illegal immigration, against Islam",2,rally,0,0,0,0,1,1,https://www.gazettenet.com/Joe-Arpaio-speaks-at-Belchertown-gun-rally-10776177,,,,
Boise,Idaho Capitol,Ada,ID,US,2020-04-17,"more than 1,000",1000,,1000,,,Idaho Freedom Federation; Idaho Second Amendment Alliance; Health Freedom Idaho,"protest stay-at-home measures due to Covid-19, for freedom, for President Trump, for patriotism",2,protest,0,0,0,0,1,1,https://www.ktvb.com/article/news/health/coronavirus/hundreds-defy-idahos-stay-at-home-order-at-capitol-protest/277-b92af5ce-e74d-4d78-9fd1-017400e5b467,https://www.idahostatesman.com/news/politics-government/state-politics/article242185291.html,,,
Carolina Beach,Lake Park; Town Hall,New Hanover,NC,US,2020-04-17,about 50,50,,50,,,Citizens to Reopen Carolina Beach,for reopening Carolina Beach during coronavirus pandemic,2,march,0,0,0,0,1,1,https://www.wwaytv3.com/2020/04/15/citizens-to-reopen-carolina-beach-plans-march-for-friday/,https://www.starnewsonline.com/photogallery/NC/20200417/PHOTOGALLERY/417009990/PH/1,,,
Enfield,Carl Robinson Correctional Institution,Hartford,CT,US,2020-04-17,,,,,,,CT Bail Fund,seek release of inmates due to Covid-19,0,car protest,0,0,0,0,1,1,https://www.theday.com/article/20200413/nws01/200419781,,,,
Enfield,Willard Correctional Institution,Hartford,CT,US,2020-04-17,,,,,,,CT Bail Fund,seek release of inmates due to Covid-19,0,car protest,0,0,0,0,0,1,https://www.theday.com/article/20200413/nws01/200419781,,,,
Frankfort,Capitol ,Clinton,KY,US,2020-04-17,three dozen,36,,36,,,general protestors,protest stay-at-home measures due to Covid-19,2,car protest,0,0,0,0,1,1,https://www.courier-journal.com/story/news/2020/04/17/coronavirus-kentucky-dozens-protesters-return-return-capitol/5151295002/,,,,
Huntington Beach,Main St and Walnut Ave,Orange,CA,US,2020-04-17,more than 200,200,,200,,,general protestors,"against COVID-19 stay-at-home measures, for President Trump, for patriotism, COVID is a lie",2,protest,0,0,0,0,1,1,https://twitter.com/existentialfish/status/1251248532352380930,,,,
New York,"Jacobi Medical Center, the Bronx",Bronx,NY,US,2020-04-17,count video ,30,,50,,,health care workers,for safer working conditions for nurses during coronavirus pandemic,0,protest,0,0,0,0,1,1,http://www.salamancapress.com/nyc-nurses-protest-new-absences-policy-amid-pandemic/video_7c24acf6-579b-50ca-8c5a-9116220c2290.html,https://www.nbcnews.com/news/us-news/nurses-are-protesting-working-conditions-under-coronavirus-say-hospitals-aren-n1181321,,,
New York,"Metropolitan Detention Center, Brooklyn",Kings ,NY,US,2020-04-17,count pic,6,,6,,,general protestors,against jail due to Covid19; pro-Palestinian prisoners,0,protest,,,,,1,1,https://twitter.com/SamidounPP/status/1251319535094947840,,,#PalestinianPrisonersDay rally,
Oklahoma City,Capitol,Oklahoma,OK,US,2020-04-17,count video,12,,24,,,Child Care Providers,for government assistance to daycare centers during coronavirus pandemic,0,car protest,0,0,0,0,1,1,https://kfor.com/news/local/daycares-across-the-state-rally-at-the-capitol-for-additional-funding-to-keep-facilities-open/,,,,
Orlando,,Orange,FL,US,2020-04-17,,,,,,,general protestors,"protest stay-at-home measures due to Covid-19, plandemic, facts over fear",2,protest,0,0,0,0,1,1,https://www.timesunion.com/news/article/New-Yorkers-to-protest-COVID-19-state-lockdown-15211219.php#photo-19313545,,,,
Palmer,Nick's Sports Shop; Belchertown; Holyoke; Springfield,Hampden,MA,US,2020-04-17,count pic,12,,24,,,general protestors,against state-mandated closure of gun stores during coronavirus pandemic,2,caravan; rally,0,0,0,0,1,1,https://www.masslive.com/coronavirus/2020/04/second-amendment-activists-protest-closure-of-gun-stores-in-massachusetts-amid-coronavirus-outbreak.html,,,,
Pendleton,Pendleton Correctional Facility,,IN,US,2020-04-17,,4,,4,,,prisoners,against prison's handling of coronavirus pandemic,0,direct action,0,3,4,0,1,1,https://perilouschronicle.com/2020/04/17/disturbance-at-pendleton-correctional-facility-indiana/,,,,
Quitman,courthouse,Wood,TX,US,2020-04-17,count video,40,,50,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://tylerpaper.com/wood-county-rally-advocating-for-small-businesses/video_99bd796a-80da-11ea-b98a-ff633d6d9863.html,,,,
Redmond,Redmond City Hall,Deschutes,OR,US,2020-04-17,hundreds,200,,200,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://www.bendbulletin.com/coronavirus/hundreds-disregard-stay-at-home-order-gather-to-protest-in-redmond/article_18d9f86c-8104-11ea-a290-475c0a803d67.html,https://www.oregonlive.com/coronavirus/2020/04/hundreds-disregard-stay-at-home-order-gather-to-protest-in-redmond.html,,,
Sacramento,Mather area of Sacramento to State Capitol,Sacramento,CA,US,2020-04-17,about 10,10,,10,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://fox40.com/news/local-news/small-group-marches-to-state-capitol-to-protest-stay-at-home-order/,,,,
Saint Paul,Governor's Residence,Ramsey,MN,US,2020-04-17,dozens; hundreds; several hundred,24,,300,,,Liberate Minnesota,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://kstp.com/news/trump-responds-to-planned-protest-at-minnesota-governors-residence/5703075/,https://minnesota.cbslocal.com/2020/04/17/coronavirus-in-minnesota-protesters-again-call-on-gov-walz-to-end-stay-at-home-order/,https://www.sctimes.com/story/news/2020/04/17/liberate-minnesota-stay-at-home-order-coronavirus-protest/5154645002/,,
Salem,Capitol,Marion,OR,US,2020-04-17,dozens,24,,24,,,general protestors,protest stay-at-home measures due to Covid-19,2,car protest,0,0,0,0,1,1,https://apnews.com/87e5e23ecc9a699bd33a0f16ae20b926,,,,
San Pedro,Providence Little Company of Mary San Pedro,Los Angeles,CA,US,2020-04-17,count video,15,,15,,,health care workers,for more personal protective equipment for healthcare workers during coronavirus pandemic,0,protest,0,0,0,0,1,1,https://losangeles.cbslocal.com/2020/04/17/patient-becomes-violent-forcibly-removed-santa-monica-nurses-day-of-action/,https://abc7.com/santa-monica-nurses-suspended-coronavirus-covid19-covid-19-fire/6110357/,,,
Sandpoint,Long Bridge,Bonner,ID,US,2020-04-17,several hundred,300,,300,,,general protestors,protest stay-at-home due to Covid-19,2,protest,0,0,0,0,1,1,https://bonnercountydailybee.com/news/2020/apr/17/hundreds-protest-stay-at-home-order-7/,,,,
Santa Monica,Providence St. John's Health Center ,Los Angeles,CA,US,2020-04-17,count video,15,,15,,,health care workers,for more personal protective equipment for healthcare workers during coronavirus pandemic,0,protest,0,0,0,0,1,1,https://losangeles.cbslocal.com/2020/04/17/patient-becomes-violent-forcibly-removed-santa-monica-nurses-day-of-action/,https://abc7.com/santa-monica-nurses-suspended-coronavirus-covid19-covid-19-fire/6110357/,,,
Santa Monica,St John's Medical Center,Los Angeles,CA,US,2020-04-17,,,,,,,nurses,protest hospital working conditions,1,protest,0,0,0,0,1,1,https://www.nbcnews.com/news/us-news/nurses-are-protesting-working-conditions-under-coronavirus-say-hospitals-aren-n1181321,,,,
Sioux Falls,Sioux Falls City Hall,Minnehaha,SD,US,2020-04-17,about twenty,20,,20,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://kelo.com/news/articles/2020/apr/17/citizens-protest-outside-city-hall-about-proposed-stay-at-home-order/1008101/,,,,
Somers,Northern Correctional Institution,Tolland,CT,US,2020-04-17,count pic,12,,24,,,CT Bail Fund,seek release of inmates due to Covid-19,1,car protest,0,0,0,0,1,1,https://www.theday.com/article/20200413/nws01/200419781,https://ctmirror.org/2020/04/17/connecticut-first-rapid-covid-19-testing-center-new-haven-coronavirus/,,,
Somers,Osborn Correctional Institute,Tolland,CT,US,2020-04-17,,,,,,,CT Bail Fund,seek release of inmates due to Covid-19,1,car protest,0,0,0,0,0,1,https://www.theday.com/article/20200413/nws01/200419781,,,,
Tallahassee,Governor's mansion,Leon,FL,US,2020-04-17,n/a,2,,2,,,general protestors,seek release of inmates due to Covid-19,0,protest,2,0,0,0,1,1,https://www.nydailynews.com/coronavirus/ny-coronavirus-florida-protester-arrested-concrete-barrel-20200418-viih7ztggvae3dhptxpsaulija-story.html,,,,
Torrance,Providence Little Company of Mary Torrance ,Los Angeles,CA,US,2020-04-17,count video,15,,15,,,health care workers,for more personal protective equipment for healthcare workers during coronavirus pandemic,0,protest,0,0,0,0,1,1,https://losangeles.cbslocal.com/2020/04/17/patient-becomes-violent-forcibly-removed-santa-monica-nurses-day-of-action/,https://abc7.com/santa-monica-nurses-suspended-coronavirus-covid19-covid-19-fire/6110357/,,,
Trenton,Governor's Office Building,Trenton,NJ,US,2020-04-17,about a dozen,12,,12,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,0,1,https://nj1015.com/protesters-make-noise-in-trenton-as-officials-say-virus-cases-leveling-off/,,,,
Trenton,New Jersey Statehouse,Mercer,NJ,US,2020-04-17,one to two dozen,12,,24,,,general protestors,protest stay-at-home measures due to Covid-19,2,car protest,0,0,0,0,1,1,https://nj1015.com/protesters-make-noise-in-trenton-as-officials-say-virus-cases-leveling-off/,https://www.nj.com/coronavirus/2020/04/woman-charged-for-organizing-protest-of-murphys-coronavirus-stay-at-home-order.html,https://www.nbcnewyork.com/news/local/organizer-of-new-jersey-anti-lockdown-rally-charged-with-violating-lockdown/2379736/,one woman was charged with organzing the event but not arrested,
Tuscon,7710 S. Wilmot Road,Pima,AZ,US,2020-04-17,,,,,,,Mass Liberation Arizona,seek release of inmates due to Covid-19,0,car protest,0,0,0,0,1,1,https://www.kgun9.com/news/coronavirus/free-them-all-car-rally-encourages-protest-of-prison-system,,,,
Williston,Immigration and Customs Date Enforcement Center,Chittenden,VT,US,2020-04-17,about 50,50,,50,,,general protestors,seek release of undocumented migrants due to Covid-19,1,car protest,0,0,0,0,1,1,https://www.mynbc5.com/article/honking-protest-calls-for-detained-migrants-to-be-released-amid-pandemic/32193366,,,,
Annapolis,Church Circle,Anne Arundel,MD,US,2020-04-18,hundreds,200,,200,,,Reopen Maryland; Patriot Picket,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://www.wbaltv.com/article/coronavirus-protesters-annapolis-demand-maryland-reopen/32197401#,https://www.capitalgazette.com/coronavirus/ac-cn-annapolis-coronavirus-protest-20200418-xid4soymqvhxflavkw7trxji7q-story.html,,cars,
Annapolis,Church Circle,Anne Arundel,MD,US,2020-04-18,count pic,1,,1,,,general protestors,support stay-at-home measures due to Covid-19,1,counter-protest,0,0,0,0,0,1,https://www.rollcall.com/2020/04/20/photos-a-reopen-maryland-protest-fills-streets-against-coronavirus-restrictions/,,,,
Austin,outside capitol,Travis,TX,US,2020-04-18,more than 100,100,,300,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://twitter.com/mannyNYT/status/1251552009293004801,https://www.washingtonpost.com/world/national-security/small-protests-erupt-saturday-over-some-state-actions-to-combat-coronavirus/2020/04/18/a52434e2-81a7-11ea-9040-68981f488eed_story.html,https://www.statesman.com/news/20200418/chanting-rsquolet-us-workrsquo-rsquofire-faucirsquo-protesters-at-capitol-decry-virus-restrictions,,
Bourne,Bourne rotary,Barnstable,MA,US,2020-04-18,dozens,24,,24,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://www.boston.com/news/local-news/2020/04/20/cape-cod-protest-reopen-economy-coronavirus,,,,
Brookfield,,Waukesha,WI,US,2020-04-18,hundreds; police estimate 1000,200,,1000,,,Liberate Wisconsin,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://www.nbc15.com/content/news/Protesters-call-governor-to-end-Safer-at-Home-order--569758681.html,https://www.wisn.com/article/coronavirus-wisconsin-police-balance-first-amendment-right-to-protest-and-ban-on-large-crowds/32214806,,,
Carson City,outside capitol,Carson City,NV,US,2020-04-18,200 people on foot plus dozens of cars,224,,224,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://twitter.com/MichelleRindels/status/1251577191936036864,https://www.rgj.com/story/news/local/mason-valley/2020/04/18/coronavirus-protest-hundreds-rally-carson-city-sisolak-trump-covid-19/5160580002/,https://www.rgj.com/story/news/2020/04/24/health-officer-protest-free-speech-matters-but-so-does-your-life/3023163001/,,
Chicago,Cook County Jail,Cook,IL,US,2020-04-18,count video,16,,20,,,Refuse Fascism ,seek release of inmates due to Covid-19,0,car protest,0,0,0,0,1,1,https://www.msn.com/en-us/weather/video/protestors-form-car-caravan-outside-cook-county-jail-deliver-symbolic-body-bags-outside-trump-tower/vp-BB12Qs43,https://chicago.cbslocal.com/2020/04/18/trump-protesters-cook-county-jail-body-bags/,,,
Chicago,Trump Tower,Cook ,IL,US,2020-04-18,count video,16,,20,,,Refuse Fascism,protest Trump; seek release of inmates due to Covid-19,1,protest,0,0,0,0,0,1,https://chicago.cbslocal.com/2020/04/18/trump-protesters-cook-county-jail-body-bags/,https://www.msn.com/en-us/weather/video/protestors-form-car-caravan-outside-cook-county-jail-deliver-symbolic-body-bags-outside-trump-tower/vp-BB12Qs43,,,
Cleveland,Cuyahoga County Jail,Cuyahoga,OH,US,2020-04-18,,,,,,,Refuse Fascism,seek release of inmates due to Covid-19,0,protest,,,,,1,1,https://www.news5cleveland.com/news/continuing-coverage/coronavirus/group-plans-protest-outside-cuyahoga-county-jail-regarding-inmate-conditions-during-pandemic,,,,
Columbus,Ohio Statehouse,Franklin,OH,US,2020-04-18,hundreds,200,,200,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://www.youtube.com/watch?v=XgR5qpnVcOA,,,,
Concord,State House,Merrimack,NH,US,2020-04-18,more than 250,250,,250,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://www.unionleader.com/news/politics/state/hundreds-protest-governors-stay-home-order/article_d7f075c1-e57c-5a1b-91b9-dd7d8f51106a.html,,,,
Encinitas,South Coast Highway 101,San Diego,CA,US,2020-04-18,about 200,200,,200,,,Free Encinitas ,protest stay-at-home measures due to Covid-19,2,march,0,0,0,0,1,1,https://www.kpbs.org/news/2020/apr/19/marchers-protest-beach-park-closures-encinitas/,https://www.sandiegouniontribune.com/news/liveblog/coronavirus-live-updates-april-16,,,
Exton,Chester County Library,Chester,PA,US,2020-04-18,two dozen,24,,24,,,Mama Bear Brigade; Food and Water Watch,"against Mariner East pipeline, for environmental protection",1,car protest,0,0,0,0,1,1,https://www.dailylocal.com/business/car-rally-puts-focus-on-sunoco-pipeline-work-during-pandemic/article_04d3bb26-8278-11ea-8b30-6fbc2f2f5818.html,,,,
Indianapolis,Governor's Residence ,Marion,IN,US,2020-04-18,more than 200,200,,200,,,Andy Lyons; local groups,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://www.usnews.com/news/best-states/indiana/articles/2020-04-18/protesters-gather-at-governors-mansion-virus-cases-up,https://www.theindychannel.com/news/coronavirus/group-protests-stay-at-home-order-outside-governors-mansion,,,
Las Vegas,in front of the Grant Sawyer Building,Clark ,NV,US,2020-04-18,at least 500,500,,500,,,Operation Nevada,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://www.ktnv.com/news/coronavirus/dozens-gather-for-protest-in-downtown-las-vegas,https://www.reviewjournal.com/local/local-nevada/more-than-500-in-reopen-nevada-protest-business-closures-2009481/,,,
Lubbock,"Clapp Park, down 34th Street to Jan Jennings Park",Lubbock,TX,US,2020-04-18,around 30 cars,30,,30,,,Kim Runyon; general protestors,protest stay-at-home measures due to Covid-19,2,car protest,0,0,0,0,1,1,https://www.kcbd.com/2020/04/18/small-business-advocates-hold-rolling-protest-saturday-morning/,,,,
Madison,East Washington Avenue then to Capitol square,Dane,WI,US,2020-04-18,estimated 100,100,,100,,,Safe Skies Clean Water Coalition,"against stationing F-35 military jets in Madison, against noise pollution",1,car protest,0,0,0,0,1,1,https://madison.com/wsj/news/local/govt-and-politics/rolling-protest-of-f-35s-coming-to-madison-amplifies-voices-around-state-capitol/article_c00c0939-3ff2-590d-a1b7-3764600c0050.html,,,,
Nashville,Broadway,Davidson,TN,US,2020-04-18,NA,1,,1,,,business owner,protest economic shutdown due to coronavirus pandemic,2,protest,0,0,0,0,1,1,https://www.wkrn.com/news/nashville-based-party-wagon-business-holds-demonstration-on-broadway/,,,,
Olympia,Capitol,Thurston,WA,US,2020-04-18,an estimated 2500,2500,,2500,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://www.nytimes.com/reuters/2020/04/19/us/19reuters-health-coronavirus-washington.html,,,,
Richland,Columbia Point Marina,Benton,WA,US,2020-04-18,50 boats and several hundred protestors ,350,,350,,,Ben Hanes; fishers,want to fish at Columbia Point Marina during covid lockdown,2,protest,0,0,0,0,1,1,https://apnews.com/77f5317332d1944e92c95fc21517633b,,,,
Roswell,,Chaves,NM,US,2020-04-18,about 80 to 100,80,,100,,,Concerned Citizens for New Mexico ,for reopening local businesses during coronavirus pandemic,2,protest,0,0,0,0,1,1,https://www.rdrnews.com/2020/05/02/roswellites-rally-to-drive-point-about-business-reopening/,,,,
Salt Lake City,Salt Lake City hall,Salt Lake,UT,US,2020-04-18,about 1000,1000,,1000,,,Utah Business Revival,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://www.sltrib.com/news/2020/04/18/live-coronavirus-updates/,,,,
San Diego,Balboa Park,San Diego,CA,US,2020-04-18,small group,10,,20,,,Roger Ogden; general protestors,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://www.kpbs.org/news/2020/apr/19/marchers-protest-beach-park-closures-encinitas/,https://www.sandiegouniontribune.com/news/liveblog/coronavirus-live-updates-april-16,,,
San Diego,Hall of Justice,San Diego,CA,US,2020-04-18,hundreds,200,,200,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,0,1,https://www.kpbs.org/news/2020/apr/19/marchers-protest-beach-park-closures-encinitas/,https://www.sandiegouniontribune.com/news/liveblog/coronavirus-live-updates-april-16,,,
San Francisco,corner of State and Broadway,San Francisco,CA,US,2020-04-18,estimated 200,200,,200,,,Reopen CA,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://www.latimes.com/california/story/2020-04-19/protesters-stay-home-orders-rally-san-diego,,,,
Wilmington,intersection of Oleander and South College Road,New Hanover,NC,US,2020-04-18,dozens,24,,24,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://www.wwaytv3.com/2020/04/18/dozens-protest-at-busy-wilmington-intersection-to-reopen-north-carolina/,,,,
Amherst,Lot 44 UMass Amherst to Subbaswamy's residence,Hampshire,MA,US,2020-04-19,FB: 73,73,,73,,,UMass Graduate Students,for summer pay for graduate student workers at UMass,0,car protest,0,0,0,0,1,1,https://www.geouaw.org/protest-drive-past-subbaswamys-house/,https://www.facebook.com/events/1358749894325216/,,,
Austin,,Travis,TX,US,2020-04-19,,,,,,,general protestors,seek release of immigrant detainees due to Covid 19,1,car protest,0,0,0,0,1,1,https://www.dailykos.com/stories/2020/4/20/1938872/--Free-them-all-Texans-honk-outside-ICE-facilities-in-protest-of-ongoing-detention,,,,
Baraga,the Marina,Baraga,MI,US,2020-04-19,dozens,24,,24,,,fishers,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://www.uppermichiganssource.com/content/news/Dozens-gather-at-Baraga-Marina-to-protest-motorized-boat-ban-569772091.html,,,,
Billings,MetraPark,Yellowstone,MT,US,2020-04-19,around 100,100,,100,,,Cowboy Church,protest stay-at-home measures due to Covid-19,2,protest; church service,0,0,0,0,1,1,https://www.ktvq.com/news/local-news/cowboy-church-a-billings-substitute-for-liberty-rally,,,,
Buffao,Niagara Square,Erie,NY,US,2020-04-19,about 150 vehicles,150,,150,,,general protestors,protest stay-at-home measures due to Covid-19,2,car protest,0,0,0,0,1,1,https://buffalonews.com/2020/04/20/protest-shows-frustrations-are-mounting-but-expert-says-pandemic-is-far-from-over/,,,,
Cookeville,Putnam Courthouse Square,Putnam,TN,US,2020-04-19,,,,,,,general protestors,protest stay-at-home measures due to Covid-19,2,rally,,,,,1,1,"http://herald-citizen.com/stories/sunday-rally-to-pray-for-freedom,41726",,,,
Corpus Christi,,Nueces,TX,US,2020-04-19,,,,,,,general protestors,seek release of immigrant detainees due to Covid 19,1,car protest,0,0,0,0,1,1,https://www.dailykos.com/stories/2020/4/20/1938872/--Free-them-all-Texans-honk-outside-ICE-facilities-in-protest-of-ongoing-detention,,,,
Dallas,,Dallas,TX,US,2020-04-19,,,,,,,general protestors,seek release of immigrant detainees due to Covid 19,1,car protest,0,0,0,0,1,1,https://www.dailykos.com/stories/2020/4/20/1938872/--Free-them-all-Texans-honk-outside-ICE-facilities-in-protest-of-ongoing-detention,,,,
Delray Beach,,Palm Beach,FL,US,2020-04-19,more than 100,100,,100,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest; car protest,0,0,0,0,1,1,https://www.sun-sentinel.com/coronavirus/fl-ne-coronavirus-rally-to-reopen-florida-20200420-ped4hv7abzghravv2diq3obsey-story.html,,,,
Denver,capitol,Denver,CO,US,2020-04-19,hundreds; estimated at more than 1000,200,,1000,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://www.nytimes.com/2020/04/19/us/coronavirus-updates.html?smid=tw-nytimes&smtyp=cur#link-7abb40a0,https://denverite.com/2020/04/19/operation-gridlock-colorado-denver-capitol-coronavirus-stay-home-order/,https://durangoherald.com/articles/321954,https://www.coloradopolitics.com/coronavirus/more-than-1-000-descend-on-state-capitol-to-protest-stay-at-home-orders-photos/article_acf6b6d8-827c-11ea-9c19-f38265ba9bec.html,
Denver,near capitol,Denver,CO,US,2020-04-19,NA,2,,2,,,general protestors,support stay-at-home measures due to Covid-19,1,counter-protest,0,0,0,0,0,1,https://www.nytimes.com/2020/04/19/us/coronavirus-updates.html?smid=tw-nytimes&smtyp=cur#link-7abb40a0,https://durangoherald.com/articles/321954,,reported as 2 health care workers,
Dover,Strafford County jail,Strafford,NH,US,2020-04-19,NA,60,,60,,,Never Again Action,seek release of inmates due to Covid-19,0,car protest,0,0,0,0,1,1,https://www.fosters.com/news/20200424/third-rally-to-urge-release-of-immigrants-from-strafford-county-jail-to-slow-spread-of-covid-19,,,,
Encinitas,Swami's Beach,San Diego,CA,US,2020-04-19,about 100,100,,100,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://www.cbs8.com/article/news/local/encinitas-protest-beach-losures/509-e3386f42-e860-43ca-a9e2-48394b718511,,,,
Fort Worth,,Tarrant,TX,US,2020-04-19,,,,,,,general protestors,seek release of immigrant detainees due to Covid 19,1,car protest,0,0,0,0,1,1,https://www.dailykos.com/stories/2020/4/20/1938872/--Free-them-all-Texans-honk-outside-ICE-facilities-in-protest-of-ongoing-detention,,,,
Helena,State Capitol,Lewis and Clark,MT,US,2020-04-19,nearly 350,350,,350,,,Yellowstone Militia of Montana,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://www.greatfallstribune.com/story/news/2020/04/19/hundreds-montana-capitol-rally-call-easing-covid-19-rules/5161814002/,https://twitter.com/RedoubtAFA/status/1437951072706785280,,armed militias,
Honolulu,Kapolei Costco to State Capitol,Honolulu,HI,US,2020-04-19,some two dozen,24,,24,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://www.hawaiinewsnow.com/2020/04/19/dozens-gather-honolulu-protest-statewide-shutdown/,,,,
