CityTown,Location,StateTerritory,Country,Date,EstimateText,EstimateLow,BestGuess,EstimateHigh,AdjustedLow,AdjustedHigh,Actor,Claim,Pro(2)/Anti(1),EventType,ReportedArrests,ReportedParticipantInjuries,ReportedPoliceInjuries,ReportedPropertyDamage,TownsCities,Events,Source1,Source2,Source3,Misc.,
Los Angeles,Macarthur Park,CA,US,2017-09-10,about a dozen,12,,12,,,general protestors,counter-protest ,2,protest ,0,0,0,0,1,1,http://www.latimes.com/local/lanow/la-me-ln-daca-march-20170909-story.html,http://www.nbclosangeles.com/news/local/Hundreds-Rally-in-MacArthur-Park-in-Support-of-DACA-443643453.html,https://www.facebook.com/events/115532949155622/?acontext=%7B%22action_history%22%3A%22null%22%7D,http://www.latimes.com/local/lanow/la-me-ln-daca-march-20170909-story.html,
Los Angeles,Outside Memorial Coliseum,CA,US,2017-09-10,NA,25,,35,,,general protestors,Rally for Colin Kaepernick,0,rally; protest,0,0,0,0,1,1,http://losangeles.cbslocal.com/2017/09/11/colin-kaepernick-protest-coliseum-rams/,,,,
Manchester,Town's southern roundabout,VT,US,2017-09-10,,,,,,,MoveOn Manchester,Protesting Trump's decision to end DACA,1,protest,0,0,0,0,1,1,"http://www.benningtonbanner.com/stories/activists-protest-daca-repeal-in-manchester,518982",,,,
Missoula,,MT,US,2017-09-10,,,,,,,Montana Human Rights Network,Protestig Trump's decision to end DACA,1,protest,0,0,0,0,1,1,http://missoulian.com/news/local/daca-rally-shows-support-for-missoula-area-recipients/article_dd530266-0fc0-51f6-a668-81e6dfec5bf2.html,,,,
Omaha,Plaza de La Raza; 24th and N,NB,US,2017-09-10,hundreds,200,,200,,,general protestors,Rally to energize young voices,0,rally,0,0,0,0,1,1,http://www.wowt.com/content/news/Immigration-policy-shift-draws-crowd-to-metro-rally-443595513.html,https://www.facebook.com/events/716152105242272/?ti=icl,,,
Petaluma,Outside St. Vincent de Paul church,CA,US,2017-09-10,estimated 250,250,,250,,,general protestors,Protesting Trump's decision to end DACA,1,protest,0,0,0,0,1,1,http://www.pressdemocrat.com/news/7391073-181/hundreds-in-petaluma-protest-daca?artslide=0,,,,
Peterborough,1 Grove Street,NH,UD,2017-09-10,FB: 26,26,,26,,,general protestors,Protesting Trump's decision to end DACA,1,rally,0,0,0,0,1,1,https://www.facebook.com/events/115451729131290??ti=ia,,,,
Portland,Waterfront Park,OR,US,2017-09-10,,,,,,,Pratriot Prayer,White nationalist rally,2,rally,several,1,0,0,1,1,http://katu.com/news/local/patriot-prayer-group-adds-vancouver-rally-counter-protest-expected-in-portland,,,,
Portland,Waterfront Park,OR,US,2017-09-10,,,,,,,general protestors,Counter-protest,1,protest,several,1,0,0,1,1,http://katu.com/news/local/patriot-prayer-group-adds-vancouver-rally-counter-protest-expected-in-portland,,,,
Richmond,Town Center Central Park; 4555 Columbus Street,VA,US,2017-09-10,about 80,80,,80,,,"
Hampton Roads Grassroots Progressive Coalition",Protesting Trump's decision to end DACA,1,rally,0,0,0,0,1,1,https://pilotonline.com/news/local/rally-participants-dream-of-helping-dreamers-stay-in-the-united/article_e92bbf2e-2631-5ae1-9add-daed8bfb8f7f.html,https://www.facebook.com/events/146628735933443,https://actionnetwork.org/events/defend-dreamers-rally?referrer=&source=indivisible&email_referrer=&can_id=,https://pilotonline.com/news/local/rally-participants-dream-of-helping-dreamers-stay-in-the-united/article_e92bbf2e-2631-5ae1-9add-daed8bfb8f7f.html,
Springfield,State Capitol,IL,US,2017-09-10,hundreds,200,,200,,,general protestors,Urging congress to pass DREAM Act,1,rally,0,0,0,0,1,1,http://www.sj-r.com/news/20170910/hundreds-rally-to-urge-congress-to-help-immigrants,,,,
Tulsa,Tulsa,AZ,US,2017-09-10,FB: 13,13,,13,,,Catalina United Methodist Church,Protesting Trump's decision to end DACA,1,Candlelight and prayer vigil,0,0,0,0,1,1,https://www.facebook.com/events/1910088219318364/,https://actionnetwork.org/events/candlelight-and-prayer-vigil-for-daca-and-our-dreamers?referrer=&source=indivisible&email_referrer=&can_id=,,,
Tulsa,Tulsa,OK,US,2017-09-10,hundreds,200,,200,,,general protestors,Protesting Trump's decision to end DACA,1,protest,0,0,0,0,1,1,http://publicradiotulsa.org/post/daca-rally-held-tulsa,,,,
Winston Salem,Startford Rd.,NC,US,2017-09-10,about 50,50,,50,,,general protestors,Protesting Trump's decision to end DACA,1,protest,0,0,0,0,1,1,http://www.journalnow.com/news/local/residents-protest-trump-s-decision-to-end-daca/article_2080b32d-1b23-58dd-814c-2ffe4a91a31a.html,,,,
Amherst,Amhert College,MA,US,2017-09-11,hundreds,200,,200,,,students,Protesting racism after a noose was found on campus,0,protest,0,0,0,0,1,1,http://www.masslive.com/news/index.ssf/2017/09/hundreds_of_amherst_college_st.html,,,,
Baltimore,University of Baltimore,MD,US,2017-09-11,dozens,24,,24,,,students,Protesting DeVos as commencement speaker,1,protest,0,0,0,0,1,1,http://www.baltimoresun.com/news/maryland/education/bs-md-ci-devos-protest-20170911-story.html,,,,
Beaumont,Outside federal prison,TX,US,2017-09-11,two dozen families,24,,24,,,families of inmates,Protesting conditions in prison,0,protest,0,0,0,0,1,1,http://www.dallasobserver.com/news/north-texas-families-protest-conditions-in-storm-damaged-texas-prison-9866262,,,,
Bryan,Downtown,TX,US,2017-09-11,several,,,,,,general protestors,"Protesting planned, then cancelled, white supremacist rally",1,protest,0,0,0,0,1,1,http://www.kagstv.com/news/local/downtown-bryan-hosts-rally/473803326,,,,
Fargo,Intersection of 2nd St. and Main Ave.,ND,US,2017-09-11,NA,1,,1,,,general protestors,Protesting Trump,1,protest,0,0,0,0,1,1,http://www.grandforksherald.com/news/4326219-old-man-sign-stops-fargo-moorhead-protest-trump,,,,
Green Bay,Vida Nueva United Methodist Church,WI,US,2017-09-11,about 80,80,,80,,,general protestors,Protesting Trump's decision to end DACA,1,protest,0,0,0,0,1,1,http://www.greenbaypressgazette.com/story/news/2017/09/12/dreamers-supporters-rally-brown-county-courthouse/648181001/,,,,
Muskegon,Hackley Park,MI,US,2017-09-11,more than 250,250,,250,,,Muskegon Rotary Club Diversity & Inclusion Committee,Rally against hate,1,rally,0,0,0,0,1,1,http://www.mlive.com/news/muskegon/index.ssf/2017/09/love_lives_here_rally_denounce.html,,,,
New York City,Washington Square Park,NY,US,2017-09-11,NA,,,,,,Students,Want Representation on School Board,0,protest,0,0,0,0,1,1,https://www.nyunews.com/2017/09/14/slam-plans-to-take-matters-into-their-own-hands/#photo,,,,
St. Louis,March to the Arch,MO,US,2017-09-11,dozens,24,,24,,,general protestors,Honoring 9/11 victims,0,rally,0,0,0,0,1,1,http://www.kmov.com/story/36341485/dozens-march-to-the-arch-to-honor-9-11-victims,,,,
Bakersfield,Mira Monte high school,CA,US,2017-09-12,more than 300,300,,300,,,students,Protesting Trump's decision to end DACA,1,protest,0,0,0,0,1,1,http://www.bakersfield.com/demonstrations-held-at-foothill-mira-monte-high-schools-tuesday-to/article_74c973f8-9806-11e7-9ee2-ebef7e07cd9f.html,,,,
Cache Valley ,Cache County Courthouse; 179 Main St.,UT,US,2017-09-12,FB: 100; nearly 200,100,,200,,,ACLU people power; general protestors,Protesting Trump's decision to end DACA,1,rally,0,0,0,0,1,1,http://news.hjnews.com/allaccess/nearly-rally-for-dreamers-in-cache-valley/article_216e577d-224d-5b26-8d50-9a731bbf1c6b.html,https://www.facebook.com/events/426358661091612/?ti=icl,https://actionnetwork.org/events/cache-valley-supports-dreamers?referrer=&source=indivisible&email_referrer=&can_id=,,
Casper,Woods Learning Center,WY,US,2017-09-12,,,,,,,Indivisble Casper,Protesting visit from Betsy DeVos,1,protest,0,0,0,0,1,1,http://wyomingpublicmedia.org/post/devos-looks-how-wyoming-provides-choice-public-education,,,,
Charlottesville ,Thomas Jefferson Statue ,VA,US,2017-09-12,about 100,100,,100,,,students; faculty; general protest ,Confederate statue ,1,rally,0,0,0,0,1,1,http://www.dailyprogress.com/news/local/protesters-shroud-jefferson-statue-decry-uva-response-to-rallies/article_5863de2e-9829-11e7-8a7d-0bc4dedd080d.html,http://www.foxnews.com/us/2017/09/13/black-lives-matter-targets-jefferson-monument-in-charlottesville.html,,,
Chicago,Thompson Center,IL,US,2017-09-12,,,,,,,general protestors,Rally to end beverage tax,0,rally,0,0,0,0,1,1,http://chicago.suntimes.com/news/county-residents-rally-to-urge-repeal-of-beverage-tax/,,,,
Detroit,Little Caesars Arena,MI,US,2017-09-12,several dozen; about 200; more than 200,24,,200,,,general protestors,Protesting Kid Rock concert,1,protest,0,0,0,0,1,1,http://www.freep.com/story/news/2017/09/12/protesters-kid-rock-little-caesars-arena/659135001/,http://www.mlive.com/news/detroit/index.ssf/2017/09/live_updates_from_the_kid_rock.html,,,
El Paso,,TX,US,2017-09-12,,,,,,,general protestors,Protesting demolition in neighborhood buildings,0,protest,0,0,0,0,1,1,http://www.brownsvilleherald.com/news/texas/article_78d48ac6-8d96-5ad8-993b-6fbbc36283c1.html,,,,
Kirkwood,,MO,US,2017-09-12,,,,,,,general protestors,Protesting Officer Jason Stockley,0,protest,0,0,0,0,1,1,https://www.riverfronttimes.com/newsblog/2017/09/14/driver-speeds-through-convict-stockley-protest-in-kirkwood,,,,
Kokomo,Carver Community Center,IN,US,2017-09-12,a large crowd,,,,,,general protestors,Protesting termination of board director,0,protest,0,0,0,0,1,1,http://www.kokomotribune.com/news/supporters-rally-behind-morgan-after-ousting-as-carver-center-director/article_e2d3c464-9817-11e7-86ad-5798e9c0c618.html,,,,
Lakeport,Lakeport Museum ,CA,US,2017-09-12,,,,,,,general protestors,Protesting Trump's decision to end DACA,1,protest,,,,,1,1,https://actionnetwork.org/events/peaceful-action-in-support-of-daca-our-lake-county-dreamers?referrer=&source=indivisible&email_referrer=&can_id=,,,,
Logan,,UT,US,2017-09-12,nearly 200,200,,200,,,ACLU Power People of Cache Valley,Protesting Trump's decision to end DACA,1,protest,0,0,0,0,1,1,https://news.hjnews.com/allaccess/nearly-rally-for-dreamers-in-cache-valley/article_216e577d-224d-5b26-8d50-9a731bbf1c6b.html,,,,
Olympia,City Hall,WA,US,2017-09-12,NA,1,,1,,,general protestors,Protesting police use of pepper spray,0,protest,1,0,0,0,1,1,http://www.theolympian.com/news/local/crime/article173009036.html,,,,
Rosemont,O'Hare Hotel and Conference Center,IL,US,2017-09-12,,,,,,,general protestors,Protesting handling of murder case of Kenneka Jenkins,0,protest,0,0,0,0,1,1,http://www.chicagotribune.com/news/local/breaking/ct-protest-photos-kenneka-jenkins-20170913-photogallery.html,,,,
Saint Paul,"Bishop Henry Whipple Building, 1 Federal Dr",MN,US,2017-09-12,,,,,,,Interfaith Coalition on Immigration,"in solidarity with migrant detainees, against inhumane detention practices, abolish ICE, keep families together",1,vigil,,,,,1,1,https://mnicom.org/programs/vigils/,https://mnicom.org/news/page/8/,,second Tuesday of every month,
Saratoga Springs,,NY,US,2017-09-12,,,,,,,general protestors,Protesting proposed change in teacher certification,0,protest,0,0,0,0,1,1,http://news10.com/2017/09/12/activists-parents-rally-against-proposed-teacher-certification-change-for-charter-schools/,,,,
Vista,1800 Thibodo Rd,CA,US,2017-09-12,,,,,,,general protesters,"against President Trump, against U.S. Representative Darryl Issa",1,demonstration,,,,,1,1,https://www.latimes.com/politics/la-pol-ca-issa-protest-20180425-htmlstory.html,,,,
Vista,1800 Thibodo Rd.,CA,US,2017-09-12,,,,,,,general protesters,for President Trump,2,counter-protest,,,,,0,1,https://www.latimes.com/politics/la-pol-ca-issa-protest-20180425-htmlstory.html,,,,
Washington,National Mall,DC,US,2017-09-12,FB: 51,51,,51,,,National CAPACD & SAALT,Protesting Trump's decision to end DACA,1,march ,0,0,0,0,1,1,https://www.facebook.com/events/1414998625251008/?active_tab=about,https://actionnetwork.org/events/walk-for-daca-walk-for-justice?referrer=&source=indivisible&email_referrer=&can_id=,,,
Athens County,Courthouse,OH,US,2017-09-13,,4,,4,,,general protestors,Anti-Death Penalty,0,protest,0,0,0,0,1,1,http://www.thepostathens.com/article/2017/07/death-penalty-protest-ohio,http://www.tribtoday.com/news/local-news/2017/09/death-penalty-protesters-spread-message-in-warren/,,,
Bishop City ,Bishop City Park,CA,US,2017-09-13,,,,,,,general protestors,Protesting Trump's decision to end DACA,1,protest ,,,,,1,1,https://actionnetwork.org/events/support-the-dream?referrer=&source=indivisible&email_referrer=&can_id=#,,,,
Chicago,Elk Grove Village,IL,US,2017-09-13,,,,,,,general protestors,Protesting circus,0,protest,0,0,0,0,1,1,http://www.dailyherald.com/news/20170913/elk-grove-village-residents-protest-circus-despite-elephant-ban,,,,
Claremont,Local Park,NH,US,2017-09-13,more than 100,100,,100,,,general protestors,Rally for 8-year-old biracial boy who was almost hanged,0,rally,0,0,0,0,1,1,http://wtnh.com/2017/09/14/rally-held-for-biracial-boy-who-was-nearly-hanged-by-teens/,,,,
Edmond ,The Blue Tent by Brocho Lake; 100 N University Dr. ,OK,US,2017-09-13,about 150; FB: 129,129,,150,,,UCO Hispanic Student Association; general protestors,Protesting Trump's decision to end DACA,1,rally,0,0,0,0,1,1,http://www.edmondsun.com/news/uco-students-rally-to-support-daca/article_dcc3d120-98d2-11e7-a5fa-03336029d42b.html,https://www.facebook.com/events/277854856046347/,https://actionnetwork.org/events/daca-solidarity-rally-at-uco?referrer=&source=indivisible&email_referrer=&can_id=,,
El Paso,VA Health Care System (alabama st.),VA,US,2017-09-13,about a dozen,12,,12,,,American Federation of Government Employees,Veteran Healthcare,0,protest,0,0,,0,1,1,http://www.elpasotimes.com/story/news/local/community/2017/09/13/union-members-rally-highlight-vacant-positions-va-across-country/663203001/,,,,
Jersey City,City Hall,NJ,US,2017-09-13,NA,100,,100,,,Police Officers,"Protesting Public Safety director, etc.",0,protest,0,0,0,0,1,1,http://www.nj.com/hudson/index.ssf/2017/09/jersey_city_police_union_slam_mayor.html,http://www.nj.com/jjournal-news/index.ssf/2017/09/cop_protest_escalates_feud_bet.html,,,
Kirkwood,city streets,MO,US,2017-09-13,crowd,,,,,,general protestors,murder trial of officer stockley; black lives matter,0,protest,0,0,0,1,1,1,http://www.kmov.com/story/36363950/driver-speeds-through-convict-stockley-protest-in-kirkwood-overnight,http://stlouis.cbslocal.com/2017/09/14/car-drives-through-protesters-in-kirkwood/,http://dailycaller.com/2017/09/14/angry-driver-plows-through-black-lives-matter-protesters/,,
Painseville,downtown,OH,US,2017-09-13,hundreds,100,,100,,,general protestors,Protesting DACA decision,1,protest,0,0,0,0,1,1,http://www.cleveland.com/metro/index.ssf/2017/09/daca_supporters_rally_in_paine.html,http://www.news-herald.com/general-news/20170913/crowd-gathers-in-painesville-to-support-daca-protest-its-revocation,,,
Richmond,Outside VA Department of Environmental Quality,CA,US,2017-09-13,about 50; 19,50,,50,,,general protestors,Protesting Mountain Valley and Atlantic Coast Pipelines,0,protest,0,0,0,0,1,1,http://www.roanoke.com/business/news/roanoke_county/pipeline-foes-gather-near-deq-s-regional-office-in-roanoke/article_4ff1c54e-578f-5403-b7ee-c4502f7c42ce.html,,,,
Rochester,University of Rochester,NY,US,2017-09-13,,,,,,,students,Protesting teacher accused of sexual assault,0,protest,0,0,0,0,1,1,http://rbj.net/2017/09/14/ur-students-call-for-action-at-protest/,,,,
Sandisfield,South Beech Plain Rd.,MA,US,2017-09-13,,,,,,,Sugar Shack Alliance,Protesting pipeline,0,protest,10,0,0,0,1,1,"http://www.berkshireeagle.com/stories/10-arrested-in-pipeline-protest-at-tennessee-gas-headquarters,519271",,,,
Santa Clarita,College of the Canyons,CA,US,2017-09-13,dozens,24,,24,,,general protestors,Protesting Trump's decision to end DACA,1,protest,0,0,0,0,1,1,https://signalscv.com/2017/09/coc-students-staff-rally-together-defend-daca/,,,,
Walnut Creek ,Corner of Ygnacio and Civic Dr.; 555 Ygnacio Rd. ,CA,US,2017-09-13,,,,,,,general protestors,Protesting Trump's decision to end DACA,1,protest ,0,0,0,0,1,1,https://actionnetwork.org/events/standing-in-solidarity-with-dreamers-2?referrer=&source=indivisible&email_referrer=&can_id=,,,,
Berkeley,UC Berkeley Campus,CA,US,2017-09-14,hundreds; 1000,200,,1000,,,students; general protestors,Protesting Ben Shapiro,0,protest ,9,0,0,0,1,1,http://www.latimes.com/local/california/la-me-berkeley-protest-shapiro-20170914-htmlstory.html,https://www.usatoday.com/story/news/nation/2017/09/15/ben-shapiro-berkeley-protest-arrests/669071001/#,,,
Chicago,Outside the Hyatt Regency at McCormick Place,IL,US,2017-09-14,about 20,20,,20,,,South Side activists,Want to make sure the Obama library will benefit their community,0,demonstration ,0,0,0,0,1,1,http://www.chicagotribune.com/news/obamacenter/ct-obama-center-demonstration-0914-20170913-story.html,,,,
Columbia ,Senator Tim Scott District Office; 1901 Main Street,SC,US,2017-09-14,,,,,,,Indivisible Midlands,Protesting Trump's decision to end DACA,1,protest ,0,0,0,0,1,1,https://actionnetwork.org/events/senator-scott-defend-daca-office-visit?referrer=&source=indivisible&email_referrer=&can_id=,,,,
Kentfield,College of Marin,CA,US,2017-09-14,about 150,150,,150,,,students,Protesting Trump's decision to end DACA,1,protest,0,0,0,0,1,1,http://www.marinij.com/general-news/20170907/com-students-protest-daca-decision,,,,
Lancaster,Outside Rep. Smucker's office,PA,US,2017-09-14,a few hundred,200,,200,,,health care workers,"Protesting his stance on ACA, immigration, etc",1,protest,0,0,0,0,1,1,http://lancasteronline.com/news/politics/hundreds-of-health-care-workers-rally-outside-smucker-s-office/article_42d9bcf8-9a50-11e7-9ad6-f33db5c8df00.html,,,,
Lincoln,Lincolns Children Zoo,NE,US,2017-09-14,estimated 200,200,,200,,,pro-public school groups,Besty Devos Visit,1,protest,0,0,0,0,1,1,http://journalstar.com/news/local/education/education-secretary-talks-to-zoo-school-students-as-protesters-show/article_3b3d9469-db75-5013-a95d-426513a2e193.html,http://journalstar.com/news/local/education/anti-devos-protesters-in-lincoln-say-focus-should-remain-on/article_259d64d6-3c79-5ad4-8ba0-580f81eb856a.html,,,
New Britain,Central Connecticut State University,CT,US,2017-09-14,about 100,100,,100,,,CCSU students,Rally for 2 clasmmate's parents who face deportation,1,rally,0,0,0,0,1,1,http://www.courant.com/news/connecticut/hc-new-britain-ccsu-immigrant-rally-0915-2-20170914-story.html,,,,
Newport,Salve Regina University,RI,US,2017-09-14,,,,,,,Mercy Center for Spiritual Life,Rally supporting religion; protesting white supremacy,1,protest; rally,0,0,0,0,1,1,http://www.newportri.com/newportdailynews/news/local_state/salve-regina-university-holds-rally-against-racism/article_b819f5b9-038b-5c8e-b598-11ad8910615f.html,,,,
Pasadena,offices of legislators,CA,US,2017-09-14,,,,,,,environmental groups,Keep Clean Energy Legislation,0,protest,0,0,0,0,1,1,http://www.sgvtribune.com/2017/09/14/californias-100-percent-clean-energy-bill-is-dead-protesters-take-to-the-streets/,http://www.latimes.com/politics/la-pol-ca-california-clean-energy-stall-20170914-story.html,,,
Philadelphia,City Council,PA,US,2017-09-14,at least half a dozen,6,,6,,,general protestors,civillian oversight of police,0,protest,0,0,0,0,0,1,http://www.philly.com/philly/news/pennsylvania/philadelphia/philadelphia-city-council-protest-blm-arrests-20170914.html,,,,
Providence,State House,RI,US,2017-09-14,dense crowd,,,,,,Pawtucket Red Sox,"""Save Our Sox""",0,protest,0,0,0,0,1,1,http://www.providencejournal.com/news/20170914/cheering-save-our-sox-pro-pawsox-construction-workers-rally-at-ri-state-house,,,,
Richmond,Capitol Square,VA,US,2017-09-14,NA,30,,40,,,Chesapeake Climate Action Network,Protesting proposed Atlantic Coast Pipeline,0,protest,19,0,0,0,1,1,http://wtvr.com/2017/09/14/pipeline-protest-downtown-richmond/,http://www.richmond.com/news/nineteen-protesters-issues-summonses-after-anti-pipeline-demonstration-outside-virginia/article_335cef3b-cb5a-5cb3-ba7f-7ddbddeeff97.html,http://www.wdbj7.com/content/news/Richmond-police-say-19-arrested-during-anti-pipeline-protest-444546863.html,,
St. Louis,center of campus; chancellor's office,MO,US,2017-09-14,around 600,600,,600,,, Local 1 of the Service Employees International Union (SEIU); Graduate Students; Faculty,Protect International Student Workers,0,march ,0,0,0,0,1,1,http://www.stltoday.com/news/local/education/notes-from-campus/washington-u-students-rally-on-campus-ahead-of-unionization-push/article_e07d971d-931e-5ccb-9738-ceee51129ea6.html,http://maxstl.com/washington-university-graduate-workers-rally-in-support-of-international-student-workers/,http://www.peoplesworld.org/article/washu-grad-student-workers-rally-to-support-international-students-and-union/,,
St. Louis,Washington University,MO,US,2017-09-14,,6,,6,,,graduate students,tell admistration abpout plans to unionize,0,march,0,0,0,0,0,1,http://www.studlife.com/news/2017/09/18/graduate-students-rally-file-for-election-with-national-labor-relations-board/,,,,
Superior,Michael Corps. Facility,WI,US,2017-09-14,dozen,12,,12,,,general protestors,Enbridge Pipeline,0,protest,5,0,0,0,1,1,http://www.duluthnewstribune.com/news/superior/4328000-pipeline-protesters-lock-down-site-superior,http://bismarcktribune.com/news/state-and-regional/two-charged-in-protest-at-enbridge-pipeline-contractor/article_40ca2796-f8d7-5c27-b83a-07d1457826c2.html,http://www.thedickinsonpress.com/news/crime/4328080-enbridge-pipeline-protesters-lock-down-site-wisconsin,http://www.westfargopioneer.com/news/crime/4328080-enbridge-pipeline-protesters-lock-down-site-wisconsin,
Topeka,Kansas State University,KS,US,2017-09-14,,,,,,,general protestors,Rally against white nationalism,1,rally,0,0,0,0,1,1,http://www.atchisonglobenow.com/news/kansas-state-students-rally-against-white-nationalism/article_a569d620-f343-511d-abd7-7bc028b07566.html,,,,
Westport,,CT,US,2017-09-14,about a dozen,12,,12,,,DefenDemocracy CT,Protesting Trump's decision to end DACA,1,protest,0,0,0,0,1,1,http://www.westport-news.com/news/article/Local-group-supports-DACA-continues-history-of-12214897.php,,,,
Bradley County ,Outside Wacker property near Charleston ,TN,US,2017-09-15,12,12,,12,,,general protestors,Protesting Wacker's response to explosion,0,protest ,0,0,0,0,1,1,http://newschannel9.com/news/local/protesters-take-concerns-to-wacker-in-bradley-county-friday-morning,,,,
Hempsted,Nassau Coliseum ,NY,US,2017-09-15,23,23,,23,,,Religious leaders; jewish students; general protestors ,Protesting Roger Waters,0,protest ,0,0,0,0,1,1,http://www.newsday.com/long-island/politics/roger-waters-concert-at-nassau-coliseum-draws-protests-1.14175129,,,,
Kansas City,Johnson County Community College,MO,US,2017-09-15,large group,150,,150,,,students; faculty; general protest ,Protesting Betsy DeVos policies,1,protest,0,0,0,0,1,1,http://www.kctv5.com/clip/13718886/devos-visits-johnson-county-community-college-protesters-welcome-her,http://info.umkc.edu/unews/protestors-greet-devos-in-kc/,http://www.kansascity.com/news/local/article173470476.html,,
Kingsville,Texas A&M-Kingsville,TX,US,2017-09-15,,,,,,,general protestors,Protesting Trump's decision to end DACA,1,protest,0,0,0,0,1,1,http://www.caller.com/story/news/education/2017/09/15/protesters-speak-out-against-scrapping-daca/666096001/,,,,
Minneapolis,Loring Park,MN,US,2017-09-15,some 300,300,,300,,,Young Peoples Action Coalition,Protesting white supremacy,1,protest,0,0,0,0,1,1,http://www.twincities.com/2017/09/15/no-arrests-as-minneapolis-anti-racism-protest-halts-rush-hour-traffic/,,,,
Norman,Oklahoma University,OK,US,2017-09-15,more than a 100,100,,100,,,general protestors,Protesting Trump's decision to end DACA,1,protest,0,0,0,0,1,1,http://www.oudaily.com/gallery/ou-community-attends-support-the-dream-daca-rally-in-unity/collection_35fc1028-9a53-11e7-b17f-73d403e5e155.html,http://www.oudaily.com/news/weekly-briefing-ou-community-rallies-around-daca-students-board-of/article_35f6826e-9bef-11e7-9036-3b775469436e.html,,,
Port Orchard,South Kitsap High School,WA,US,2017-09-15,,,,,,,High School Students,HIgh School overcrowding,0,protest,0,0,0,0,1,1,http://www.kitsapsun.com/story/news/local/2017/09/14/south-kitsap-high-students-protest-crowding/667189001/,http://www.kitsapdailynews.com/news/skhs-students-protest-overcrowding/,,,
Richmond,Virginia Department of Enviromental Quality ,VA,US,2017-09-15,roughly 40 ,40,,40,,,general protestors,Protesting construction of Atlantic Coast and Mountain Valley natural gas pipelines ,0,demonstration ,19,0,0,0,1,1,http://oilprice.com/Latest-Energy-News/World-News/Protesters-Jailed-Over-Natural-Gas-Pipeline-Protest-In-Virginia.html,,,,
St. Louis ,Downtown ,MO,US,2017-09-15,hundreds ,200,,200,,,general protestors,Protesting Jason Stockley's acquittal,0,protest ,13,1,4,1,1,1,http://abcnews.go.com/US/st-louis-police-officers-acquittal-fatal-shooting-ignites/story?id=49872333,http://nypost.com/2017/09/15/acquittal-of-cop-in-st-louis-shooting-case-sparks-protest/,http://www.stltoday.com/news/local/crime-and-courts/protesters-block-on-ramp-call-for-boycott/article_e1ae8685-64bc-5833-8785-2859002b1276.html,,
Astoria,downtown astoria,NY,US,2017-09-16,,5,,5,,,general protestors,protesting DACA decision,1,,0,0,0,0,1,1,http://www.dailyastorian.com/Local_News/20170918/hispanics-hold-heritage-celebration-rally-in-astoria,,,,
Bangor ,Downtown ,ME,US,2017-09-16,an estimated 200 to 300 people ,200,,300,,,Peace and Justice Center ,Promote peace; march to end violence ,0,rally; march,0,0,0,0,1,1,https://bangordailynews.com/2017/09/17/news/bangor/mainers-rally-march-for-end-to-violence/,,,,
Bethlehem ,Bethlehem Area Public Library on West Church St.,PA,US,2017-09-16,20 (picture),20,,20,,,Kyle McFadden ,Support for President Trump ,2,rally,0,0,0,0,1,1,http://www.mcall.com/news/local/mc-nws-bethlehem-trump-rally-20170916-story.html,,,,
Boston ,Boston Common ,MA,US,2017-09-16,FB: 7600; thousands,2000,,7600,,,general protestors,Cannabis rally ,0,rally ,0,0,0,0,0,1,https://www.bostonglobe.com/metro/2017/09/16/first-cannabis-rally-common-saturday-since-legalization-marijuana-massachusetts/MRYzVw3C6cjKnwViZxwitL/story.html,http://wwlp.com/2017/09/15/marijuana-advocates-gather-in-boston-for-freedom-rally/,https://www.facebook.com/events/684074525120179/,,
Boston ,State House; John F. Kennedy Building ,MA,US ,2017-09-16,100 (picture),100,,100,,,general protestors,Protesting Trump's decision to end DACA,1,rally,0,0,0,0,1,1,https://www.bostonglobe.com/metro/2017/09/16/rally-support-daca-planned-boston-early-saturday-afternoon/gTKqlNl1J7NjV98SCsH11K/story.html,,,,
Dallas ,Lee Park; Robert E. Lee statue ,TX,US,2017-09-16,about 100; some 300 ,100,,300,,,This is Texas Freedom Force ,Protesting removal of Robert E. Lee status,0,rally,1,0,0,0,1,1,https://www.dallasnews.com/news/dallas/2017/09/16/1-arrested-group-rallies-behind-confederate-monuments,http://www.11alive.com/news/dallas-police-preparing-for-confederate-monument-rally/475514884,,,
Greenwich,Greenwich yacht club,CT,US,2017-09-16,,,,,,,Working Families Party,Rally to raise taxes on hedge fund industry,1,protest,0,0,0,0,1,1,http://www.courant.com/politics/capitol-watch/hc-pol-working-families-hedge-funds-story.html,,,,
Huntsville ,Big Spring Park ,AL,US,2017-09-16,a small but passionate crowd,3,,3,,,general protestors,Protesting Trump's decision to end DACA,1,protest ,0,0,0,0,0,1,http://whnt.com/2017/09/16/daca-rally-brings-community-together-to-stand-with-dreamers/,,,,
Huntsville ,Von Braun Center ,AL,US,2017-09-16,about a 100 ,100,,100,,,general protestors,For US Senate candidate Roy Moore ,0,rally,0,0,0,0,1,1,http://whnt.com/2017/09/16/congressman-mo-brooks-endorses-roy-moore-at-huntsville-rally/,,,,
Indianapolis,Eli Lilly headquarters,IN,US,2017-09-16,,,,,,,general protestors,rising insulin prices,0,rally,0,0,0,0,1,1,http://kpcnews.com/health/article_fc5983b8-9a1c-11e7-b8be-1f53a084a8ea.html,,,,
