CityTown,Location,County,StateTerritory,Country,Date,EstimateText,EstimateLow,BestGuess,EstimateHigh,AdjustedLow,AdjustedHigh,Actor,Claim,Pro(2)/Anti(1),EventType,ReportedArrests,ReportedParticipantInjuries,ReportedPoliceInjuries,ReportedPropertyDamage,TownsCities,Events,Source1,Source2,Source3,Misc.
Johnson City,Borchuck Plaza,Washington,TN,US,2019-04-10,,,,,,,United Campus Workers Union; Democratic Socialists of America's Northeast Tennessee Chapter,For better compensation; Collective Bargaining,0,rally,0,0,0,0,1,1,http://wcyb.com/news/local/etsu-faculty-students-to-rally-in-support-of-adjunct-professor-raises,https://www.johnsoncitypress.com/Education/2019/04/10/ETSU-faculty-and-staff-rally-for-adjunct-pay-raises,21129,
Los Angeles,Hall of Justice,Los Angeles,CA,US,2019-04-10,,,,,,,Black Lives Matter LA,"against police brutality, for police accountability, Black Lives Matter, against District Attorney Jackie Lacey",1,protest,,,,,1,1,https://www.cnn.com/2020/07/10/us/jackie-lacey-la-da-black-lives-matter/index.html,https://www.newyorker.com/magazine/2020/11/16/after-years-of-protests-every-wednesday-la-activists-welcome-a-new-da,,
New York,Chase Bank,New York,NY,US,2019-04-10,,,,,,,general protestors,Environment; Against fossil fuels; Business,1,protest,0,0,0,0,1,1,https://www.kiro7.com/news/local/activists-block-section-of-second-avenue-to-protest-chase-bank-s-funding-of-fossil-fuels/938821365,,21141,
New York,Consulate General of the Philippines,New York,NY,US,2019-04-10,NA,40,,40,,,International Coalition for Human Rights in the Philippines Northeast; Malaya Movement Northeast,International; Philippines; Against foreign government,0,rally,0,0,0,0,0,1,http://www.fightbacknews.org/2019/4/13/nyc-rallies-negros-14-farmers-killed-duterte-regime,,21198,
Normal,Illinois State University,McLean,IL,US,2019-04-10,about 75,75,,75,,,AFSCME Council 31,Collective Bargaining; For better compensation,0,protest,0,0,0,0,1,1,https://www.pantagraph.com/news/local/education/isu-union-workers-call-for-new-contracts-at-demonstration/article_ccb2f4fc-0142-5876-96b7-b4e1523b1f5f.html,,21147,
Palo Alto,Stanford University,Santa Clara,CA,US,2019-04-10,almost 40,40,,40,,,SEIU; SLAP: Stanford Solidarity Network,Collective Bargaining; For worker rights,0,rally,0,0,0,0,1,1,https://www.stanforddaily.com/2019/04/11/campus-workers-union-rallies-in-white-plaza/,,21162,
Phoenix,Phoenix VA Medical Center,Maricopa,AZ,US,2019-04-10,,,,,,,female VA patients,For veteran services,0,protest,0,0,0,0,1,1,https://www.12news.com/article/news/protest-planned-after-phoenix-va-cuts-female-support-group/75-85d59975-4317-4ee7-a572-9dee6f341638,,21054,
Portland,Pioneer Courthouse Square,Multnomah,OR,US,2019-04-10,hundreds,200,,200,,,Oregon teachers; Oregon Public Employees United,Against systemic underfunding; Education,0,rally,0,0,0,0,1,1,http://katu.com/news/local/teachers-to-rally-for-education-funding-in-downtown-portland,https://www.oregonlive.com/education/2019/04/hundreds-rally-in-downtown-portland-to-push-for-education-funding.html,21115,
Rexburg,Brigham Young University-Idaho,Madison,ID,US,2019-04-10,nearly 200,200,,200,,,BYU-Idaho students,Education; For greater transparency; Against punishment,0,protest,0,0,0,0,1,1,https://www.rexburgstandardjournal.com/news/byu-i-students-to-march-in-protest-of-honor-code/article_29693a6d-271f-5a36-830f-77ecd28ed849.html,https://www.sltrib.com/news/2019/04/10/protest-planned-byu-idaho,21130,https://www.eastidahonews.com/2019/04/students-protest-handling-of-byu-idaho-honor-code-violations/
San Antonio ,Hemisfair Park in downtown San Antonio,Bexar,TX,US,2019-04-10,several hundred,300,,300,,,Julian Castro campaign,immigration ,1,rally,0,0,0,0,1,1,https://www.expressnews.com/news/local/article/As-Trump-attends-San-Antonio-fundraiser-Juli-n-13755065.php#photo-16780840,https://www.expressnews.com/news/local/politics/article/At-San-Antonio-rally-Castro-blasts-Trump-13758443.php,,
San Francisco,Chase Bank,San Francisco,CA,US,2019-04-10,,,,,,,general protestors,Environment; Against fossil fuels; Business,1,protest,0,0,0,0,1,1,https://www.kiro7.com/news/local/activists-block-section-of-second-avenue-to-protest-chase-bank-s-funding-of-fossil-fuels/938821365,,21142,
Seattle,Chase Bank locations,King,WA,US,2019-04-10,,,,,,,general protestors,Environment; Against fossil fuels; Business,1,protest,0,0,0,0,1,1,http://komonews.com/news/local/seattle-activists-rally-against-chase-banks-alleged-fossil-fuel-investments,,21132,
Tucson,University of Arizona,Pima,AZ,US,2019-04-10,about 300,300,,300,,,general protestors,Civil Rights; For freedom of speech; For freedom of assembly; Immigration; For compassionate immigration,1,protest,0,0,0,0,1,1,https://tucson.com/news/local/hundreds-on-campus-protest-border-patrol-arrests-of-ua-students/article_4ab30c76-5bd4-11e9-a578-bbb639fb2eb9.html,,21133,
Washington,Capitol,DC,DC,US,2019-04-10,,,,,,,general protestors,Civil Rights; For transgender rights,1,rally,0,0,0,0,1,1,https://thehill.com/policy/defense/overnights/438352-overnight-defense-transgender-troops-rally-as-ban-nears-trump-may,,21145,
Asheville,University of North Carolina,Buncombe,NC,US,2019-04-11,,,,,,,UNCA students,Against sexual/domestic violence; Other,0,protest,0,0,0,0,1,1,https://mountainx.com/blogwire/unca-students-protest-title-ix-representation-sexual-misconduct-response-on-april-12/,,21135,
Cambridge,Arthur M. Sackler Museum at Harvard University,Suffolk,MA,US,2019-04-11,about two dozen,24,,24,,,general protestors,Against opioid epidemic; Healthcare,0,protest,0,0,0,0,1,1,https://www.theday.com/article/20190412/NWS12/190419744,,21197,
Camden,Camden School District Building,Camden,NJ,US,2019-04-11,dozens,24,,24,,,Camden students,Education; Against closure/relocation,0,protest,0,0,0,0,1,1,https://6abc.com/education/camden-students-protest-districts-decision-to-close-schools/5245156/,,21188,
Denton,University of North Texas,Denton,TX,US,2019-04-11,,,,,,,UNT students,Civil Rights; For greater inclusion; Counter protest,0,protest,0,0,0,0,1,1,https://www.ntdaily.com/street-preachers-outreach-on-campus-met-by-student-protest/,,21221,
Elizabethtown ,downtown Elizabethtown,Lancaster,PA,US,2019-04-11,close to 50,50,,50,,,general protestors,protest against the Star Barn; pro-LGBTQ,1,protest,0,0,0,0,1,1,https://www.pennlive.com/news/2019/04/star-barn-protesters-rally-to-oppose-policy-barring-same-sex-weddings.html,https://www.pennlive.com/news/2019/04/star-barn-policy-against-same-sex-weddings-draws-protest-as-business-group-keeps-meeting-there.html,,
Evanston,Northwestern University,Cook,IL,US,2019-04-11,,,,,,,Norwestern University Graduate Workers,For greater funding; Collective Bargaining,0,rally; march,0,0,0,0,1,1,https://dailynorthwestern.com/2019/04/11/campus/graduate-students-march-for-guaranteed-sixth-year-research-funding/,,21184,
Florence,Turfway Rd.; Ky 18,Boone,KY,US,2019-04-11,about 20,20,,20,,,"Pilots of Atlas Air, Southern Air, and ABX Air Inc.",Collective Bargaining; For better compensation; Amazon,0,protest,0,0,0,0,1,1,https://www.cincinnati.com/story/news/local/boone-county/2019/04/10/pilots-union-announces-protest-near-cvg-over-amazon-dhl-conditions/3423477002/,https://www.cincinnati.com/story/news/local/boone-county/2019/04/11/airline-workers-protest-near-cvg-cargo-pilots-haul-dhl-amazon/3439886002/,21146,
Framingham,Alta Union House,Middlesex,MA,US,2019-04-11,dozens,24,,24,,,Carpenters Local 336,For worker rights,0,protest,0,0,0,0,1,1,https://www.metrowestdailynews.com/news/20190413/carpenters-protest-tax-fraud-in-framingham,,21206,
Haverhill,,Essex,MA,US,2019-04-11,,,,,,,Carpenters Local 336,For worker rights,0,protest,0,0,0,0,1,1,https://www.metrowestdailynews.com/news/20190413/carpenters-protest-tax-fraud-in-framingham,,21208,
Houston,Mandarin Immersion Magnet School,Harris,TX,US,2019-04-11,,,,,,,Houston ISD parents,Against firing/reassignment; Education,0,protest,0,0,0,0,1,1,https://www.khou.com/article/news/mandarin-immersion-magnet-school-parents-protest-after-principal-resigns/285-663a69bf-bf20-45bb-8a0a-b94a9d0bbb5f,,21158,
Idaho Falls,Idaho Falls Friendship Garden,Bonneville,ID,US,2019-04-11,FB: 47,47,,47,,,Bonneville County Democrats,Civil Rights; For greater inclusion,0,rally,0,0,0,0,1,1,https://www.postregister.com/news/local/idaho-falls-city-councilman-holds-rally-to-counter-lincoln-day/article_d79dc7be-ac7b-5599-b3b8-a5e1b4675cb1.html,https://www.facebook.com/events/451004555636158/?active_tab=about,21073,
Kansas City,University of Missouri,Jackson,MO,US,2019-04-11,,,,,,,general protestors,Civil Rights; For transgender rights; Against invited speaker,1,protest,1,1,0,0,1,1,https://www.kctv5.com/news/charges-filed-in-connection-to-protest-of-conservative-speaker-at/article_7bc44264-5cc7-11e9-be6d-73d3956e6c78.html,,21185,
Lynn,,Essex,MA,US,2019-04-11,,,,,,,Carpenters Local 336,For worker rights,0,protest,0,0,0,0,1,1,https://www.metrowestdailynews.com/news/20190413/carpenters-protest-tax-fraud-in-framingham,,21207,
New York,Abyssian Baptist Church,Kings,NY,US,2019-04-11,hundreds,100,,100,,,Upstate Downstate Housing Alliance,For rent control; For affordable housing,0,rally,0,0,0,0,1,1,https://www.amny.com/real-estate/rent-protection-nyc-1.29685213,,21168,
Northampton,Smith College,Hampshire,MA,US,2019-04-11,approximately 500,500,,500,,,general protestors,Civil Rights; For greater inclusion; Police,0,protest,0,0,0,0,1,1,https://www.gazettenet.com/Smith-College-students-protest-against-racism-new-police-chief-24764370,,21167,
Rochester,Hotel Cadillac,Monroe,NY,US,2019-04-11,dozens,20,,20,,,Rochester Homeless Union,For affordable housing; Other,0,rally,0,0,0,0,1,1,https://www.democratandchronicle.com/story/news/2019/04/11/affordable-housing-rochester-advocates-push-rent-control-reforms/3435589002/,,21160,
Sacramento,Serna Center,Sacramento,CA,US,2019-04-11,more than 1500,1500,,1500,,,Sacramento teachers,Collective Bargaining; For better compensation,0,rally; strike,0,0,0,0,1,1,https://www.sacbee.com/news/local/education/article229137794.html,,21161,
Springfield,State Capitol,Sangamon,IL,US,2019-04-11,dozens,24,,24,,,Crime Survivors for Safety and Justice,Against crime,2,rally,0,0,0,0,1,1,http://newschannel20.com/news/local/crime-survivors-rally-for-services,,21151,
Tucson,University of Arizona,Pima,AZ,US,2019-04-11,dozens,24,,24,,,UA Students,Civil Rights; For freedom of speech; For freedom of assembly; Immigration; For compassionate immigration,1,protest,0,0,0,0,1,1,https://tucson.com/news/local/hundreds-on-campus-protest-border-patrol-arrests-of-ua-students/article_4ab30c76-5bd4-11e9-a578-bbb639fb2eb9.html,https://www.kgun9.com/news/local-news/university-urged-to-drop-cases-involving-immigration-protest,21134,http://www.wildcat.arizona.edu/article/2019/04/n-abor-2019-recap-day-1
Albuquerque,Bataan Memorial Park,Bernalillo,NM,US,2019-04-12,more than a hundred,100,,100,,,"New Mexicans for Child Abuse; Love for Lilly, End Road Rage",Against child abuse; Other,0,march; protest,0,0,0,0,1,1,https://www.kob.com/albuquerque-news/advocates-march-to-raise-awareness-about-child-abuse-/5316117/,,21202,
Atlanta,Centennial Olympic Park,Fulton,GA,US,2019-04-12,more than 800,800,,800,,,Innocence Network,Civil Rights; For criminal justice reform,0,rally,0,0,0,0,1,1,https://www.mdjonline.com/neighbor_newspapers/northside_sandy_springs/news/innocence-network-to-host-rally-in-downtown-atlanta/article_69490cfa-5d3f-11e9-b97b-d754fd074c44.html,,21180,
Cincinnati,U.S. Bank Arena,Hamilton,OH,US,2019-04-12,NA,7,,7,,,general protestors,Civil Rights; Pro-LGBTQ; Against business,1,protest,0,0,0,0,1,1,https://www.cincinnati.com/story/news/2019/04/14/chick-fil-a-anti-homophobic-gay-marriage-protesters-ride-cincinnati-cyclones-zamboni/3465076002/,https://www.foxnews.com/food-drink/chick-fil-a-protesters-interrupt-cincinnati-cyclones-hockey-game-stage-demonstration-while-riding-zamboni,21210,
Deming,Veteran's Park; Luna County Courthous Park,Luna,NM,US,2019-04-12,NA,636,,636,,,CASA,Against child abuse; Other,0,march,0,0,0,0,1,1,https://www.demingheadlight.com/story/news/2019/04/17/luna-county-recognizes-childhood-abuse-awareness-and-prevention-month/3479754002/,,21314,
Flint,ELGA Credit Union,Genesee,MI,US,2019-04-12,more than 50,50,,50,,,general protestors,Against child abuse,0,rally,0,0,0,0,1,1,https://www.mlive.com/expo/news/g66l-2019/04/eb5940c8379384/genesee-county-rallies-for-child-abuse-prevention-month.html,,21174,
Fort Worth,City Hall,Tarrant,TX,US,2019-04-12,about 30,30,,30,,,general protestors,Civil Rights; For criminal justice,0,march; protest,0,0,0,0,1,1,https://www.star-telegram.com/news/local/community/fort-worth/article229195229.html,,21200,
Granger,Discovery Middle School,St. Joseph,IN,US,2019-04-12,,,,,,,general protestors,Against bullying,0,protest,0,0,0,0,1,1,https://www.wndu.com/content/news/Parents-students-p-508502381.html,,21187,
Greensburg,St. Clair Park,Westmoreland,PA,US,2019-04-12,,,,,,,general protestors,Against sexual/domestic violence; Other,0,march,0,0,0,0,1,1,https://triblive.com/local/westmoreland/greensburg-march-raises-awareness-about-domestic-sexual-violence/,,21205,
Lacey,Nisqually Middle School,Thurston,WA,US,2019-04-12,,,,,,,North Thurston School District teachers,Civil Rights; Pro-LGBTQ,1,protest; day of silence,0,0,0,0,1,1,http://mynorthwest.com/1349054/dori-north-thurston-lgbtq-protest/,,21300,
Matteson,I-90/94; Tri-State Tollway; Federal Motor Carrier Safety Administration Building,Cook,IL,US,2019-04-12,count pic,10,,10,,,Black Smoke Matters,Against monitoring; Transportation,0,protest,0,0,0,0,1,1,https://www.chicagotribune.com/news/local/breaking/ct-met-tri-state-trump-tower-slow-roll-chicago-20190412-story.html,,21181,
New Windsor,Senator James Skoufis' Office,Orange,NY,US,2019-04-12,about 50,50,,50,,,Hotel Trades Council,Legislative; Against state congressional representative; For unionization; Against short-term rental,1,protest,0,0,0,0,1,1,https://www.nydailynews.com/news/politics/ny-skoufis-thug-htc-20190412-4ag3gfgwg5hbxilaq7ciw4gupq-story.html,,21175,
Ogden,Union Station,Weber,UT,US,2019-04-12,,,,,,,Weber State Women's Center,Against sexual/domestic violence; Other; Take Back the Night,0,protest; march,0,0,0,0,1,1,https://www.standard.net/news/local/take-back-the-night-march-speak-out-to-create-brave/article_170b9f0f-270b-53c0-9979-4b33fc2bca3d.html,,21166,
Olympia,Capitol,Thurston,WA,US,2019-04-12,count pic,7,,7,,,North Olympic Orca Pod,Environment; Against dams,0,rally,0,0,0,0,1,1,http://www.whidbeynewstimes.com/news/activists-rally-for-woman-on-hunger-strike-to-draw-attention-to-plight-of-orcas/,,21297,
Plains Township,Wilkes-Barre Area High School,Luzerne,PA,US,2019-04-12,a dozen,12,,12,,,general protestors,Education; Against development; Against hazardous conditions,0,protest,0,0,0,0,1,1,http://www.citizensvoice.com/news/w-b-area-breaks-ground-on-new-high-school-protesters-keep-up-fight-1.2469555,,21209,
Provo,Brigham Young University,Utah,UT,US,2019-04-12,,,,,,,BYU students,Education; For greater transparency; pro-LGBTQ,1,protest,0,0,0,0,1,1,https://www.abc4.com/news/local-news/byu-students-and-alumni-plan-to-protest-honor-code-office/1903397044,https://www.eastidahonews.com/2019/04/students-protest-handling-of-byu-idaho-honor-code-violations/,21047,https://www.abc4.com/news/local-news/students-at-byu-hold-demonstration-against-school-s-honor-code/1921516724
San Francisco,Dolores and 18th Streets,San Francisco,CA,US,2019-04-12,dozens,24,,24,,,Eviction Free San Francisco,For affordable housing; Google,0,protest,0,0,0,0,1,1,https://www.smdailyjournal.com/news/local/google-bus-again-the-target-of-protest/article_fbc9f973-e72b-5303-805d-3fa24eb71739.html,,21189,
Sausalito,Schoonmaker Beach,Marin,CA,US,2019-04-12,,,,,,,general protestors,Transportation; For greater access,0,protest,0,0,0,0,1,1,https://www.marinij.com/2019/04/12/anchor-outs-protest-private-marina-operators-over-blocked-shore-access/,,21201,
Somerville,Stop & Shop,Middlesex,MA,US,2019-04-12,,,,,,,UFCW,Collective Bargaining; For better compensation,0,strike; protest,0,0,0,0,1,1,https://www.masslive.com/politics/2019/04/we-viewed-it-as-americas-version-of-socialism-says-mass-treasurer-deborah-goldberg-whose-family-founded-stop-shop.html,,21328,
Troy,Rensselaer Polytechnic Institute,Rensaleer,NY,US,2019-04-12,,,,,,,RPI students,Education; Against extracurricular changes,0,protest,0,0,0,0,1,1,https://www.timesunion.com/news/article/RPI-students-alumni-plan-march-seek-changes-in-13754132.php,,21113,
Albany,Empire State Plaza,Albany,NY,US,2019-04-13,,,,,,,general protestors,Civil Rights; For greater accountability; For racial justice; Police,0,protest,0,0,0,0,1,1,https://www.timesunion.com/news/article/April-14-rally-to-be-held-in-protest-of-Albany-13746873.php,https://www.timesunion.com/news/article/Hands-up-stop-beating-us-Albany-police-beating-13766974.php,21063,
Burke,,Fairfax,VA,US,2019-04-13,about 60; 30 more,90,,90,,,NAACP; VA Republican Party,Against state executive; Civil Rights; For racial justice; Against abortion rights,2,protest,0,0,0,0,1,1,http://www.washingtonpost.com/local/virginia-politics/va-gov-ralph-northam-drops-out-of-fundraiser-appearance-citing-safety/2019/04/14/50f08888-5c8e-11e9-9625-01d48d50ef75_story.html,,21223,
Eugene,Old Federal Buiding,Lane,OR,US,2019-04-13,,,,,,,general protestors,Against war; International,1,rally,0,0,0,0,1,1,https://www.registerguard.com/news/20190413/monday-tax-day-rally-march-wants-war-money-placed-elsewhere,,21203,
Hartford,Capitol,Hartford,CT,US,2019-04-13,NA,125,,125,,,CT Libertarian Party,Transportation; Against fees,0,rally,0,0,0,0,1,1,https://ctmirror.org/2019/04/13/at-capitol-rally-tolls-fuel-talk-shows/,,21190,
Indianapolis,West Side,Marion,IN,US,2019-04-13,,,,,,,Hoosiers,For continued investigation,0,rally,0,0,0,0,1,1,https://fox59.com/2019/04/14/we-just-want-answers-hoosiers-rally-for-indianas-unsolved-missing-children/,,21222,
Johnson City,Cokesbury Church,Washington,TN,US,2019-04-13,,,,,,,Tennesee Disability Association; Family Voices of Tennessee,Healthcare; For expanding coverage,0,rally,0,0,0,0,1,1,https://www.johnsoncitypress.com/Health-Care/2019/04/11/Northeast-Tennessee-families-hosting-Saturday-expo-to-rally-support-for-Katie-Beckett-waiver,,21165,
Juneau,State Capitol,Juneau,AK,US,2019-04-13,hundreds,200,,200,,,general protestors,Executive; Against state executive; Against budget; Education,0,rally,0,0,0,0,1,1,https://www.juneauempire.com/news/students-take-to-capitol-steps-in-rally-for-school-funding/,,21211,
Long Island,Our Lady of Hope School,Suffolk,NY,US,2019-04-13,,,,,,,Juniper Park Civic Association,Against homeless residents,0,protest,0,0,0,0,1,1,https://qns.com/story/2019/03/29/glendale-homeless-shelter-opponents-gain-support-in-middle-village-for-upcoming-protest-amid-rumors/,,,20921
Mentor,Great Lakes Mall,Lake,OH,US,2019-04-13,,,,,,,Lake County Liberty Association; Tax Working Group,Against progressive agenda; Other,0,rally,0,0,0,0,1,1,https://www.news-herald.com/news/lake-county/stop-socialism-choose-freedom-rally-planned-in-mentor/article_4dc4e4ca-5c60-11e9-8c25-8b6591aec2ce.html,,21157,
Milford,,New Haven,CT,US,2019-04-13,,,,,,,No Tolls CT,Transportation; Against fees,0,protest,0,0,0,0,1,1,https://ctmirror.org/2019/04/13/at-capitol-rally-tolls-fuel-talk-shows/,,21192,
Mount Pleasant,Central Michigan University,Isabella,MI,US,2019-04-13,,,,,,,Organization of Women Leaders,Against sexual/domestic violence; Other,0,march,0,0,0,0,1,1,http://www.cm-life.com/article/2019/04/cmu-slut-walk-2019,,21118,
New York,"Ridgewood, Queens",Queens,NY,US,2019-04-13,dozens,24,,24,,,Ridgewood tenants,Against hazardous conditions; For rent control; Housing,0,march; protest,0,0,0,0,1,1,https://qns.com/story/2019/04/09/ridgewood-tenants-plan-march-against-predatory-landlord-on-saturday/,https://qns.com/story/2019/04/16/ridgewood-is-rising-up-tenants-rally-against-alleged-unscrupulous-landlord/,21116,
Old Saybrook,,Middlesex,CT,US,2019-04-13,,,,,,,No Tolls CT,Transportation; Against fees,0,protest,0,0,0,0,1,1,https://ctmirror.org/2019/04/13/at-capitol-rally-tolls-fuel-talk-shows/,,21193,
Pahrump,Ian Deutch Park,Nye,NV,US,2019-04-13,dozens,24,,24,,,general protestors,Civil Rights; Against abortion rights,2,rally,0,0,0,0,1,1,https://pvtimes.com/news/stand-up-for-life-rally-held-in-pahrump-69354/,,21351,
Paterson,,Passaic,NJ,US,2019-04-13,,,,,,,general protestors,Against violence; Other,0,protest,0,0,0,0,1,1,https://www.northjersey.com/story/news/paterson-press/2019/04/13/more-than-100-attend-march-peace/3459058002/,,21212,
Pittsburgh,City-County Building,Allegheny,PA,US,2019-04-13,about 40 ,40,,40,,,Steel City Stonewall Democrats; TransPride Pittsburgh; Minority Veterans of America; OutServe-SLDN,Civil Rights; For transgender rights,1,rally,0,0,0,0,1,1,https://pittnews.com/article/147241/news/transgender-community-allies-fight-the-ban-at-downtown-rally/,,21196,
Rochester,Jordan Health,Monroe,NY,US,2019-04-13,,,,,,,Service Employees International Union,Collective Bargaining; For better compensation,0,protest,0,0,0,0,1,1,https://www.mpnnow.com/news/20190414/union-members-protest-outside-jordan-health-care-meeting,,21216,
San Diego,30th Street; North Park,San Diego,CA,US,2019-04-13,dozens,24,,24,,,San Diego Bike Coalition; BikeSD,Against hazardous conditions; Transportation,0,rally,0,0,0,0,1,1,https://www.cbs8.com/article/life/family/cycling-activists-rally-for-protected-bike-lanes-in-san-diego/509-1526e805-92d1-4f1f-91ee-85fb71bc9697,,21214,
San Diego,North Park,San Diego,CA,US,2019-04-13,about 20,20,,20,,,community members,Other; For greater safety; For bikes; Transportation,0,rally,0,0,0,0,1,1,https://www.cbs8.com/article/life/family/cycling-activists-rally-for-protected-bike-lanes-in-san-diego/509-1526e805-92d1-4f1f-91ee-85fb71bc9697,,21343,
Seattle,,King,WA,US,2019-04-13,,,,,,,general protestors,Civil Rights; For transgender rights,1,rally,0,0,0,0,1,1,http://komonews.com/news/local/congressman-vows-reversal-of-transgender-military-policy-rallies-in-seattle,,21194,
Tucson,Reid Park,Pima,AZ,US,2019-04-13,,,,,,,March for Science,pro-science,0,march,0,0,0,0,1,1,https://actionnetwork.org/event_campaigns/march-for-science-2019-may-4-day-of-action?,http://www.wildcat.arizona.edu/article/2019/04/n-march-for-science-preview,,
Watertown,,Jefferson,NY,US,2019-04-13,na,2,,2,,,general protestors,Civil Rights; Against abortion rights,2,protest,0,0,0,0,1,1,https://www.watertowndailytimes.com/news03/women-protest-planned-parenthood-with-saturday-vigil-met-with-counterprotest--20190414,,21219,
Watertown,,Jefferson,NY,US,2019-04-13,na,3,,3,,,general protestors,Civil Rights; For abortion rights; Counter protest,1,protest,0,0,0,0,0,1,https://www.watertowndailytimes.com/news03/women-protest-planned-parenthood-with-saturday-vigil-met-with-counterprotest--20190414,,21220,
Wilson,Pender Street Park,Wilson,NC,US,2019-04-13,,,,,,,Atmosphere of Praise Church,Against violence; Other,0,rally,0,0,0,0,1,1,"http://www.wilsontimes.com/stories/bury-the-violence-rally-planned-sunday,174026",,21204,
Windsor,,Hartford,CT,US,2019-04-13,,,,,,,No Tolls CT,Transportation; Against fees,0,protest,0,0,0,0,1,1,https://ctmirror.org/2019/04/13/at-capitol-rally-tolls-fuel-talk-shows/,,21191,
Youngstown,Harding Elementary,Mahoning,OH,US,2019-04-13,,,,,,,general protestors,Against violence; Other,0,rally,0,0,0,0,1,1,http://www.wfmj.com/story/40287875/upcoming-anti-violence-rally-carries-extra-urgency-after-recent-shootings,,21153,
Youngstown,Taft Elementary,Mahoning,OH,US,2019-04-13,about 100,100,,100,,,general protestors,Against violence; Other,0,rally,0,0,0,0,0,1,http://www.wfmj.com/story/40287875/upcoming-anti-violence-rally-carries-extra-urgency-after-recent-shootings,http://www.vindy.com/news/2019/apr/13/crime-free-zone-rallies-marches-held-citywide/,21154,
Youngstown,East High School,Mahoning,OH,US,2019-04-13,,,,,,,general protestors,Against violence; Other,0,rally,0,0,0,0,0,1,http://www.wfmj.com/story/40287875/upcoming-anti-violence-rally-carries-extra-urgency-after-recent-shootings,,21155,
Youngstown,McGuffey Elementary,Mahoning,OH,US,2019-04-13,,,,,,,general protestors,Against violence; Other,0,rally,0,0,0,0,0,1,http://www.wfmj.com/story/40287875/upcoming-anti-violence-rally-carries-extra-urgency-after-recent-shootings,,21156,
Cincinnati,Fountain Square,Hamilton,OH,US,2019-04-14,,,,,,,American Atheists,support religious freedom,0,rally,0,0,0,0,1,1,https://www.cincinnati.com/story/news/politics/2019/03/14/american-atheists-cincinnati-convention/3161873002/,,,20612
Temple,Municipal Building parking lot,Bell,TX,US,2019-04-14,NA,20,,20,,,Texas Tea Party,Against progressive agenda,2,protest,0,0,0,0,1,1,http://www.tdtnews.com/news/article_cadb650a-5e5a-11e9-9f62-fb93aee118bc.html,http://www.tdtnews.com/news/article_ac0b9ba2-5fd3-11e9-8478-ff6cc2ddbc7a.html,21213,Tea Party
Amherst,Kendrick Park to the Amherst Town Common,Hampshire,MA,US,2019-04-15,about 30,30,,30,,,March for Science,pro-science,0,march,0,0,0,0,1,1,https://actionnetwork.org/event_campaigns/march-for-science-2019-may-4-day-of-action?,https://dailycollegian.com/2019/04/western-mass-residents-attend-march-for-science/,,
Atlanta,State House,Fulton,GA,US,2019-04-15,fewer than 50,50,,50,,,Georgia Tea Party,Against progressive agenda; Other,2,rally,0,0,0,0,1,1,https://www.ajc.com/news/state--regional-govt--politics/small-rally-marks-tea-party-big-impact-georgia/RCs1W8sC52iyzoNcM2UNSM/,,21226,Tea Party
Augusta,,Kenneboc,ME,US,2019-04-15,,,,,,,students,Against climate change; Environment,1,walkout; rally,0,0,0,0,1,1,https://www.pressherald.com/2019/03/15/portland-students-join-in-global-protest-over-climate-change/,,,20697
Boston,Northeastern University,Suffolk,MA,US,2019-04-15,count pic,5,,5,,,IfNotNow,Civil Rights; end of occupation of Palestine,1,protest,0,0,0,0,1,1,https://twitter.com/IfNotNowOrg/status/1121179481996185602,,,
Boulder,University of Colorado - Boulder,Boulder,CO,US,2019-04-15,count pic,30,,40,,,students,"against impending confirmation of former Republican congressman Mark Kennedy as president of the University of Colorado system, for LGBTQ+ rights",1,protest,0,0,0,0,1,1,https://archive.thinkprogress.org/university-of-colorado-protest-president-087e5252d6c6/,,,
Chicago,University of Chicago,Cook,IL,US,2019-04-15,around a dozen,12,,12,,,IfNotNow,Civil Rights; end of occupation of Palestine,1,sit in,0,0,0,0,1,1,https://www.middleeasteye.net/news/jewish-american-students-call-end-campus-support-birthright,,,
Cody,city park,Park,WY,US,2019-04-15,,,,,,,March for Science,pro-science,0,march,0,0,0,0,1,1,https://actionnetwork.org/event_campaigns/march-for-science-2019-may-4-day-of-action?,https://mybighornbasin.com/march-for-science-planned-for-saturday/,,Last years drew about 150 people
Denton,University of North Texas,Denton,TX,US,2019-04-15,,,,,,,Religious figures vs. Students,Civil Rights; Counter protest; For greater inclusion,0,protest,1,0,0,0,1,1,https://www.ntdaily.com/street-preachers-student-counter-protest-continued-on-friday/,,21237,
Hagerstown,University Plaza,Washington,MD,US,2019-04-15,about a dozen,12,,12,,,Tea Party Supporters,Against progressive agenda,2,rally ,0,0,0,0,1,1,https://www.heraldmailmedia.com/news/local/residents-rally-in-support-of-tea-party-freedom/article_147c2f36-a8df-5fbb-98c6-16ff6a08c571.html,,21228,Tea Party
Hallettsville,Courthouse Gazebo,Lavaca,TX,US,2019-04-15,,,,,,,Rise Up for Life,Civil Rights; Against abortion rights,2,rally ,0,0,0,0,1,1,https://www.victoriaadvocate.com/news/community_news/rise-up-for-life-rally-march-planned-in-halletteville/article_2d52418c-571b-11e9-bcc9-fbf78bf64bf0.html,,21119,
