CityTown,Location,County,StateTerritory,Country,Date,EstimateText,EstimateLow,BestGuess,EstimateHigh,AdjustedLow,AdjustedHigh,Actor,Claim,Pro(2)/Anti(1),EventType,ReportedArrests,ReportedParticipantInjuries,ReportedPoliceInjuries,ReportedPropertyDamage,TownsCities,Events,Source1,Source2,Source3,Misc.,Source4,Source5
Modesto ,Corner of Briggsmore and McHenry Avenues,Stanislaus,CA,US,2019-12-17,about 20-25,20,,25,,,general protestors,pro-Trump,2,counter-protest,,,,,0,1,https://twitter.com/DawnGulick/status/1207121766209900545,,,,,
Napa,Veterans Park,Napa,CA,US,2019-12-17,na,25,,30,,,general protestors,pro-Trump,2,counter-protest,,,,,0,1,https://twitter.com/ghost_of_roger/status/1207128484356603905,https://twitter.com/pennypopken/status/1207140171990233088,,,,
Nashville,Metro Courthouse,Davidson,TN,US,2019-12-17,,,,,,,general protesters,Against cuts to Nashville's affordable housing funding ,0,protest,0,0,0,0,1,1,https://www.tennessean.com/story/news/2019/12/17/affordable-housing-barnes-housing-trust-fund-nashville-metro-budget/2679385001/,,,,,
New York,Manhattan,New York,NY,US,2019-12-17,,,,,,,general protesters,Against potential MTA police hires,0,protest,0,0,0,0,1,1,https://www.pix11.com/news/local-news/protesters-rally-against-potential-mta-police-hires,,,,,
Redding,Redding City Hall ,Shasta,CA,US,2019-12-17,,,,,,,general protestors,pro-Trump,2,counter-protest,,,,,0,1,https://www.redding.com/story/news/local/2019/12/16/against-trump-impeachment-theres-rally-you-redding/2666954001/,,,,,
Roanoke,,Roanoke,VA,US,2019-12-17,count video,2,,2,,,general protestors,pro-Trump,2,counter-protest,,,,,1,1,https://twitter.com/SWVAforPete/status/1207078242500464643,,,,,
Rochester,Parcel 5,Monroe,NY,US,2019-12-17,,,,,,,general protestors,pro-Trump,2,counter-protest,0,0,0,0,0,1,https://spectrumlocalnews.com/nys/rochester/news/2019/12/18/parcel-5-hosts--nobody-is-above-the-law--impeachment-rally,,,,,
Sequim,Four Corners of Sequim Ave and Washington Streets,Clallam,WA,US,2019-12-17,about 10,10,,10,,,general protestors,pro-Trump,2,protest,,,,,0,1,https://twitter.com/NomenNullus/status/1207140224855240704,,,,,
South Venice,Walmart Corner of US 41 and Jacaranda Blvd,Sarasota,FL,US,2019-12-17,na,20,,20,,,general protestors,pro-Trump,2,counter-protest,,,,,0,1,https://twitter.com/EnglewoodFLInd/status/1207102455210815489,,,,,
Spring Hill,,Hernando,FL,US,2019-12-17,a few dozen,36,,36,,,Bikers for 45,pro-Trump,2,protest,0,0,0,0,1,1,https://www.wfla.com/news/local-news/tale-of-two-rallies-people-come-out-for-and-against-president-trumps-impeachment/,,,,,
Tampa,Sam Gibbons United States Courthouse,Hillsborough,FL,US,2019-12-17,a couple,2,,2,,,general protestors,pro-Trump,2,counter-protest,0,0,0,0,0,1,https://www.wfla.com/news/local-news/tale-of-two-rallies-people-come-out-for-and-against-president-trumps-impeachment/,,,,,
Tucson,US District Court Building,Pima,AZ,US,2019-12-17,,,,,,,general protestors,pro-Trump,2,counter-protest,,,,,0,1,https://twitter.com/EricMillerFink/status/1207094139566714880,,,,,
Ukiah,Mendocino County Courthouse,Mendocino ,CA,US,2019-12-17,na,1,,1,,,general protestors,pro-Trump,2,counter-protest,,,,,0,1,https://twitter.com/chrispugh/status/1207117418130108416,,,,,
Virginia Beach,Fountain at Town Center,Virginia Beach City,VA,US,2019-12-17,,,,,,,general protestors,pro-Trump,2,counter-protest,0,0,0,0,0,1,https://wtkr.com/2019/12/17/impeachment-rallies-held-in-two-hampton-roads-cities/,,,,,
Wilkes Barre,East Market Street,Luzerne,PA,US,2019-12-17,,,,,,,general protestors,pro-Trump,2,protest,0,0,0,0,0,1,https://www.citizensvoice.com/news/protesters-on-both-sides-rally-in-wilkes-barre-ahead-of-trump-impeachment-vote-1.2572300,,,,,
Andover,South Elementary School,Essex,MA,US,2019-12-18,dozens,24,,24,,,general protesters,Against hostile work environment,0,protest; rally,0,0,0,0,1,1,https://www.eagletribune.com/news/merrimack_valley/teachers-rally-for-support-at-andover-school/article_28f2c807-fc13-521a-acc0-5953320e04a9.html,,,,,
Battle Creek,Kellogg Arena,Calhoun,MI,US,2019-12-18,thousands,2000,,2000,,,Trump campaign,"for President Trump, against impeachment",2,rally,0,0,0,0,1,1,https://www.freep.com/story/news/politics/2019/12/17/eve-impeachment-vote-crowds-gather-cities-across-state-nation/2677469001/,https://www.cbsnews.com/news/trump-rally-battle-creek-today-2020-campaign-kellogg-arena-live-stream-updates-2019-12-18/,https://www.freep.com/story/news/politics/elections/2019/12/18/president-donald-trump-battle-creek-impeachment-vote/2691833001/,feat. President Trump,https://www.clickondetroit.com/news/local/2019/12/19/president-trump-rallies-in-michigan-during-impeachment-heres-what-he-said/,https://apnews.com/article/nancy-pelosi-ap-top-news-mi-state-wire-michigan-donald-trump-df59970ad25ae98e8d0139fd24adcec1
Battle Creek,Outside Kellogg Center,Calhoun,MI,US,2019-12-18,,,,,,,Michigan Vape Shop Owners Association,against proposed restrictions on vaping and e-cigarettes,0,Protest,0,0,0,0,1,1,https://www.fox17online.com/news/local-news/kzoo-bc/calhoun/vape-rally-to-be-held-outside-trump-event-in-battle-creek,,,,,
Los Angeles,Hall of Justice,Los Angeles,CA,US,2019-12-18,,,,,,,Black Lives Matter LA,"against police brutality, for police accountability, Black Lives Matter, against District Attorney Jackie Lacey",1,protest,,,,,1,1,https://www.cnn.com/2020/07/10/us/jackie-lacey-la-da-black-lives-matter/index.html,https://www.newyorker.com/magazine/2020/11/16/after-years-of-protests-every-wednesday-la-activists-welcome-a-new-da,,,,
New Orleans,City Hall,Orleans Parish,LA,US,2019-12-18,,,,,,,Laborers' International Union of North America; Congress of Day Laborers; the New Orleans Democratic Socialists of America,Demanding justice for workers and families affected by Hard Rock Hotel collapse,0,Rally,0,0,0,0,1,1,https://www.nola.com/gambit/news/the_latest/article_be4956f0-1d1b-11ea-8b26-5b78f05793ec.html,,,,,
New York ,Manhattan,New York,NY,US,2019-12-18,around 250,250,,250,,,general protesters,Anti-Modi protest,0,protest,0,0,0,0,1,1,https://www.middleeasteye.net/news/story-palestinian-flag-anti-modi-protests-new-york-city,,,,,
Newton,Newton Green ,Sussex,NJ,US,2019-12-18,about 30,30,,30,,,MoveOn.org,Support impeachment,1,protest,0,0,0,0,1,1,https://www.njherald.com/news/20191219/impeach-and-remove-rally-brings-30-protesters-to-newton-green,,,,,
Niles,McKinely Memorial Museum,Trumbull,OH,US,2019-12-18,,,,,,,general protesters,Against annexation ,0,protest,0,0,0,0,1,1,https://www.tribtoday.com/news/local-news/2019/12/townships-protest-annexation-grab/,,,,,
Baltimore,City Hall,Baltimore,MD,US,2019-12-19,,,,,,,general protesters,Against expensive education reforms,0,protest,0,0,0,0,1,1,https://www.baltimoresun.com/politics/bs-md-pol-pilot-agreement-rally-20191219-i4fpxxzuhbg27kytw6jz6f6eja-story.html,,,,,
Chicago,Francis W. Parker School,Cook,IL,US,2019-12-19,,,,,,,general protesters,Against Francis Parker School's purchase of nearby condos,0,protest,0,0,0,0,1,1,https://chicago.cbslocal.com/2019/12/20/francis-parker-school-condos/,,,,,
Concord ,State House,Merrimack,NH,US,2019-12-19,,,,,,,general protesters,Against state labor contract stating housekeepers would work on Christmas day,0,protest,0,0,0,0,1,1,https://www.conwaydailysun.com/news/local/state-workers-protest-lack-of-contract-portray-sununu-as-scrooge/article_522e3548-22a3-11ea-979b-c720450599bc.html,,,,,
Pasadena,Kaiser's Southern California headquarters,Los Angeles,CA,US,2019-12-19,,,,,,,NUHW,Demand tougher oversight of their employer by state regulators at the Department of Managed Health Care,0,protest,0,0,0,0,1,1,https://www.dailyrepublic.com/all-dr-news/wires/kaiser-behavioral-health-workers-turn-up-heat-on-employer-in-rally-at-california-capitol-the-sacramento-bee/,,,,,
Sacramento ,State Capitol,Sacramento,CA,US,2019-12-19,roughly 300,300,,300,,,NUHW,Demand tougher oversight of their employer by state regulators at the Department of Managed Health Care,0,protest,0,0,0,0,1,1,https://www.dailyrepublic.com/all-dr-news/wires/kaiser-behavioral-health-workers-turn-up-heat-on-employer-in-rally-at-california-capitol-the-sacramento-bee/,,,,,
San Diego ,San Diego Administration Building,San Diego ,CA,US,2019-12-19,,,,,,,NUHW,Demand tougher oversight of their employer by state regulators at the Department of Managed Health Care,0,protest,0,0,0,0,1,1,https://www.dailyrepublic.com/all-dr-news/wires/kaiser-behavioral-health-workers-turn-up-heat-on-employer-in-rally-at-california-capitol-the-sacramento-bee/,,,,,
St. Paul,Mears Park,Ramsey,MN,US,2019-12-19,more than 200,200,,200,,,general protesters,Support Bethesda Rehabilitation Hospital,0,march,0,0,0,0,1,1,https://www.twincities.com/2019/12/19/health-care-workers-elected-officials-march-in-st-paul-to-save-bethesda-st-joes/,,,,,
Wilmington,Rodney Square,New Castle,DE,US,2019-12-19,about 50,50,,50,,,general protesters,Support increase in minimum wage of janitors,0,protest; march,0,0,0,0,1,1,https://www.phillytrib.com/news/state_and_region/minimum-wage-is-mantra-of-janitors-lawmakers-during-wilmington-march/article_1804b83a-9521-5a52-9be1-74c3828388b1.html,,,,,
Los Angeles,Los Angeles International Airport ,Los Angeles,CA,US,2019-12-20,arrested,6,,6,,,UNITE HERE Local 11 workers,Demand higher wages and expanded benefits,0,demonstration,6,0,0,0,1,1,https://losangeles.cbslocal.com/2019/12/20/lax-catering-workers-protest-travel-rush-picks-up/,,,,,
Los Angeles,,Los Angeles,CA,US,2019-12-20,about 100,100,,100,,,The Los Angeles Community Action Network; Services Not Sweeps,For more housing for homeless,0,rally; march,0,0,0,0,1,1,https://losangeles.cbslocal.com/2019/12/20/memorial-homeless-skid-row-rally/,,,,,
Washington ,Hart Senate Office Building,DC,DC,US,2019-12-20,arrested,138,,138,,,general protesters,Against climate inaction,1,protest; demonstration,138,0,0,0,1,1,https://www.washingtonpost.com/local/jane-fonda-may-turn-82-behind-bars-after-fifth-arrest-at-a-dc-climate-change-protest/2019/12/20/89978bc8-2367-11ea-a153-dce4b94e4249_story.html,,,,,
Charlotte,Outside the McCrorey YMCA,Mecklenburg,NC,US,2019-12-21,,,,,,,Stop Killing Our Children,Anti-violence,0,protest,0,0,0,0,1,1,https://www.wcnc.com/article/news/community/community-gathers-for-march-against-violence-in-charlotte/275-242c9c75-b66c-4cb5-9f7a-a9111b5f0e0d,,,,,
Fayetteville,Fayetteville Square,Washington,AR,US,2019-12-21,dozens,24,,24,,,general protesters,Anti-violence,0,protest,0,0,0,0,1,1,https://www.kark.com/news/local-news/demonstrators-march-against-violence-on-fayetteville-square/,,,,,
Las Vegas ,Chaparral High School,Clark,NV,US,2019-12-21,more than 2000,2000,,2000,,,general protesters,Support presidential candidate Bernie Sanders,1,rally,0,0,0,0,1,1,https://www.reviewjournal.com/news/politics-and-government/2000-attend-las-vegas-rally-for-bernie-sanders-1919640/,,,,,
Port Huron,,St. Clair,MI,US,2019-12-21,roughly two dozen,24,,24,,,general protesters,Supporting President Trump,2,rally,0,0,0,0,1,1,https://www.thetimesherald.com/story/news/2019/12/22/impeachment-news-inspires-rally-trump-downtown-port-huron/2720982001/,,,,,
Port Huron,,St. Clair,MI,US,2019-12-21,na,1,,1,,,general protesters,Against President Trump,1,counter-protest,0,0,0,0,1,1,https://www.thetimesherald.com/story/news/2019/12/22/impeachment-news-inspires-rally-trump-downtown-port-huron/2720982001/,,,,,
Rogers,Outside the Pinnacle Hills Promenade,Benton,AR,US,2019-12-21,about 40,40,,40,,,general protesters,Against Petland,0,protest,0,0,0,0,1,1,https://www.kark.com/news/local-news/dozens-of-demonstrators-protest-local-petland/,,,,,
Tallahassee,Florida A&M University,,FL,US,2019-12-21,dozens,24,,24,,,FAMU Dream Defenders; Tallahassee Community Action Committee,"in remembrance of Jamee Johnson, against police violence, for community control of police, Black Lives Matter",1,vigil,0,0,0,0,1,1,https://www.wctv.tv/content/news/Vigil-held-for-Jamee-Johnson-at-FAMU-following-officer-involved-shooting-566426351.html,https://www.instagram.com/p/B6WTQCvlGwg/,https://www.instagram.com/p/B6WTgSplpRt/,https://www.instagram.com/p/B6YZYIal_Y-/,,
Dallas,Dealey Plaza,Dallas,TX,US,2019-12-22,about 1000,1000,,1000,,,general protesters,Against Indian Citizenship Amendment Act,0,protest,0,0,0,0,1,1,http://www.fightbacknews.org/2019/12/25/large-protest-dallas-against-indian-citizenship-amendment-act,,,,,
