id,date,url,headline,abstract,lead_paragraph,type_of_material,section_name,blm,black lives matter,police brutality,defund police,blue lives matter,George Floyd,Breonna Taylor,Tyre Nichols,Eric Garner,Ahmaud Arbery,Tamir Rice
438ca2-80d0-5b27-8e1c-de056bc3a6d1,2021-03-15,https://www.nytimes.com/video/us/politics/100000007655702/derek-chauvin-lawyer-trial-delay.html,Derek Chauvin’s Defense Team Requests Trial Delay,"On Monday, Derek Chauvin’s defense team asked for a trial delay following the news of a $27 million settlement for George Floyd’s family. Mr. Chauvin’s defense team also asked for the trial’s location be changed.","On Monday, Derek Chauvin’s defense team asked for a trial delay following the news of a $27 million settlement for George Floyd’s family. Mr. Chauvin’s defense team also asked for the trial’s location be changed.",Video,U.S.,False,False,False,False,False,True,False,False,False,False,False
ba41e3-76e4-5751-b867-b203a137b4b2,2021-03-14,https://www.nytimes.com/video/us/politics/100000007652802/breonna-taylor-anniversary-death-rally-march.html,Hundreds March in Louisville a Year After Breonna Taylor’s Death,"On the anniversary of her death, the family of Breonna Taylor rallied in Louisville, Ky., on Saturday alongside supporters and the families of several other people of color who were fatally shot by police around the country.","On the anniversary of her death, the family of Breonna Taylor rallied in Louisville, Ky., on Saturday alongside supporters and the families of several other people of color who were fatally shot by police around the country.",Video,U.S.,False,False,False,False,False,False,True,False,False,False,False
0d1ea9-8dda-563d-87f7-0bd2664c28a0,2021-03-31,https://www.nytimes.com/video/us/politics/100000007684637/christopher-martin-cup-foods-surveillance-footage.html,Prosecutors Introduce New George Floyd Surveillance Footage,"Christopher Martin, a teenage store clerk, testified on Wednesday about his encounter with George Floyd using a fake $20 bill at the Cup Foods convenience store on May 25. The witness’s testimony introduced new surveillance footage of the scene and the events leading up to Mr. Floyd’s death.","Christopher Martin, a teenage store clerk, testified on Wednesday about his encounter with George Floyd using a fake $20 bill at the Cup Foods convenience store on May 25. The witness’s testimony introduced new surveillance footage of the scene and the events leading up to Mr. Floyd’s death.",Video,U.S.,False,False,False,False,False,True,False,False,False,False,False
1e28e4-441c-5b10-9998-f649c46228b8,2021-03-31,https://www.nytimes.com/video/us/politics/100000007684760/christopher-martin-cup-foods-testimony.html,Cup Foods Worker Shares ‘Guilt’ Over Taking George Floyd’s Fake Bill,"Christopher Martin, a teenage store clerk, testified on Wednesday about his encounter with George Floyd in the minutes proceeding his death. Mr. Martin said he felt guilt and regret for taking Mr. Floyd’s counterfeit bill.","Christopher Martin, a teenage store clerk, testified on Wednesday about his encounter with George Floyd in the minutes proceeding his death. Mr. Martin said he felt guilt and regret for taking Mr. Floyd’s counterfeit bill.",Video,U.S.,False,False,False,False,False,True,False,False,False,False,False
004b47c2-013a-5ba7-a981-65ad261b6e6e,2021-03-30,https://www.nytimes.com/2021/03/30/us/corporations-that-decried-police-violence-last-year-are-mostly-mum-on-georgias-voting-rights-crackdown.html,Corporations that decried police violence last year are mostly mum on Georgia’s voting rights crackdown.,"As Black Lives Matter protesters filled the streets last summer, many of the country’s largest corporations pledged support for racial justice. ","As Black Lives Matter protesters filled the streets last summer, many of the country’s largest corporations pledged support for racial justice. ",News,U.S.,False,True,False,False,False,False,False,False,False,False,False
028c6031-2bc1-5d0e-b1f8-5036f0f3d123,2021-03-29,https://www.nytimes.com/2021/03/29/us/al-sharpton-ben-crump-george-floyd.html,Sharpton and Crump warn that the ‘world is watching’ as witnesses begin to testify.,"The Rev. Al Sharpton and Ben Crump, a lawyer for George Floyd’s family, told supporters on Monday, just as witnesses began to give testimony during the trial, that the world was focused on the case of the former police officer Derek Chauvin in the death of Mr. Floyd.","The Rev. Al Sharpton and Ben Crump, a lawyer for George Floyd’s family, told supporters on Monday, just as witnesses began to give testimony during the trial, that the world was focused on the case of the former police officer Derek Chauvin in the death of Mr. Floyd.",News,U.S.,False,False,False,False,False,True,False,False,False,False,False
046170ef-9b45-58cd-8c93-cc5bc92bc892,2021-03-29,https://www.nytimes.com/2021/04/01/us/how-to-watch-derek-chauvin-trial.html,Here’s how to watch the Derek Chauvin trial.,"The trial of Derek Chauvin in the death of George Floyd is being livestreamed from Minneapolis, and the public’s interest in the case may make this one of the highest-profile trials in recent memory.","The trial of Derek Chauvin in the death of George Floyd is unusual for many reasons: It is being livestreamed from Minneapolis, attendance is severely limited because of the coronavirus and the public’s interest in the case may make this one of the highest-profile trials in recent memory.",News,U.S.,False,False,False,False,False,True,False,False,False,False,False
051bf4cb-b3d5-543d-ab0c-0c58b1a5d076,2021-03-04,https://www.nytimes.com/2021/03/04/us/george-floyd-act.html,"The House passes a policing overhaul bill named for George Floyd, whose death spurred nationwide protests.",The bill is aimed at combating racial discrimination and excessive use of force in law enforcement. But its prospects are dim in the Senate.,"House Democrats passed a sweeping federal policing overhaul on Wednesday that would combat racial discrimination and excessive use of force in law enforcement, as lawmakers seek to rekindle bipartisan negotiations on the issue. ",News,U.S.,False,False,False,False,False,True,False,False,False,False,False
0760b0c5-4361-576a-b438-cf70f89cab11,2021-03-29,https://www.nytimes.com/2021/03/29/us/chauvin-trial-george-floyd-square.html,"Trial draws protests, TV coverage and a bonfire at George Floyd Square.","At the intersection in South Minneapolis where George Floyd died, people sat around a bonfire, discussing what would be unfolding a few miles away in the courtroom where Mr. Chauvin, the former police officer charged with murder in Mr. Floyd’s death, is on trial.","As the trial of Derek Chauvin began on Monday, local news channels were airing gavel-to-gavel coverage, while groups of protesters gathered on the streets demanding justice.",News,U.S.,False,False,False,False,False,True,False,False,False,False,False
0ba20560-2124-58bd-a88b-036a0db34ec7,2021-03-08,https://www.nytimes.com/2021/03/08/us/what-is-the-defenses-strategy.html,What is the defense’s strategy?,"The defense is likely to argue that George Floyd died from drug use and an underlying health condition, not Derek Chauvin’s knee restraint.","Glimpses of how Derek Chauvin’s lawyer, Eric J. Nelson, plans to defend his client, a former Minneapolis police officer who is accused of killing George Floyd, have emerged in numerous court filings over the last several months.",News,U.S.,False,False,False,False,False,True,False,False,False,False,False
0e73fab2-a3bf-56cc-bcd1-0ce331fc0122,2021-03-31,https://www.nytimes.com/2021/03/31/us/christopher-martin-cup-foods.html,Prosecutors show surveillance footage of George Floyd in Cup Foods for the first time.,An employee of Cup Foods testified on Wednesday that he had spoken briefly about sports with Mr. Floyd when he entered the store and that Mr. Floyd had appeared to be on a drug of some kind.,"Prosecutors on Wednesday showed surveillance footage of George Floyd laughing and chatting in the Cup Foods convenience store moments before his death in May, providing a glimpse of his actions inside the store for the first time.",News,U.S.,False,False,False,False,False,True,False,False,False,False,False
12f7472c-32b8-5b58-94b4-80e12a46e430,2021-03-30,https://www.nytimes.com/2021/03/30/us/derek-chauvin-trial-highlights.html,Takeaways from the second day of the Derek Chauvin trial.,"The second day of the trial of Derek Chauvin, the former Minneapolis police officer who is accused of killing George Floyd, was marked by emotional testimony from witnesses who recounted what they saw and how it left them feeling traumatized. Six people testified in all, including four witnesses who were younger than 18 on the day of Mr. Floyd’s arrest.","The second day of the trial of Derek Chauvin, the former Minneapolis police officer who is accused of killing George Floyd, was marked by emotional testimony from witnesses who recounted what they saw and how it left them feeling traumatized. Six people testified in all, including four witnesses who were younger than 18 on the day of Mr. Floyd’s arrest.",News,U.S.,False,False,False,False,False,True,False,False,False,False,False
14627fb9-e676-5279-9205-0bca6d37c8a3,2021-03-08,https://www.nytimes.com/2021/03/08/nyregion/nypd-discipline-records.html,N.Y.P.D. Releases Secret Misconduct Records After Repeal of Shield Law,"Inspired by racial justice protests, the Legislature repealed a law blocking police misconduct records from scrutiny. Now the outcomes of thousands of cases are available online.","Nearly nine months after New York lawmakers, inspired by mass protests over police brutality, repealed a law that kept the discipline records of officers secret for decades, the New York Police Department on Monday began publishing some of the sealed information.",News,New York,False,False,True,False,False,False,False,False,False,False,False
189d6f40-4740-5a97-94d7-fa8f11236e44,2021-03-22,https://www.nytimes.com/2021/03/22/us/politics/senator-ron-johnson-has-spread-misinformation-on-the-virus-the-election-the-capitol-riot-even-greenlands-greenness.html,"Senator Ron Johnson has spread misinformation on the virus, the election, the Capitol riot, even Greenland’s greenness.","Senator Ron Johnson, a Republican from Wisconsin, incited widespread outrage when he said recently that he would have been more afraid of the rioters who rampaged the Capitol on Jan. 6 had they been members of Black Lives Matter and antifa.","Senator Ron Johnson, a Republican from Wisconsin, incited widespread outrage when he said recently that he would have been more afraid of the rioters who rampaged the Capitol on Jan. 6 had they been members of Black Lives Matter and antifa.",News,U.S.,False,True,False,False,False,False,False,False,False,False,False
863710c2-b8b8-5a21-89d7-71eb7398c6eb,2021-03-31,https://www.nytimes.com/2021/03/31/us/police-body-camera-video.html,‘Don’t shoot me.’ Body camera video shows the fatal encounter between police officers and George Floyd.,"The chilling footage provides a new, up-close perspective on the last moments of Mr. Floyd’s life, as he screamed in terror, sobbed and pleaded with officers.",Prosecutors showed chilling video from police body cameras as Derek Chauvin and other Minneapolis police officers confronted and tried to arrest George Floyd outside the Cup Foods in Minneapolis on May 25.,News,U.S.,False,False,False,False,False,True,False,False,False,False,False
8d931c15-c10c-5242-a1c7-af870160994c,2021-03-11,https://www.nytimes.com/2021/03/11/us/lapd-george-floyd-protests.html,"L.A.P.D. Severely Mishandled George Floyd Protests, Report Finds",An independent report commissioned by the Los Angeles City Council faulted the department for its lack of planning and chaotic response.,"The Los Angeles Police Department severely mishandled protests last summer in the wake of George Floyd’s death, illegally detaining protesters, issuing conflicting orders to its rank-and-file officers and striking people who had committed no crimes with rubber bullets, bean bags and batons, according to a scathing report released on Thursday.",News,U.S.,False,False,False,False,False,True,False,False,False,False,False
a0887c8f-996f-541a-aecc-2538b53e6b8c,2021-03-29,https://www.nytimes.com/2021/03/29/us/george-floyd-protesters-courthouse.html,"George Floyd’s family, the news media and protesters gather outside the courthouse.","A scrum of reporters gathered on the lawn just south of the courthouse, where members of Mr. Floyd’s family and their lawyers held a news conference ahead of opening statements.","A helicopter whirred overhead on a sunny, yet chilly and windy morning on Monday in downtown Minneapolis, where the streets were largely empty and calm ahead of the big trial.",News,U.S.,False,False,False,False,False,True,False,False,False,False,False
a18121f7-e2d8-5065-a797-47693b842b3b,2021-03-01,https://www.nytimes.com/2021/03/01/us/politics/antifa-conspiracy-capitol-riot.html,How Pro-Trump Forces Pushed a Lie About Antifa at the Capitol Riot,"On social media, on cable networks and even in the halls of Congress, supporters of Donald J. Trump tried to rewrite history in real time, pushing the fiction that left-wing agitators were to blame for the violence on Jan. 6.","At 1:51 p.m. on Jan. 6, a right-wing radio host named Michael D. Brown wrote on Twitter that rioters had breached the United States Capitol — and immediately speculated about who was really to blame. “Antifa or BLM or other insurgents could be doing it disguised as Trump supporters,” Mr. Brown wrote, using shorthand for Black Lives Matter. “Come on, man, have you never heard of psyops?”",News,U.S.,True,True,False,False,False,False,False,False,False,False,False
a3379ffc-ea10-508b-a9e5-4bbb9e4b4e2a,2021-03-30,https://www.nytimes.com/2021/03/30/us/genevieve-hansen-testimoy.html,An outspoken off-duty firefighter testified: ‘There was a man being killed.’,"The firefighter, Genevieve Hansen, who is also an emergency medical technician, said police officers wouldn’t allow her to offer George Floyd assistance.","When Genevieve Hansen encountered police officers arresting George Floyd last May, she quickly realized that something was wrong. Ms. Hansen, who was off duty from her job as a Minneapolis firefighter and emergency medical technician, noticed that Mr. Floyd was handcuffed, seemed disoriented and that his face was “smushed into the ground,” she testified in court on Tuesday.",News,U.S.,False,False,False,False,False,True,False,False,False,False,False
a36d504d-e441-5260-a4d1-a43b825b202c,2021-03-11,https://www.nytimes.com/2021/03/10/us/derek-chauvin-trial-jurors.html,"With Five Jurors Now Seated, Momentum Builds in Chauvin Trial",The quick pace of juror selection and an awaited ruling from the State Supreme Court means opening statements in Derek Chauvin’s trial are likely to begin on March 29 as scheduled.,"MINNEAPOLIS — A third-degree murder charge may be back on the table for Derek Chauvin, the former Minneapolis police officer charged in the death of George Floyd, after a ruling from the Minnesota Supreme Court on Wednesday.",News,U.S.,False,False,False,False,False,True,False,False,False,False,False
a440ae62-43a8-5e86-af68-414c1b65ca47,2021-03-08,https://www.nytimes.com/2021/03/08/us/who-is-derek-chauvin.html,What do we know about Derek Chauvin?,"Derek Chauvin, 44, had been a police officer with the Minneapolis Police Department for more than 19 years before George Floyd’s death.","Derek Chauvin, 44, had been a police officer with the Minneapolis Police Department for more than 19 years before George Floyd’s death. During that time, he was the subject of at least 22 complaints and internal investigations. One of the episodes led to two letters of reprimand — his only formal discipline.",News,U.S.,False,False,False,False,False,True,False,False,False,False,False
a7707522-36ac-5252-8e48-443735b05f37,2021-03-08,https://www.nytimes.com/2021/03/08/us/derek-chauvin-charges.html,What is Derek Chauvin charged with?,"Derek Chauvin, a former Minneapolis police officer, is charged with second-degree murder and second-degree manslaughter in the death of George Floyd.","Derek Chauvin, a former Minneapolis police officer, is charged with second-degree murder and second-degree manslaughter in the death of George Floyd. If convicted of the most severe charge, he could face a maximum of 40 years in prison. ",News,U.S.,False,False,False,False,False,True,False,False,False,False,False
a7cad1ed-0e71-5219-afc5-36e99cd060dc,2021-03-08,https://www.nytimes.com/2021/03/08/us/rocky-mount-capitol-riot-black-lives-matter.html,The Officers Danced at a Black Lives Matter Rally. Then They Stormed the Capitol.,"What appeared to be racial progress in rural Virginia turned into bitter conflict over a Confederate statue, the election and the Capitol riot. Now, people there foresee “a very dangerous time.”","To hear more audio stories from publishers like The New York Times, download Audm for iPhone or Android.",News,U.S.,False,True,False,False,False,False,False,False,False,False,False
adcc787e-1f32-53a5-8610-b5f226bba061,2021-03-29,https://www.nytimes.com/2021/03/29/briefing/chauvin-trial-who-inquiry-suez.html,Your Tuesday Briefing,Derek Chauvin on trial.,"Derek Chauvin, a former police officer, faces charges of manslaughter, second-degree murder and third-degree murder in the death of George Floyd. Mr. Chauvin held his knee on Mr. Floyd’s neck on a Minneapolis street corner in May before he died.",briefing,Briefing,False,False,False,False,False,True,False,False,False,False,False
1ddbcd2e-9d3f-5ad3-a871-d5b1d60b516c,2021-03-31,https://www.nytimes.com/2021/03/31/us/cup-foods-scene.html,"Inside Cup Foods, customers stay glued to the trial.",The owner said he and his employees were paying close attention.,Customers inside Cup Foods put their shopping on pause on Wednesday morning to watch the Derek Chauvin trial on a television mounted above an A.T.M. The coverage again thrust the store into the spotlight as a former employee took the stand and previously unseen surveillance video from inside the store on the day George Floyd died was shown for the first time.,News,U.S.,False,False,False,False,False,True,False,False,False,False,False
31785b40-9bb8-5e9b-b7df-d6b0e021f03f,2021-03-07,https://www.nytimes.com/2021/03/07/us/george-floyd-derek-chauvin-jurors.html,How to Find an Impartial Jury in the Trial Over George Floyd’s Death,"Jury selection is scheduled to begin on Monday in the trial of Derek Chauvin, the former police officer charged in connection with Mr. Floyd’s death.",[Live: Follow coverage of the Derek Chauvin trial.],News,U.S.,False,False,False,False,False,True,False,False,False,False,False
35d6624b-0eed-55f5-bfb9-fe4aef6445fe,2021-03-28,https://www.nytimes.com/2021/03/28/us/minneapolis-george-floyd.html,"Ten Months After George Floyd’s Death, Minneapolis Residents Are at War Over Policing","As the trial of a former officer accused of murdering Mr. Floyd starts, residents and community leaders have struggled to reach consensus on how to radically change public safety, and the role that the police should play in that.",,News,U.S.,False,False,False,False,False,True,False,False,False,False,False
3ef950b8-457a-5daf-acee-2356aeca7b26,2021-03-30,https://www.nytimes.com/2021/03/30/briefing/derek-chauvin-biden-climate-coronavirus.html,Your Tuesday Briefing,The first day of the murder trial of Derek Chauvin.,"Ten months after the death of George Floyd in Minneapolis set off protests across the U.S. and then the world, the first day of the murder trial of Derek Chauvin, the former police officer accused of killing him, attracted global interest. Here’s what happened:",briefing,Briefing,False,False,False,False,False,True,False,False,False,False,False
43800545-6770-5a33-bbd1-ed48a7fe4ed7,2021-03-12,https://www.nytimes.com/2021/03/12/us/george-floyd-minneapolis-settlement.html,George Floyd’s Family Settles Suit Against Minneapolis for $27 Million,"The settlement is one of the largest of its kind, but it may make it harder to seat an impartial jury for the trial of Derek Chauvin, the former officer charged with murder in Mr. Floyd’s death.",[Watch Live: Derek Chauvin on trial for George Floyd’s Death],News,U.S.,False,False,False,False,False,True,False,False,False,False,False
464c6226-905a-55bc-a88d-640b4dea1d63,2021-03-30,https://www.nytimes.com/2021/03/30/us/derek-chauvin-george-floyd-kneel-9-minutes-29-seconds.html,"Prosecutors say Derek Chauvin knelt on George Floyd for 9 minutes 29 seconds, longer than initially reported.","The length of time that Mr. Chauvin was initially said to have knelt on Mr. Floyd was put on masks, shirts and signs and became a rallying cry for months at protests in Minneapolis and across the U.S.","The length of time that Derek Chauvin was initially said to have knelt on George Floyd’s neck — eight minutes 46 seconds — was put on masks, shirts and signs and became a rallying cry for months at protests in Minneapolis and across the United States.",News,U.S.,False,False,False,False,False,True,False,False,False,False,False
468ec69b-ff61-5c89-ba7c-5573c8328dfa,2021-03-11,https://www.nytimes.com/2021/03/11/opinion/sway-kara-swisher-spike-lee.html,Spike Lee Predicts the Future,"The director of “Da 5 Bloods” talks about why his old movies still resonate, whether an awards snub even matters and how it’s not his job to end racism.","Spike Lee has a knack for seeing what’s ahead. After Eric Garner’s death in 2014 and George Floyd’s death last year, Mr. Lee’s 1989 film “Do the Right Thing,” which culminates in a violent confrontation between a Black character and a white police officer, was seen as downright prophetic.",Op-Ed,Opinion,False,False,False,False,False,True,False,False,True,False,False
48ba231a-94bc-5dd5-bfbb-e1b336e6c3e5,2021-03-30,https://www.nytimes.com/2021/03/30/us/darnella-frazier-video-george-floyd.html,"Darnella Frazier, the teenager who filmed George Floyd’s arrest, testifies at the trial.","Ms. Frazier was just 17 when she recorded the cellphone video in May and uploaded it to Facebook. ‘When I look at George Floyd, I look at my dad,’ she said in court.",The woman who recorded Derek Chauvin as he knelt on George Floyd’s neck in a video that challenged the initial police narrative and brought a wave of attention to the death of Mr. Floyd gave emotional testimony in court on Tuesday morning. ,News,U.S.,False,False,False,False,False,True,False,False,False,False,False
4db7d202-5206-5799-992f-448e1f227f06,2021-03-11,https://www.nytimes.com/2021/03/11/us/third-degree-murder-charge-derek-chauvin.html,Derek Chauvin will now face a third-degree murder charge.,The judge overseeing the trial of the former police officer charged with killing George Floyd has allowed prosecutors to add an additional charge.,[Watch Live: Derek Chauvin on trial for George Floyd’s Death],News,U.S.,False,False,False,False,False,True,False,False,False,False,False
4fc354dd-2cce-541e-bbbb-d230a67bb465,2021-03-11,https://www.nytimes.com/2021/03/11/arts/design/speed-museum-breonna-taylor-curator.html,How a Museum Show Honoring Breonna Taylor Is Trying to ‘Get It Right’,"An upcoming exhibition brings Black contemporary artists to Louisville’s Speed Art Museum to honor Taylor and her legacy. For the curator Allison Glenn, it’s been an intense journey.","“Promise, Witness, Remembrance” — an exhibition opening April 7 at the Speed Art Museum in Louisville, Ky., in honor of Breonna Taylor, the 26-year-old medical worker killed by police there nearly a year ago — came together fast, yet in a manner “tempered by conversations,” said its curator Allison Glenn.",News,Arts,False,False,False,False,False,False,True,False,False,False,False
1c3250-fbae-53fe-880a-bc1bdd2003f2,2021-03-13,https://www.nytimes.com/video/us/100000007652421/george-floyd-settlement.html,George Floyd’s Family Settles Suit for $27 Million,"Minneapolis agreed on Friday to pay $27 million to the family of George Floyd, the Black man whose killing by a white police officer was caught on video and ignited months of nationwide protests.","Minneapolis agreed on Friday to pay $27 million to the family of George Floyd, the Black man whose killing by a white police officer was caught on video and ignited months of nationwide protests.",Video,U.S.,False,False,False,False,False,True,False,False,False,False,False
b239be21-8b2d-5df3-afe1-8e7ebb57e809,2021-03-18,https://www.nytimes.com/2021/03/18/us/georgia-hate-crime-law.html,Georgia added a hate-crimes law last year after the death of Ahmaud Arbery.,The law could come into play if the authorities determine that the suspect in the shootings at Atlanta-area spas was motivated by racism or misogyny.,A hate-crimes law that was passed in Georgia last year could come into play if the authorities determine that the suspect in this week’s deadly shootings at Atlanta-area massage parlors was motivated by racism or misogyny.,News,U.S.,False,False,False,False,False,False,False,False,False,True,False
bebbe8c9-9d35-54e5-a042-41f9c7050f1c,2021-03-29,https://www.nytimes.com/2021/03/29/business/corporate-america-voting-rights.html,"Corporations, Vocal About Racial Justice, Go Quiet on Voting Rights","“They are complicit in their silence,” one activist said, as bills that would disproportionately affect Black citizens across the country stir public debate.","As Black Lives Matter protesters filled the streets last summer, many of the country’s largest corporations expressed solidarity and pledged support for racial justice. But now, with lawmakers around the country advancing restrictive voting rights bills that would have a disproportionate impact on Black voters, corporate America has gone quiet.",News,Business Day,False,True,False,False,False,False,False,False,False,False,False
cbd6a3b7-7781-50eb-9251-720836bf6ab6,2021-03-30,https://www.nytimes.com/2021/03/30/us/donald-williams-floyd-witness.html,"In the first signs of tension, Chauvin’s defense takes aim at a mixed martial artist who witnessed Floyd’s death.",The defense attorney attempted to discredit Donald Williams II by drawing attention to his lack of knowledge of medical aid and police training.,"The defense attorney for the former police officer Derek Chauvin spent Tuesday morning discrediting Donald Williams II, a mixed martial artist who witnessed the death of George Floyd, by drawing attention to his lack of knowledge of medical aid and police training.",News,U.S.,False,False,False,False,False,True,False,False,False,False,False
ce6bbe56-ec22-5921-897b-ccca5ac533e8,2021-03-30,https://www.nytimes.com/2021/03/30/us/highlights-day-2-chauvin-trial.html,Here’s what we’ve learned so far from Day 2 of the Derek Chauvin trial.,Among the witnesses to testify on Tuesday was the teenager who took the widely shared video of Mr. Chauvin kneeling on George Floyd’s neck.,"Three witnesses testified on Tuesday morning, the second day of the trial of Derek Chauvin, a former Minneapolis police officer who has been charged with murder in George Floyd’s death. They included Darnella Frazier, the teenager who took the widely shared video of Mr. Chauvin kneeling on Mr. Floyd’s neck. ",News,U.S.,False,False,False,False,False,True,False,False,False,False,False
cf1b8a2d-ff02-59c6-bc34-c7184d080656,2021-03-15,https://www.nytimes.com/2021/03/15/arts/music/best-worst-grammys.html,The Best and Worst of the 2021 Grammy Awards,"Megan Thee Stallion owned the stage, struggling indie venues got a much needed spotlight and the event proved a pandemic awards show doesn’t have to look like a video conference.","The 63rd annual Grammy Awards promised to be different: There was a new executive producer at the helm for the first time in decades; a new host; and a new challenge — assembling a pandemic awards show that didn’t feel like a video conference. With a small audience of nominees outside in Los Angeles, the show highlighted the contributions of women and the impact of Black Lives Matter protests, offered screen time to workers at independent venues crushed by the pandemic and extended tributes to musicians we lost during this challenging year.",News,Arts,False,True,False,False,False,False,False,False,False,False,False
d1a92ac7-b2a9-5ab0-89ea-91ed2fc8d21d,2021-03-19,https://www.nytimes.com/2021/03/19/us/derek-chauvin-trial-judge-george-floyd.html,Judge denies motion to delay Derek Chauvin trial.,"Judge Peter A. Cahill of Hennepin County District Court on Friday ruled against motions by Mr. Chauvin’s lawyer for a continuance and change of venue, setting the stage for opening statements to begin March 29.",[Watch Live: Derek Chauvin on trial for George Floyd’s Death],News,U.S.,False,False,False,False,False,True,False,False,False,False,False
da8c105b-8fa3-5f9c-8d58-73c3e6f48dd9,2021-03-07,https://www.nytimes.com/2021/03/07/us/jury-george-floyd-derek-chauvin-trial.html,What Are the Questions for Potential Jurors in the Derek Chauvin Trial?,A jury questionnaire shows what each side may be looking for as jury selection begins next week. Our reporters analyzed some of the questions.,"The call to jury duty for the trial of Derek Chauvin, the white former police officer accused of murdering George Floyd, a Black man, came with 14 pages of questions about race, policing, martial arts and podcasts.",News,U.S.,False,False,False,False,False,True,False,False,False,False,False
dbc33b98-9dba-5115-9555-8674c673b889,2021-03-31,https://www.nytimes.com/2021/03/31/us/charles-mcmillian-witness-breaks-down.html,"Charles McMillian, who saw the police pin George Floyd, breaks down on the stand.","Charles McMillian, 61, who saw the police trying to get George Floyd into the police car and begged him to cooperate, broke down in sobs as he watched video in court of Mr. Floyd calling for his mother.","Charles McMillian, 61, who saw the police trying to get George Floyd into the police car and begged him to cooperate, broke down in sobs as he watched video in court of Mr. Floyd calling for his mother. Mr. McMillian had to stop testifying, take off his glasses and wipe his eyes. “I couldn’t help but feel helpless,” he said.",News,U.S.,False,False,False,False,False,True,False,False,False,False,False
dc694106-b979-525c-bf86-85ef88457ead,2021-03-31,https://www.nytimes.com/2021/03/31/world/europe/britain-racism.html,Upbeat Official Report on Race in Britain Draws a Swift Backlash,"The government report, while acknowledging enduring racism, said Britain provided a model for other white-majority countries on issues of race. Critics accused it of ignoring racial injustice in the country.","LONDON — British cities echoed last year with the cries of Black Lives Matter protesters, demanding a racial reckoning in Britain similar to that convulsing the United States in the wake of multiple killings of Black Americans by the police.",News,World,False,True,False,False,False,False,False,False,False,False,False
ddc1d35c-1d31-56ab-82ee-681e56a864c3,2021-03-30,https://www.nytimes.com/2021/03/29/us/chauvin-trial-george-floyd.html,"‘Believe Your Eyes,’ Prosecutor Tells Jury on First Day of Derek Chauvin Trial","The lawyer for Mr. Chauvin, a former Minneapolis police officer charged in the killing of George Floyd, suggested that jurors should look beyond the video.","MINNEAPOLIS — For nearly a year, the country’s understanding of George Floyd’s death has come mostly from a gruesome video of a white Minneapolis police officer kneeling on Mr. Floyd’s neck for more than nine minutes. It has become, for many, a painful encapsulation of racism in policing.",News,U.S.,False,False,False,False,False,True,False,False,False,False,False
1328b7-c32b-5cb1-beca-24751c5f6770,2021-03-30,https://www.nytimes.com/video/us/politics/100000007682423/donald-williams-mixed-martial-arts.html,"Donald Williams II, Mixed Martial Artist, Questioned in Chauvin Trial","On Tuesday, Derek Chauvin’s defense team questioned Donald Williams II, a mixed martial artist who witnessed George Floyd’s death.","On Tuesday, Derek Chauvin’s defense team questioned Donald Williams II, a mixed martial artist who witnessed George Floyd’s death.",Video,U.S.,False,False,False,False,False,True,False,False,False,False,False
bfe42b-d8ac-5567-8a5c-19a1d3fafdd0,2021-03-31,https://www.nytimes.com/video/us/politics/100000007685100/charles-mcmillian-testimony-chauvin-trial.html,Witness Breaks Down During Testimony in Chauvin Trial,"On Wednesday, Charles McMillian, who was driving by Cup Foods at the time of George Floyd’s arrest and stopped to see what was happening, grew emotional in the courtroom when describing what he saw.","On Wednesday, Charles McMillian, who was driving by Cup Foods at the time of George Floyd’s arrest and stopped to see what was happening, grew emotional in the courtroom when describing what he saw.",Video,U.S.,False,False,False,False,False,True,False,False,False,False,False
755afb-7e58-5a60-b2b0-974612908fe9,2021-03-19,https://www.nytimes.com/video/us/politics/100000007663622/chauvin-trial-judge-denies-delay.html,Judge Denies Motion to Delay Derek Chauvin Trial,"On Friday, Judge Peter A. Cahill of Hennepin County District Court, who is overseeing the trial of Derek Chauvin, the former Minneapolis officer charged in the death of George Floyd, denied the defense team’s request for a trial delay.","On Friday, Judge Peter A. Cahill of Hennepin County District Court, who is overseeing the trial of Derek Chauvin, the former Minneapolis officer charged in the death of George Floyd, denied the defense team’s request for a trial delay.",Video,U.S.,False,False,False,False,False,True,False,False,False,False,False
e6c0d1-0c21-59b5-bccb-dce136e58a35,2021-03-04,https://www.nytimes.com/video/us/politics/100000007636213/george-floyd-policing-bill.html,House Passes Sweeping Police Reform Bill Named for George Floyd,"House lawmakers passed the George Floyd Justice in Policing Act late Wednesday, aimed at combating racial discrimination and excessive use of force. The bill was first passed last summer, before stalling in the Senate.","House lawmakers passed the George Floyd Justice in Policing Act late Wednesday, aimed at combating racial discrimination and excessive use of force. The bill was first passed last summer, before stalling in the Senate.",Video,U.S.,False,False,False,False,False,True,False,False,False,False,False
650112-0c06-547c-91d9-a8bc3124d3a3,2021-03-30,https://www.nytimes.com/video/us/politics/100000007682497/chavin-trial-darnella-frazier-testimony.html,‘He Was Suffering’: Teenager Who Filmed Floyd’s Arrest Testifies at Trial,"Darnella Frazier, who was 17 years old when she filmed video of George Floyd’s arrest, testified during the murder trial of Derek Chauvin, the former Minneapolis police officer charged in Mr. Floyd’s death.","Darnella Frazier, who was 17 years old when she filmed video of George Floyd’s arrest, testified during the murder trial of Derek Chauvin, the former Minneapolis police officer charged in Mr. Floyd’s death.",Video,U.S.,False,False,False,False,False,True,False,False,False,False,False
