id,type,section,date,headline,url,category,lead_paragraph,Black Lives Matter,BLM,Police Brutality,George Floyd,Breonna Taylor,Tyrel Nichols,Ahmaud Abery,Blue Lives Matter
belly-mujinga-police-ask-cps-to-review-rail-workers-covid-19-death,article,law,2020-06-05,belly mujinga: police ask cps to review rail worker's covid-19 death,https://www.theguardian.com/law/2020/jun/05/belly-mujinga-police-ask-cps-to-review-rail-workers-covid-19-death,News,"the crown prosecution service has been asked to review evidence into the death of the railway worker belly mujinga in recognition of wider public interest, although the case is not being reopened, british transport police said.",False,False,False,False,False,False,False,False
new-zealand-minister-says-yes-trump-is-racist-amid-george-floyd-protests,article,world,2020-06-05,new zealand minister says yes – trump is racist amid george floyd protests,https://www.theguardian.com/world/2020/jun/05/new-zealand-minister-says-yes-trump-is-racist-amid-george-floyd-protests,News,two of jacinda ardern’s senior coalition partners have accused donald trump of racism after more than a week of global protests following the death of george floyd at the hands of minneapolis police officers.,False,False,False,True,False,False,False,False
twitter-disables-trump-campaign-tribute-to-george-floyd-due-to-copyright-complaint,article,us-news,2020-06-05,twitter disables trump campaign tribute to george floyd due to copyright complaint,https://www.theguardian.com/us-news/2020/jun/05/twitter-disables-trump-campaign-tribute-to-george-floyd-due-to-copyright-complaint,News,"twitter has disabled a video by donald trump’s campaign team that  pays tribute to george floyd, saying it is the subject of a copyright complaint.",False,False,False,True,False,False,False,False
the-guardian-view-on-the-death-of-george-floyd-a-turning-point,article,commentisfree,2020-06-01,the guardian view on the death of george floyd: a turning point? | editorial,https://www.theguardian.com/commentisfree/2020/jun/01/the-guardian-view-on-the-death-of-george-floyd-a-turning-point,Opinion,"“i do not want to see him on a shirt just like the other guys.” those were the words of george floyd’s brother, philonese, during a phone call last week with joe biden, the democrats’ presidential nominee.",False,False,False,True,False,False,False,False
ofcom-dismisses-complaints-over-blm-dance-on-britains-got-talent,article,tv-and-radio,2020-09-17,ofcom dismisses complaints over blm dance on britain's got talent,https://www.theguardian.com/tv-and-radio/2020/sep/17/ofcom-dismisses-complaints-over-blm-dance-on-britains-got-talent,Arts,"britain got talent has been cleared of any breach of broadcasting rules after 24,500 people complained about a black lives matter-inspired performance on the itv talent show.",False,True,False,False,False,False,False,False
minneapolis-george-floyd-death-protests,article,us-news,2020-05-28,george floyd killing: doj says inquiry a 'top priority' after thousands protest,https://www.theguardian.com/us-news/2020/may/28/minneapolis-george-floyd-death-protests,News,the us department of justice said it had made its investigation into police involvement in the death of  george floyd a “top priority” after thousands took to the streets for a second day of protests in minneapolis.,False,False,False,True,False,False,False,False
blm-uk-gains-legal-status-with-renaming-as-black-liberation-movement-uk,article,world,2020-10-23,blm uk gains legal status and renames as black liberation movement uk,https://www.theguardian.com/world/2020/oct/23/blm-uk-gains-legal-status-with-renaming-as-black-liberation-movement-uk,News,"activists from the black lives matter uk campaign group have placed their organisation on an official footing, marking it with a change of name.",False,True,False,False,False,False,False,False
uk-coronavirus-live-nhs-row-over-new-face-masks-rule-latest-updates,liveblog,politics,2020-06-06,uk coronavirus live: thousands defy warnings to join anti-racism protests - as it happened,https://www.theguardian.com/politics/live/2020/jun/06/uk-coronavirus-live-nhs-row-over-new-face-masks-rule-latest-updates,News,"class=""block-time published-time""> ime datetime=""2020-06-06t15:00:36.130z"">4.00pm pan class=""timezone"">bstpan>ime>",False,False,False,False,False,False,False,False
ive-seen-grown-men-cry-why-avatar-the-last-airbender-still-touches-millions,article,tv-and-radio,2020-09-01,'i've seen grown men cry' – why avatar: the last airbender still touches millions,https://www.theguardian.com/tv-and-radio/2020/sep/01/ive-seen-grown-men-cry-why-avatar-the-last-airbender-still-touches-millions,Arts,"there is a scene in avatar: the last airbender that summons the ethereal enchantment and anguish of a  studio ghibli movie every time you watch it. iroh, the former crown prince of the imperial fire nation (voiced by the late japanese american actor mako), now a diminished, greying old man,  sits by the graveside of his son. drowning in regret and a gilded sunset, his gruff voice slides mournfully as he sings: “leaves from the vine, falling so slow, like fragile, tiny shells drifting in the foam.”",False,False,False,False,False,False,False,False
royal-academy-summer-exhibition-review-tracey-emin-anselm-kiefer,article,artanddesign,2020-09-28,royal academy summer exhibition review – as if the pandemic never happened,https://www.theguardian.com/artanddesign/2020/sep/28/royal-academy-summer-exhibition-review-tracey-emin-anselm-kiefer,Arts,"for some reason i expected a sense of urgency. the  royal academy summer exhibition has been directly hit by the pandemic – delayed until they’ve had to scribble “winter” over its traditional title. the academy itself is facing such financial chaos as a result of this year’s revenue loss it says it will have to sack 150 people,  or maybe sell its michelangelo. but if you arrive, as i did, anticipating a survey of the state of our harrowed souls, a great gathering of lockdown projects that take the rapid pulse of the time, you’re thinking of a very different institution. this place is more than 250 years old and, boy, does it feel like it.",False,False,False,False,False,False,False,False
uk-coronavirus-live-matt-hancock-health-chiefs-debate-lockdown-easing-covid-19-latest-updates,liveblog,politics,2020-06-07,uk death toll rises by 77 but no new deaths in scotland or northern ireland – as it happened,https://www.theguardian.com/politics/live/2020/jun/07/uk-coronavirus-live-matt-hancock-health-chiefs-debate-lockdown-easing-covid-19-latest-updates,News,"class=""block-time published-time""> ime datetime=""2020-06-07t15:30:35.490z"">4.30pm pan class=""timezone"">bstpan>ime>",False,False,False,False,False,False,False,False
george-floyd-houston-funeral,article,us-news,2020-06-09,george floyd to be laid to rest in houston funeral as world watches,https://www.theguardian.com/us-news/2020/jun/09/george-floyd-houston-funeral,News,the family of  george floyd is preparing to lay his body to rest in his home town of houston following weeks of protest over his killing by police in minneapolis and a public viewing attended by thousands who waited for hours in the hot sun the day before.,False,False,False,True,False,False,False,False
george-floyd-judge-warns-he-may-move-trials,article,us-news,2020-06-29,george floyd judge warns he may move trials if officials keep talking about case,https://www.theguardian.com/us-news/2020/jun/29/george-floyd-judge-warns-he-may-move-trials,News,a minnesota judge on monday warned that he was likely to move the trials of four police officers charged in  george floyd’s killing out of minneapolis if public officials and attorneys do not stop talking publicly about the case.,False,False,False,True,False,False,False,False
jackie-lacey-husband-gun-black-lives-matter-la,article,us-news,2020-03-02,'i will shoot you': husband of la district attorney pulls gun on black lives matter activists,https://www.theguardian.com/us-news/2020/mar/02/jackie-lacey-husband-gun-black-lives-matter-la,News,"the husband of los angeles’s top prosecutor pulled a gun on black lives matter activists outside his home and said, “i will shoot you,” while directly pointing his firearm at them,  video shows.",True,False,False,False,False,False,False,False
honour-george-floyd-learn-lessons-lawrence-inquiry,article,commentisfree,2020-06-11,"to honour george floyd, we must learn the lessons of the lawrence inquiry | matthew ryder",https://www.theguardian.com/commentisfree/2020/jun/11/honour-george-floyd-learn-lessons-lawrence-inquiry,Opinion,"outrage at the killing of  george floyd by a police officer in minneapolis has spread across the world in recent weeks. the horrific images of a man killed by a knee to his neck have resonated with cases of lethal injustice closer to home. in britain, among the names that come to mind is that of  stephen lawrence, the black teenager whose murder by white youths and the bungled investigation into it exposed the racism of our most powerful police force. but earlier this week neville lawrence, stephen’s father,  spoke publicly to remind us not only why that case was so important, but also of the danger of losing focus on what it taught us.",False,False,False,True,False,False,False,False
they-have-killed-us-more-than-corona-kenyans-protest-against-police-brutality,article,global-development,2020-06-09,‘they have killed us more than corona’: kenyans protest against police brutality,https://www.theguardian.com/global-development/2020/jun/09/they-have-killed-us-more-than-corona-kenyans-protest-against-police-brutality,News,a crowd of up to 200 people peacefully marched through mathare slum in nairobi on monday to protest against police brutality and an increase in extrajudicial killings in the kenyan capital.,False,False,False,False,False,False,False,False
wednesday-briefing-super-spreading-event-closed-ae-ward,article,world,2020-07-15,wednesday briefing: 'super-spreading event' closed a&e ward,https://www.theguardian.com/world/2020/jul/15/wednesday-briefing-super-spreading-event-closed-ae-ward,News,hello – warren murray putting you that little bit ahead this morning.,False,False,False,False,False,False,False,False
blm-organisers-in-cheshire-threatened-in-local-facebook-group,article,uk-news,2020-08-10,blm organisers in cheshire threatened in local facebook group,https://www.theguardian.com/uk-news/2020/aug/10/blm-organisers-in-cheshire-threatened-in-local-facebook-group,News,"organisers of black lives matter protests in sandbach, cheshire, have been threatened and “doxxed” (had private information maliciously published online) in a facebook group for which one of the town’s councillors was an administrator.",False,True,False,False,False,False,False,False
are-you-taking-part-in-us-protests-after-the-death-of-george-floyd,article,us-news,2020-06-02,are you taking part in us protests after the death of george floyd?,https://www.theguardian.com/us-news/2020/jun/02/are-you-taking-part-in-us-protests-after-the-death-of-george-floyd,News,"protests have gripped the us over the past week following the death of george floyd, an african american man while in police custody.",False,False,False,True,False,False,False,False
oxford-university-race-row-george-floyd-joke-hustings-event-christ-church-college,article,education,2020-06-05,oxford students to get anti-bias training after george floyd ‘joke’ at hustings,https://www.theguardian.com/education/2020/jun/05/oxford-university-race-row-george-floyd-joke-hustings-event-christ-church-college,News,an oxford college has ordered staff and students to undergo training to combat racial bias after an undergraduate made a “joke” drawing a comparison between protests over the killing of george floyd in minneapolis and flour shortages.,False,False,False,True,False,False,False,False
killing-george-floyd-american-denial,article,commentisfree,2020-06-04,could the killing of george floyd be a turning point for american denial? | emma brockes,https://www.theguardian.com/commentisfree/2020/jun/04/killing-george-floyd-american-denial,Opinion,"it was don delillo, the novelist, who in the wake of 9/11 said of america, “the culture absorbs almost everything”. it’s a conservative reflex – to co-opt any rebellion into the country’s existing idea of itself – and as protests against the death of  george floyd roiled this week, you could see that reflex in action. instagram filled with solidarity from white people that sounded a lot like personal branding. corporations with terrible hiring records put out statements about standing together. a friend who works for a big company, on receiving a lachrymose global email from her ceo, said drily, “what is he talking about? they don’t even give us martin luther king day off.”",False,False,False,True,False,False,False,False
donald-trump-supreme-court-tax-records-black-lives-matter-coronavirus-live-updates,liveblog,us-news,2020-07-11,trump commutes prison sentence of longtime adviser roger stone – as it happened,https://www.theguardian.com/us-news/live/2020/jul/10/donald-trump-supreme-court-tax-records-black-lives-matter-coronavirus-live-updates,News,"class=""block-time published-time""> ime datetime=""2020-07-11t01:28:40.480z"">2.28am pan class=""timezone"">bstpan>ime>",False,False,False,False,False,False,False,False
felony-charges-blm-protesters-suppression-tactic,article,world,2020-08-16,"felony charges against blm protesters are 'suppression tactic', experts say",https://www.theguardian.com/world/2020/aug/16/felony-charges-blm-protesters-suppression-tactic,News,"kevin alfaro was at a black lives matter protest  in nutley, new jersey, when his ordeal began.",False,True,False,False,False,False,False,False
anti-racist-book-sales-surge-us-uk-george-floyd-killing-robin-diangelo-white-fragility,article,books,2020-06-03,anti-racist book sales surge in us and britain after george floyd killing,https://www.theguardian.com/books/2020/jun/03/anti-racist-book-sales-surge-us-uk-george-floyd-killing-robin-diangelo-white-fragility,Arts,"books tackling racism and white supremacy by authors including reni eddo-lodge, ijeoma oluo and layla f saad are selling out in britain in the wake of eight days of protests in the us over the police killing of george floyd.",False,False,False,True,False,False,False,False
george-floyd-halt-uk-riot-gear-sales-to-us-police-says-labour,article,world,2020-06-03,"george floyd protest: halt uk riot gear sales to us police, says labour",https://www.theguardian.com/world/2020/jun/03/george-floyd-halt-uk-riot-gear-sales-to-us-police-says-labour,News,labour has called on the uk to suspend the sale of riot control equipment to the united states and review whether any british-made teargas or crowd control guns were being used against demonstrators across the united states.,False,False,False,True,False,False,False,False
george-floyd-death-benjamin-crump-jasmine-rand,article,commentisfree,2020-05-29,"the death of george floyd was an act of murder, plain and simple | ben crump and jasmine rand",https://www.theguardian.com/commentisfree/2020/may/29/george-floyd-death-benjamin-crump-jasmine-rand,Opinion,"“get off of his neck.” “please! please!” “i can’t breathe.” police in america have far too many non-lethal ways to reliably kill black men without facing criminal charges. the weaponization of racism does not require a gun or a bullet. in this case, a police officer’s knee was the weapon used to kill  george floyd. the observing officers’ indifference was also a weapon used to kill floyd, and the minneapolis police department’s failure to arrest the officers responsible is a weapon threatening to kill our most basic sense of justice.",False,False,False,True,False,False,False,False
john-lewis-essay-final-rousing-call-for-action-progress,article,us-news,2020-07-30,‘emmett till was my george floyd’: john lewis makes final rousing call for progress in essay,https://www.theguardian.com/us-news/2020/jul/30/john-lewis-essay-final-rousing-call-for-action-progress,News,"john lewis, the civil rights leader who was bloodied in protests against southern segregation, who spoke at the march on washington and went on to become the “conscience of congress”, has left a powerful call to action to the american people that is being heard on the day of his funeral.",False,False,False,True,False,False,False,False
george-floyd-sister-police-officers-should-be-charged-with-murder,article,us-news,2020-05-28,george floyd killing: sister says officers should face murder charge as protests grow,https://www.theguardian.com/us-news/2020/may/27/george-floyd-sister-police-officers-should-be-charged-with-murder,News,"the sister of george floyd, the black man killed by police in minneapolis after an incident  captured on video in which an officer knelt on his neck as he lay on the ground, has called for those involved in his death to be charged with murder.",False,False,False,True,False,False,False,False
minneapolis-george-floyd-protests-saturday-crackdown,article,us-news,2020-05-31,dispatch from minneapolis: the night the city cracked down on george floyd protests,https://www.theguardian.com/us-news/2020/may/31/minneapolis-george-floyd-protests-saturday-crackdown,News,the governor had promised saturday would be different and it was.,False,False,False,True,False,False,False,False
liberty-storm-anthem-protest-breonna-taylor,article,sport,2020-07-25,wnba players walk off court during national anthem before season opener,https://www.theguardian.com/sport/2020/jul/25/liberty-storm-anthem-protest-breonna-taylor,Sport,"the new york liberty and seattle storm made a statement before tipping off the wnba season on saturday at the img academy in bradenton, florida.",False,False,False,False,False,False,False,False
george-floyd-killing-us-politics-trump-biden,article,us-news,2020-05-30,‘a national crisis’: how the killing of george floyd is changing us politics,https://www.theguardian.com/us-news/2020/may/30/george-floyd-killing-us-politics-trump-biden,News,"riots in minneapolis and across the us triggered by video footage showing george floyd, a black man, killed under the knee of a police officer, has caused a dramatic shift in the national political debate in america and thrust race to the center of the stage.",False,False,False,True,False,False,False,False
friday-briefing-talk-to-us-us-attorneys-tell-andrew,article,world,2020-07-03,"friday briefing: talk to us, us attorneys tell andrew",https://www.theguardian.com/world/2020/jul/03/friday-briefing-talk-to-us-us-attorneys-tell-andrew,News,morning everyone. i’m martin farrer and these are the top stories this morning.,False,False,False,False,False,False,False,False
how-us-k-pop-fans-became-a-political-force-to-be-reckoned-with-blm-donald-trump,article,music,2020-06-24,how us k-pop fans became a political force to be reckoned with,https://www.theguardian.com/music/2020/jun/24/how-us-k-pop-fans-became-a-political-force-to-be-reckoned-with-blm-donald-trump,Arts,"it started as an attempt to blunt the impact of the black lives matter movement but it ended in derision. when the #whitelivesmatter hashtag appeared on twitter, its unintended descent into ridicule was driven not by hardened political activists but by a loose coalition of young people worldwide united by their love of south korean pop music.",False,False,False,False,False,False,False,False
coco-gauff-stephen-jackson-george-floyd-reaction,article,sport,2020-05-29,"'am i next?': coco gauff, stephen jackson join outcry over george floyd killing",https://www.theguardian.com/sport/2020/may/29/coco-gauff-stephen-jackson-george-floyd-reaction,Sport,"former nba player stephen jackson has said he will not allow the police to “demean the character” of his childhood friend, george floyd. jackson’s words come amid growing outcry from athletes over floyd’s death in police custody, including teenage tennis star coco gauff.",False,False,False,True,False,False,False,False
americans-racism-police-brutality-problems-poll,article,us-news,2020-07-08,"nine out of 10 americans say racism and police brutality are problems, poll finds",https://www.theguardian.com/us-news/2020/jul/08/americans-racism-police-brutality-problems-poll,News,"nine in 10 americans believe that racism and police violence are problems in the country, a guardian/ opinium research poll has found, a sign that public opinion is shifting away from the views put forward by donald trump.",False,False,False,False,False,False,False,False
mexican-arrested-for-not-wearing-face-mask-later-found-dead,article,world,2020-06-05,death of man after face mask arrest shines light on mexican police brutality,https://www.theguardian.com/world/2020/jun/05/mexican-arrested-for-not-wearing-face-mask-later-found-dead,News,mexicans have responded with outrage after a man was found beaten to death hours after he was arrested by police officers for not wearing a face mask in public.,False,False,False,False,False,False,False,False
black-youth-activism-george-floyd-protests,article,world,2020-06-15,'it was time to take charge': the black youth leading the george floyd protests,https://www.theguardian.com/world/2020/jun/15/black-youth-activism-george-floyd-protests,News,"shayla avery texted a friend after the police killing of george floyd in minneapolis, nearly 2,000 miles away in berkeley, california.",False,False,False,True,False,False,False,False
delroy-lindo-george-floyd-protests-da-5-bloods-spike-lee-british-racism-america,article,film,2020-06-03,delroy lindo: 'british racism is as violent and virulent as america's',https://www.theguardian.com/film/2020/jun/03/delroy-lindo-george-floyd-protests-da-5-bloods-spike-lee-british-racism-america,Arts,"delroy lindo has waited 25 years to work with spike lee again and da 5 bloods gives him one of the best roles of his career. but when he first read the script, the actor had a few questions about his character. chiefly: “does he have to be a trump supporter?”",False,False,False,False,False,False,False,False
run-the-jewels-i-want-the-oppressors-to-know-that-they-havent-created-complete-hopelessness,article,music,2020-06-02,run the jewels: ‘i want the oppressors to know they haven’t created complete hopelessness’,https://www.theguardian.com/music/2020/jun/01/run-the-jewels-i-want-the-oppressors-to-know-that-they-havent-created-complete-hopelessness,Arts,"run the jewels have enjoyed one of the more improbable rises to fame in recent hip-hop history. two figures nearing 40, from the genre’s margins – killer mike on the fringes of outkast’s atlanta-based circle of rappers and producers, his partner el-p a founder member of company flow and longstanding critical darling of east coast underground rap – who pooled their resources to record a mixtape. they gave it away and watched, astonished, as it and its two successors became runaway successes.",False,False,False,False,False,False,False,False
drew-brees-apology-national-anthem-protest-comments-nfl-football,article,sport,2020-06-04,brees sorry after lebron james leads backlash to qb's criticism of anthem protests,https://www.theguardian.com/sport/2020/jun/04/drew-brees-apology-national-anthem-protest-comments-nfl-football,Sport,new orleans saints quarterback drew brees has apologized for his lack of “compassion or empathy” after he said he disagrees with athletes protesting against racism during the national anthem.,False,False,False,False,False,False,False,False
black-lives-matter-protests-voting-policy-change,article,commentisfree,2020-06-30,the george floyd uprising has brought us hope. now we must turn protest to policy,https://www.theguardian.com/commentisfree/2020/jun/30/black-lives-matter-protests-voting-policy-change,Opinion,"the slow-motion execution of george floyd has ignited an incandescent social movement. in  every state and around the world, people of all colors, genders, and ages are coming together to march in fury and in hope, to renounce the past and redeem the future.",False,False,False,True,False,False,False,False
inside-the-12-june-guardian-weekly-the-uprising-what-the-george-floyd-protests-mean,article,news,2020-06-10,the uprising - the george floyd protests: the 12 june guardian weekly,https://www.theguardian.com/news/2020/jun/10/inside-the-12-june-guardian-weekly-the-uprising-what-the-george-floyd-protests-mean,News,"the black lives matter protests that spread from minnesota across the planet in the past few weeks have already created tangible change. in minneapolis, where  george floyd was killed, city officials have committed to dismantling the police force; statues of confederates and slave owners across the us have been toppled – as has  a notorious example in the uk and, around the world, the daily reality of systemic racism has been further exposed – especially to white people. this week, we begin with six black writers offering their thoughts on the impact of the protests before chris mcgreal chronicles a week that rocked the world and kenya evelyn looks back at floyd’s life and the burden of being black in the united states.",False,False,False,True,False,False,False,False
japans-public-broadcaster-condemned-over-offensive-blm-anime,article,world,2020-06-09,japan's public broadcaster condemned over 'offensive' blm anime,https://www.theguardian.com/world/2020/jun/09/japans-public-broadcaster-condemned-over-offensive-blm-anime,News,"japan’s public broadcaster, nhk, has come under fire after its attempt to explain the  black lives matter movement in anime form was condemned as offensive and misleading.",False,True,False,False,False,False,False,False
floyd-covid-19-hurt-trump-but-maybe-not-fatally,article,us-news,2020-06-06,"the george floyd murder and covid-19 have hurt trump, but maybe not fatally",https://www.theguardian.com/us-news/2020/jun/06/floyd-covid-19-hurt-trump-but-maybe-not-fatally,News,"voter disapproval of donald trump’s handling of the george floyd protests and the covid-19 pandemic, plus the accompanying economic meltdown, have undoubtedly hurt the president’s re-election chances.",False,False,False,True,False,False,False,False
jacksonville-jaguars-protest-march-nfl-stars,article,sport,2020-06-05,'what if i was george floyd?': jaguars march to sheriff’s office amid nfl outcry,https://www.theguardian.com/sport/2020/jun/05/jacksonville-jaguars-protest-march-nfl-stars,Sport,"the jacksonville jaguars marched from their home stadium to the steps of the local sheriff’s department in protest of inequality and police brutality on friday, joining an unprecedented groundswell that’s brought together some of the nfl’s biggest stars.",False,False,False,True,False,False,False,False
coronavirus-cases-donald-trump-mary-joe-biden-maxwell-alabama-maine-texas-primary-live-updates,liveblog,us-news,2020-07-15,"trump says white people also killed by police, when asked about george floyd – as it happened",https://www.theguardian.com/us-news/live/2020/jul/14/coronavirus-cases-donald-trump-mary-joe-biden-maxwell-alabama-maine-texas-primary-live-updates,News,"class=""block-time published-time""> ime datetime=""2020-07-15t00:09:54.436z"">1.09am pan class=""timezone"">bstpan>ime>",False,False,False,True,False,False,False,False
latinos-police-brutality-protests-george-floyd,article,world,2020-06-12,‘we’re suffering the same abuses’: latinos hear their stories echoed in police brutality protests,https://www.theguardian.com/world/2020/jun/12/latinos-police-brutality-protests-george-floyd,News,"on saturday night, just before 11, california highway patrol officers opened fire on the car erik salgado was driving in east oakland, killing the 23-year-old and injuring his pregnant girlfriend.",False,False,False,False,False,False,False,False
lewis-hamilton-black-lives-matter-protest-human-rights-issue-not-politics,article,sport,2020-09-24,"lewis hamilton says blm protest is human rights issue, not about politics",https://www.theguardian.com/sport/2020/sep/24/lewis-hamilton-black-lives-matter-protest-human-rights-issue-not-politics,Sport,"lewis hamilton has insisted his support for anti-racism and protests against incidences of racial injustice will not be inhibited by any new fia rulings. hamilton attracted controversy at the last meeting at mugello by wearing a t-shirt bearing the words  href=""https://www.theguardian.com/sport/2020/sep/15/lewis-hamilton-escapes-censure-for-breonna-taylor-t-shirt-vows-keep-protesting-amid-fia-review-motor-racing"" title="""">“arrest the cops that killed breonna taylor” before and after the race.",False,True,False,False,False,False,False,False
uk-coronavirus-live-news-latest-updates-furlough-pmqs-covid-19-latest,liveblog,politics,2020-06-10,uk coronavirus: pm says prof ferguson's claim that delaying lockdown by a week doubled death toll is 'premature' – as it happened,https://www.theguardian.com/politics/live/2020/jun/10/uk-coronavirus-live-news-latest-updates-furlough-pmqs-covid-19-latest,News,"class=""block-time published-time""> ime datetime=""2020-06-10t19:52:10.631z"">8.52pm pan class=""timezone"">bstpan>ime>",False,False,False,False,False,False,False,False
protest-washington-dc-george-floyd-white-house-trump,article,us-news,2020-05-31,george floyd: protesters clash with secret service as unrest comes to the white house,https://www.theguardian.com/us-news/2020/may/30/protest-washington-dc-george-floyd-white-house-trump,News,"the unrest has come to donald trump’s doorstep as protesters clash with the secret service and police outside the white house for the second successive day.r/>r/>chanting “i can’t breathe”, “black lives matter” and “fuck donald trump!”, hundreds of demonstrators on saturday circled the white house grounds, which have come to resemble a fortress more than at any time in recent memory.r/>r/>armored secret service, along with district of columbia police and park police, lined up in front of the protesters, forming a barricade as the us president returned to the white house from a trip to florida. lafayette square, the park in front of the executive mansion, was sealed off with steel barriers.",False,False,False,True,False,False,False,False
donald-trump-chokeholds-juneteenth-rally,article,us-news,2020-06-12,trump says chokeholds sound 'innocent and perfect' and compares himself to lincoln,https://www.theguardian.com/us-news/2020/jun/12/donald-trump-chokeholds-juneteenth-rally,News,"donald trump further stoked controversy over race issues and policing by remarking on friday that chokeholds sounded “so innocent and so perfect”, and once again claimed he has been the best president for black americans – only partially conceding that abraham lincoln may have surpassed him.",False,False,False,False,False,False,False,False
the-man-who-shot-my-mum-is-still-living-his-life-cherry-groces-son-on-life-after-police-brutality,article,books,2020-09-05,‘the man who shot my mum is still living his life’: cherry groce's son on life after police brutality,https://www.theguardian.com/books/2020/sep/05/the-man-who-shot-my-mum-is-still-living-his-life-cherry-groces-son-on-life-after-police-brutality,Arts,"lee lawrence was seven when he decided he wanted to be a police officer. he adored cop shows:  href=""https://www.theguardian.com/tv-and-radio/tvandradioblog/2014/mar/18/favourite-tv-starsky-hutch"" title="""">starsky  href=""https://www.theguardian.com/tv-and-radio/tvandradioblog/2014/mar/18/favourite-tv-starsky-hutch"" title="""">&amp; hutch,  href=""https://www.theguardian.com/tv-and-radio/2014/jul/17/the-professionals-box-set-review"" title="""">the professionals,  href=""https://www.imdb.com/title/tt0075488/"" title="""">chips – you name it, he watched it. yes, there were the chases, thrills and spills, but it was more than that. “there was always that sense in me, as a kid, that i like fairness, i want to help people, to be the good guy.”",False,False,False,False,False,False,False,False
stocks-shrug-off-us-unrest-china-tensions-amid-easing-of-covid-19-lockdown-pound-oil-business-live,liveblog,business,2020-06-02,"stocks shrug off us unrest, china tensions amid easing of covid-19 lockdowns - as it happened",https://www.theguardian.com/business/live/2020/jun/02/stocks-shrug-off-us-unrest-china-tensions-amid-easing-of-covid-19-lockdown-pound-oil-business-live,News,"class=""block-time published-time""> ime datetime=""2020-06-02t14:01:28.901z"">3.01pm pan class=""timezone"">bstpan>ime>",False,False,False,False,False,False,False,False
influencers-protests-staged-photos-black-lives-matter,article,media,2020-06-11,‘stop treating protests like coachella’: influencers criticized for capitalizing on movement,https://www.theguardian.com/media/2020/jun/11/influencers-protests-staged-photos-black-lives-matter,News,"as the world faces a reckoning over racism and police violence, social media influencers are being blasted for making the movement about themselves.",False,False,False,False,False,False,False,False
minneapolis-george-floyd-police-killing-flames,article,us-news,2020-05-29,night of flames and fury as minneapolis swells with outrage over george floyd killing,https://www.theguardian.com/us-news/2020/may/29/minneapolis-george-floyd-police-killing-flames,News,"the moment the convoy of police cars crashed through the locked gates out of minneapolis’s 3rd precinct station and made a dash for safety, the crowd knew that the area was theirs.",False,False,False,True,False,False,False,False
our-ministers-show-how-world-beating-they-are-all-over-again,article,politics,2020-06-18,ministers show how world beating they are all over again | john crace,https://www.theguardian.com/politics/2020/jun/18/our-ministers-show-how-world-beating-they-are-all-over-again,News,for months now the government has been prefacing all its coronavirus briefings as world-beating when the only thing in which we appeared to be global leaders was our mortality rates. but now i’m beginning to think boris johnson and his cabinet may have been on to something after all. because it’s beginning to look more and more as if we are genuine world beaters: if only in total incompetence.,False,False,False,False,False,False,False,False
coronavirus-us-live-trump-executive-order-twitter-death-toll-latest-updates,liveblog,us-news,2020-05-29,george floyd killing: journalist arrested while reporting on minneapolis protest; trump calls protesters 'thugs' - as it happened,https://www.theguardian.com/us-news/live/2020/may/28/coronavirus-us-live-trump-executive-order-twitter-death-toll-latest-updates,News,"class=""block-time published-time""> ime datetime=""2020-05-29t11:49:40.833z"">12.49pm pan class=""timezone"">bstpan>ime>",False,False,False,True,False,False,False,False
merriam-webster-racism-definition-revise-kennedy-mitchum,article,books,2020-06-11,merriam-webster to revise racism definition after woman’s campaign,https://www.theguardian.com/books/2020/jun/11/merriam-webster-racism-definition-revise-kennedy-mitchum,Arts,"in a blow to arguments that end with “well, m>thism> is the dictionary definition of racism”, the dictionary definition of racism is being revised.",False,False,False,False,False,False,False,False
how-the-killing-of-george-floyd-exposed-hong-kong-activists-uneasy-relationship-with-donald-trump,article,world,2020-06-14,how the killing of george floyd exposed hong kong activists' uneasy relationship with donald trump,https://www.theguardian.com/world/2020/jun/14/how-the-killing-of-george-floyd-exposed-hong-kong-activists-uneasy-relationship-with-donald-trump,News,hong kong’s pro-democracy movement has struggled to reconcile the support it has received from donald trump with his administration’s brutal crackdown on protests over the police killing of george floyd.,False,False,False,True,False,False,False,False
protests-pepper-spray-police-george-floyd,article,us-news,2020-06-09,'that was crazy to me': black film-maker captures own pepper-spraying by us police,https://www.theguardian.com/us-news/2020/jun/09/protests-pepper-spray-police-george-floyd,News,the wrenching agony caused by excessive use of force by riot police on  media people and protesters has been captured by an african american film-maker who was temporarily blinded after he was pepper-sprayed in the face.,False,False,False,False,False,False,False,False
us-police-killings-systemic-problem-un-agnes-callamard,article,us-news,2020-06-17,top un human rights expert urges us to listen to demands of protesters,https://www.theguardian.com/us-news/2020/jun/17/us-police-killings-systemic-problem-un-agnes-callamard,News,"the killing of african americans like george floyd and rayshard brooks by police officers is a systemic problem in the us which requires profound changes that go way beyond prosecutions and police reforms, according to the un special rapporteur on extrajudicial, summary or arbitrary executions.",False,False,False,False,False,False,False,False
